date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2019-11-08,42.75738669792756,1870.7840124214615,6.762172758021422,117644.94724626646,1,1,0.3030451946009496,0.3328766137683214,-19.003282976856692,-14.252462232642518
2019-11-11,93.24833213466123,1872.2593597134448,3.381086379010711,118571.87928885894,1,-1,1.4753472919832342,-3.381086379010711,-93.24833213466123,143.73884999752792
2019-11-12,52.45271134761519,1872.6285382838748,3.7933920227214393,118463.1597714838,1,1,0.36917857042989166,0.4123056437107282,-23.312316154495644,-17.484237115871732
2019-11-13,29.504945179534875,1872.8342323739619,4.022218595987755,119598.39162968534,1,1,0.20569409008708542,0.2288265732663159,-13.113308968682167,-9.834981726511625
2019-11-14,29.505240228986672,1872.8342323739619,4.022218595987755,118772.9655555921,0,0,0.0,0.0,0.0,0.0
2019-11-15,116.37193315303341,1872.8342323739619,2.0111092979938774,120181.5956109341,0,-1,0.0,-2.0111092979938774,0.0,86.86639787164444
2019-11-18,65.45986699070528,1873.2860931499981,2.5128500013985464,120787.16947740625,1,1,0.45186077603622066,0.5017407034046688,-29.09327421809124,-21.81995566356843
2019-11-19,60.07604582010188,1874.2219996224017,1.2564250006992732,120421.49702356334,1,-1,0.9359064724035212,-1.2564250006992732,-60.07604582010188,54.69157005082858
2019-11-20,33.79311370156505,1874.4587345371635,1.5145196834337136,119021.08734684461,1,1,0.23673491476187217,0.2580946827344404,-15.019161645140022,-11.264371233855016
2019-11-21,33.793451632702066,1874.4587345371635,1.5145196834337136,118487.64547185799,0,0,0.0,0.0,0.0,0.0
2019-11-22,59208.772034444024,937.2293672685818,0.7572598417168568,118383.75027932083,-1,-1,-937.2293672685818,-0.7572598417168568,59142.04614257787,32.932102298936
2019-11-25,29604.682061082185,1398.2931830607483,0.7572598417168568,119421.45340839551,1,0,461.0638157921666,0.0,-29604.682061082185,0.0
2019-11-26,16652.80018569532,1514.4674589357262,126.3383718210858,118721.07820832978,1,1,116.1742758749778,125.58111197936894,-7401.244526975699,-5550.933395231774
2019-11-27,16652.966713697177,1514.4674589357262,126.3383718210858,120022.3913145908,0,0,0.0,0.0,0.0,0.0
2019-11-29,8326.566621682157,1514.4674589357262,315.06785164627064,119791.50351248775,0,1,0.0,188.72947982518485,0.0,-8326.566621682157
2019-12-02,4683.740561633461,1547.15853680803,350.2245646334316,118754.65713081564,1,1,32.6910778723038,35.156712987160965,-2081.6624718370936,-1561.2468538778203
2019-12-03,2634.630411959481,1565.8812796159377,369.9820278924586,117012.59383682621,1,1,18.722742807907686,19.75746325902696,-1170.9468497597693,-878.210137319827
2019-12-04,1481.9944265232755,1576.3207842407307,380.99540515917965,118026.79518206508,1,1,10.439504624792933,11.013377266721054,-658.6641895659002,-493.99814217442514
2019-12-05,833.6302011379917,1582.1081567085268,387.20192433700714,119454.46098932774,1,1,5.787372467796081,6.206519177827513,-370.5023116168852,-277.8767337126639
2019-12-06,416.81926872000156,1588.495637308124,387.20192433700714,121484.44152084082,1,0,6.387480599597114,0.0,-416.81926872000156,0.0
2019-12-09,234.46318326338746,1590.1151967553105,388.9514167498694,119921.2928757726,1,1,1.6195594471863688,1.7494924128622742,-104.2058592281722,-78.15439442112915
2019-12-10,131.8868594410613,1591.020914937452,389.94100676415076,120422.80709143648,1,1,0.9057181821415798,0.9895900142813339,-58.61638197380503,-43.96228648035377
2019-12-11,74.18710029918134,1591.5260777519097,390.49579949338033,121359.05765753423,1,1,0.505162814457737,0.55479272922959,-32.972044577413925,-24.729033433060444
2019-12-12,26073.056043970795,795.7630388759549,973.3886265516444,121685.08755221836,-1,1,-795.7630388759549,582.8928270582641,52071.924245771406,-26073.056043970795
2019-12-13,52463.18678640311,397.88151943797743,973.3886265516444,122618.34632648522,-1,0,-397.88151943797743,0.0,26389.870011871877,0.0
2019-12-16,29510.837672777423,592.3029973781242,1192.1732239678033,123070.61000585099,1,1,194.42147794014687,218.7845974161589,-13115.927854567744,-9836.945890925808
2019-12-17,16600.01218939921,701.4516593958795,1315.2407906777532,123149.43478866953,1,1,109.14866201775521,123.06756670994984,-7377.783195288538,-5533.337396466403
2019-12-18,8300.089094760553,701.4516593958795,1501.5903964167128,122482.11176423631,0,1,0.0,186.34960573895967,0.0,-8300.089094760553
2019-12-19,4668.84680380397,732.1931000715432,1536.2675710536203,123038.16972916384,1,1,30.741440675663767,34.67717463690738,-2075.0430239128755,-1556.2822679346566
2019-12-20,2626.252589403005,749.5212143241489,1555.5430228717344,123760.9039232254,1,1,17.328114252605687,19.27545181811402,-1167.223373068002,-875.4175298010016
2019-12-23,1477.2818542100058,759.111873492401,1566.397423310227,124507.6727801032,1,1,9.590659168252092,10.854400438492569,-656.5697129822248,-492.42728473666864
2019-12-24,830.9793527035583,764.5015490906496,1572.5254038581988,124298.27388102707,1,1,5.389675598248676,6.12798054797201,-369.324156757137,-276.9931175678528
2019-12-26,467.43056015461053,767.4742922050048,1575.9530054250345,125740.41424706625,1,1,2.9727431143550898,3.4276015668357114,-207.74691562427137,-155.8101867182035
2019-12-27,262.9323193838693,769.1471119182368,1577.8695555415761,126149.73401908818,1,1,1.6728197132319504,1.9165501165417165,-116.85880861505302,-87.64410646128977
2019-12-30,147.90090864772304,770.0825302916224,1578.9491861451045,126364.3648995387,1,1,0.9354183733856586,1.0796306035283214,-65.73373717676579,-49.30030288257434
2019-12-31,73.95119382840477,771.1272532098441,1578.9491861451045,126864.11804879882,1,0,1.0447229182216011,0.0,-73.95119382840477,0.0
2020-01-02,41.59796250394297,771.3826102604863,1579.254384464147,127639.91081526894,1,1,0.2553570506423094,0.3051983190426783,-18.487983335085765,-13.865987501314324
2020-01-03,23.399087897007007,771.5276602184588,1579.4270019423143,126705.52230433733,1,1,0.1450499579724691,0.1726174781672016,-10.399594620892003,-7.799695965669002
2020-01-06,11.69966094394299,771.6895529992921,1579.4270019423143,127120.2049167774,1,0,0.1618927808333573,0.0,-11.69966094394299,0.0
2020-01-07,6.581125091560741,771.730217870786,1579.4759453555025,126309.81887445948,1,1,0.04066487149386429,0.04894341318832177,-2.9249444851381075,-2.1937083638535806
2020-01-08,17734.467710929133,1014.3852108710769,789.7379726777513,127333.28023687456,1,-1,242.65499300029097,-789.7379726777513,-17734.467710929133,35462.354230955454
2020-01-09,8867.322527803122,1133.1904078614343,789.7379726777513,129554.1274411754,1,0,118.80519699035753,0.0,-8867.322527803122,0.0
2020-01-10,4987.918800578475,1162.8250096937745,825.9777571396994,129869.3811629324,1,1,29.63460183234013,36.23978446194814,-2216.8528002571,-1662.6396001928251
2020-01-13,2805.732382368646,1179.1459511083708,846.1449288903896,132137.31864544094,1,1,16.32094141459633,20.167171750690198,-1246.9921699416204,-935.2441274562153
2020-01-14,1578.2402473270145,1188.45223847586,857.5154121722427,130829.91888291143,1,1,9.306287367489244,11.370483281853149,-701.4401099231175,-526.0800824423382
2020-01-15,887.769016722837,1193.7096087079822,863.8324111476122,130941.9707235244,1,1,5.257370232122197,6.316998975369576,-394.56400743237197,-295.923005574279
2020-01-16,443.88894720650217,1199.5510361832949,863.8324111476122,132149.85982769547,1,0,5.841427475312652,0.0,-443.88894720650217,0.0
2020-01-17,221.94669304798714,1199.5510361832949,868.5502849030296,133244.6482971733,0,1,0.0,4.717873755417324,0.0,-221.94669304798714
2020-01-21,110.97445625745881,1199.5510361832949,870.8997552788971,132785.1258829016,0,1,0.0,2.349470375867548,0.0,-110.97445625745881
2020-01-22,62.42375587613703,1199.9133093156638,871.3369206845439,133428.48288851933,1,1,0.3622731323689616,0.4371654056467509,-27.74389150050535,-20.80791862537901
2020-01-23,35.113713813953886,1200.1161133536132,871.5818932722894,134029.37155584435,1,1,0.20280403794943427,0.24497258774553687,-15.60609502842395,-11.704571271317961
2020-01-24,23038.739603262195,600.0580566768066,1355.028614830813,133655.23467463595,-1,1,-600.0580566768066,483.4467215585235,46042.3651415733,-23038.739603262195
2020-01-27,12959.420619745255,677.397456145642,1445.9911811076126,132077.67438961373,1,1,77.3393994688354,90.96256627679968,-5759.742497664557,-4319.806873248418
2020-01-28,7289.746995347692,719.7044686084266,1497.5799606262437,132943.45550041524,1,1,42.3070124627846,51.58877951863118,-3239.8875534878634,-2429.9156651158974
2020-01-29,4100.523689709926,743.0144689507341,1526.5989392923586,134097.21786775556,1,1,23.310000342307482,29.018978666114833,-1822.4549732044115,-1366.8412299033087
2020-01-30,41219.906071824305,743.0144689507341,763.2994696461793,136346.45483794188,0,-1,0.0,-763.2994696461793,0.0,37119.341376877484
2020-01-31,23186.429027372826,881.1363477886761,923.481863637492,133484.8282894767,1,1,138.12187883794198,160.1823939913127,-10305.079567721257,-7728.8096757909425
2020-02-03,11593.33044583155,881.1363477886761,1163.0195749195227,133441.82579543276,0,1,0.0,239.53771128203064,0.0,-11593.33044583155
2020-02-04,45455.51649355631,440.56817389433803,1163.0195749195227,135856.1392282022,-1,0,-440.56817389433803,0.0,33862.0701144203,0.0
2020-02-05,25568.983714905702,587.2253876188125,1338.3110692261137,136142.3216407575,1,1,146.65721372447447,175.29149430659095,-11363.99276218031,-8522.994571635234
2020-02-06,12784.619702371427,587.2253876188125,1600.6268814966706,136829.62408428575,0,1,0.0,262.31581227055705,0.0,-12784.619702371427
2020-02-07,7191.420496069753,628.55848820576,1649.6453980034933,136468.4939527005,1,1,41.33310058694743,49.01851650682266,-3196.186887142113,-2397.1401653565845
2020-02-10,4045.214480779527,651.698684142083,1676.9601597811063,137462.67042455517,1,1,23.140195936322982,27.31476177761297,-1797.8731025686786,-1348.404826926509
2020-02-11,2022.6274664621676,651.698684142083,1718.0427325805124,136935.5293825412,0,1,0.0,41.08257279940612,0.0,-2022.6274664621676
2020-02-12,1011.3238463684162,651.698684142083,1738.6464592922396,137875.23113769502,0,1,0.0,20.603726711727102,0.0,-1011.3238463684162
2020-02-13,505.66697980344,658.1405458915137,1738.6464592922396,137795.6419399632,1,0,6.441861749430736,0.0,-505.66697980344,0.0
2020-02-14,252.83601823661903,658.1405458915137,1743.7510959912202,138296.76976359054,0,1,0.0,5.104636698980663,0.0,-252.83601823661903
2020-02-18,126.41927329840071,658.1405458915137,1746.3214471382732,136745.48286250152,0,1,0.0,2.570351147053083,0.0,-126.41927329840071
2020-02-19,25858.062898239492,329.07027294575687,1746.3214471382732,137826.45764464946,-1,0,-329.07027294575687,0.0,25731.64236074836,0.0
2020-02-20,25858.321478868475,329.07027294575687,1746.3214471382732,137490.58571955748,0,0,0.0,0.0,0.0,0.0
2020-02-21,12929.290031041632,499.9999994912103,1746.3214471382732,137505.93832561083,1,0,170.92972654545343,0.0,-12929.290031041632,0.0
2020-02-24,27619.911368847926,883.3541256118391,873.1607235691366,133574.24344877683,1,-1,383.3541261206288,-873.1607235691366,-27619.911368847926,42310.403413753906
2020-02-25,15536.355506978409,982.5537737143835,981.5696182386093,130819.95658636115,1,1,99.19964810254437,108.40889466947274,-6905.046891990404,-5178.785168992803
2020-02-26,50275.59864527462,491.27688685719176,981.5696182386093,131726.68979233247,-1,0,-491.27688685719176,0.0,34739.08777474114,0.0
2020-02-27,25138.050700630538,871.6406002485292,981.5696182386093,127291.06487548184,1,0,380.3637133913374,0.0,-25138.050700630538,0.0
2020-02-28,75614.06042314615,435.8203001242646,490.78480911930467,126089.81876515475,-1,-1,-435.8203001242646,-490.78480911930467,28786.30455826729,21689.45378374131
2020-03-02,42533.33431710959,697.643582925635,797.6559726814933,129755.93381901807,1,1,261.8232828013704,306.87116356218854,-18903.704140937596,-14177.778105703197
2020-03-03,85391.33543942406,348.8217914628175,398.82798634074663,128248.91122839536,-1,-1,-348.8217914628175,-398.82798634074663,24385.16134442924,18472.41444454205
2020-03-04,107857.724434512,174.41089573140874,199.41399317037332,130323.25951624554,-1,-1,-174.41089573140874,-199.41399317037332,12758.128014592707,9707.407067140835
2020-03-05,118705.07106488332,87.20544786570437,99.70699658518666,129551.33911801029,-1,-1,-87.20544786570437,-99.70699658518666,6172.147339421583,4674.120713705384
2020-03-06,124027.44821711737,43.602723932852186,49.85349829259333,129348.63831864078,-1,-1,-43.602723932852186,-49.85349829259333,3045.089331398632,2276.1007701247763
2020-03-09,62548.358701680794,1016.1555723400578,24.926749146296665,128968.99373611364,1,-1,972.5528484072056,-24.926749146296665,-62548.358701680794,1068.0289117620464
2020-03-10,98131.23179656683,508.0777861700289,12.463374573148332,133713.47940786585,-1,-1,-508.0777861700289,-12.463374573148332,35029.69803157732,552.5495797217025
2020-03-11,49200.51118665981,1247.3675863928513,6.231687286574166,132482.9409145462,1,-1,739.2898002228224,-6.231687286574166,-49200.51118665981,268.8092644348
2020-03-12,24661.203779392858,1658.5329421128788,3.115843643287083,124259.42031278128,1,-1,411.1653557200275,-3.115843643287083,-24661.203779392858,121.40436701403594
2020-03-13,80421.8730756106,829.2664710564394,1.5579218216435415,136182.29575979055,-1,-1,-829.2664710564394,-1.5579218216435415,55697.48715688843,62.93552729151318
2020-03-16,52344.38110302747,414.6332355282197,1389.2029613580712,129013.61463484772,-1,1,-414.6332355282197,1387.6450395364277,24266.084911713584,-52344.38110302747
2020-03-17,92324.52347969526,207.31661776410985,694.6014806790356,132304.142412552,-1,-1,-207.31661776410985,-694.6014806790356,12666.534930710046,27313.084002146712
2020-03-18,111485.78208780056,103.65830888205492,347.3007403395178,130646.11745067105,-1,-1,-103.65830888205492,-347.3007403395178,6178.228018633363,12982.107344237125
2020-03-19,57276.17089948156,51.82915444102746,1990.1930273696817,129725.73597694455,-1,1,-51.82915444102746,1642.892287030164,3065.444853341692,-57276.17089948156
2020-03-20,44520.585776961,855.5902794579462,995.0965136848408,123676.43288736076,1,-1,803.7611250169188,-995.0965136848408,-44520.585776961,31764.42789273143
2020-03-23,25043.079927835563,1060.8940435832087,1261.7602209902566,122056.36442892859,1,1,205.30376412526257,266.66370730541587,-11130.257745704694,-8347.69330927852
2020-03-24,28342.938020679005,530.4470217916044,2123.7870917065934,129814.35790002334,-1,1,-530.4470217916044,862.0268707163367,31642.54568272317,-28342.938020679005
2020-03-25,80903.45135863291,265.2235108958022,1061.8935458532967,133463.68126720662,-1,-1,-265.2235108958022,-1061.8935458532967,15734.117884928872,36826.11202364482
2020-03-26,108784.3054407187,132.6117554479011,530.9467729266484,136664.35048829092,-1,-1,-132.6117554479011,-530.9467729266484,8281.047767825177,19598.99727974703
2020-03-27,59128.714047633744,1120.3884053204704,265.4733864633242,135667.65679729902,1,-1,987.7766498725692,-265.4733864633242,-59128.714047633744,9472.034811494375
2020-03-30,64107.6007260591,1120.3884053204704,132.7366932316621,138066.74820264545,0,-1,0.0,-132.7366932316621,0.0,4978.295391284879
2020-03-31,64108.24180206636,1120.3884053204704,132.7366932316621,137843.65062630648,0,0,0.0,0.0,0.0,0.0
2020-04-01,32054.441442242194,1671.056457716349,132.7366932316621,133986.4861401632,1,0,550.6680523958787,0.0,-32054.441442242194,0.0
2020-04-02,32054.76198665662,1671.056457716349,132.7366932316621,135812.40921756145,0,0,0.0,0.0,0.0,0.0
2020-04-03,16027.541267138244,1671.056457716349,571.4878648136424,134378.18551706147,0,1,0.0,438.7511715819804,0.0,-16027.541267138244
2020-04-06,16027.701542550916,1671.056457716349,571.4878648136424,144234.46165040185,0,0,0.0,0.0,0.0,0.0
2020-04-07,16027.861819566342,1671.056457716349,571.4878648136424,142930.94050577687,0,0,0.0,0.0,0.0,0.0
2020-04-08,8014.01104909227,1671.056457716349,772.5653040214829,146236.0830872776,0,1,0.0,201.07743920784046,0.0,-8014.01104909227
2020-04-09,31058.66166112577,835.5282288581745,1533.0834455613253,147771.20898756845,-1,1,-835.5282288581745,760.5181415398423,54103.23213304878,-31058.66166112577
2020-04-13,31058.972247742382,835.5282288581745,1533.0834455613253,146188.49887151446,0,0,0.0,0.0,0.0,0.0
2020-04-14,91288.40678982515,417.7641144290873,766.5417227806627,151517.53074218545,-1,-1,-417.7641144290873,-766.5417227806627,28975.57420566473,31253.54974669557
2020-04-15,53248.81665409239,1192.566553778373,383.27086139033133,150417.0655504361,1,-1,774.8024393492857,-383.27086139033133,-53248.81665409239,15208.313634291728
2020-04-16,26624.674571129468,1192.566553778373,1061.5154859179593,150905.8779129038,0,1,0.0,678.2446245276278,0.0,-26624.674571129468
2020-04-17,14976.529210054789,1289.9770453884535,1186.1473614115368,150634.5719297966,1,1,97.41049161008048,124.6318754935776,-6656.235204468795,-4992.1764033515965
2020-04-20,8424.381923632625,1345.9324440386265,1258.558705597672,147292.5625740366,1,1,55.95539865017303,72.41134418613518,-3744.1697438367223,-2808.1273078775416
2020-04-21,16112.458866738707,1594.4083873607683,629.279352798836,143302.5553805146,1,-1,248.47594332214183,-629.279352798836,-16112.458866738707,23800.45156602555
2020-04-22,9063.34874512165,1654.7888124444912,708.6325076484169,146438.06137855892,1,1,60.380425083723004,79.35315484958085,-4028.154997831844,-3021.116248373883
2020-04-23,4531.719689304551,1654.7888124444912,829.274461198102,145650.05594869397,0,1,0.0,120.64195354968508,0.0,-4531.719689304551
2020-04-24,2549.1178161570624,1671.3588474479525,851.7158035439833,149073.63158856254,1,1,16.570035003461292,22.441342345881303,-1132.941251625361,-849.7059387190208
2020-04-27,9576.36802105873,1811.3207936263611,425.85790177199164,150112.75104336327,1,-1,139.96194617840865,-425.85790177199164,-9576.36802105873,16603.592734782236
2020-04-28,4788.23189236947,1882.455528738823,425.85790177199164,148089.75508226274,1,0,71.13473511246183,0.0,-4788.23189236947,0.0
2020-04-29,2693.407373262222,1899.6738465658784,448.7190739798945,152386.59024034758,1,1,17.218317827055543,22.861172207902897,-1197.0699436720986,-897.8024577540739
2020-04-30,5637.234691705276,1979.0830719870225,224.35953698994726,154712.72355452168,1,-1,79.4092254211441,-224.35953698994726,-5637.234691705276,8581.035076074599
2020-05-01,3170.9762235293592,1999.2604134048838,252.17138507217922,152396.72075077362,1,1,20.17734141786117,27.811848082231972,-1409.3227660130485,-1056.9920745097863
2020-05-04,3171.007933291595,1999.2604134048838,252.17138507217922,154275.8310471819,0,0,0.0,0.0,0.0,0.0
2020-05-05,1585.519821685464,2021.3126988812276,252.17138507217922,156456.04988955712,1,0,22.052285476343634,0.0,-1585.519821685464,0.0
2020-05-06,792.7678384418405,2021.3126988812276,273.4271061944728,157818.84445768647,0,1,0.0,21.255721122293593,0.0,-792.7678384418405
2020-05-07,2937.3223122245818,2061.335376635427,136.7135530972364,159303.58128444964,1,-1,40.02267775419971,-136.7135530972364,-2937.3223122245818,5081.868858328939
2020-05-08,1468.6758427238522,2080.8816803216337,136.7135530972364,163076.49162886688,1,0,19.54630368620652,0.0,-1468.6758427238522,0.0
2020-05-11,826.1384228337823,2085.6926035498805,143.96895327401685,165471.84292104462,1,1,4.8109232282469385,7.255400176780454,-367.1726323705699,-275.37947427792744
2020-05-12,1757.5640745182566,2108.987517935063,71.98447663700843,163566.28445917042,1,-1,23.294914385182352,-71.98447663700843,-1757.5640745182566,2688.9814648185024
2020-05-13,1537.8373164136947,2129.6192617842253,35.992238318504214,161592.29279313827,1,-1,20.63174384916246,-35.992238318504214,-1537.8373164136947,1318.0929826683878
2020-05-14,768.9263473934294,2129.6192617842253,57.10407811850446,162560.26380156033,0,1,0.0,21.111839800000247,0.0,-768.9263473934294
2020-05-15,899.1867284781101,2141.6804671305626,28.55203905925223,161595.14349808908,1,-1,12.061205346337466,-28.55203905925223,-899.1867284781101,1029.439420299317
2020-05-18,717.1307351838327,2151.0782500057917,14.276019529626115,165397.75585226336,1,-1,9.397782875228938,-14.276019529626115,-717.1307351838327,535.0657500222703
2020-05-19,403.3900724012914,2153.441374765753,17.898253818607397,164444.11573749172,1,1,2.363124759961261,3.622234288981281,-179.28447662279615,-134.46335746709713
2020-05-20,201.6970531510077,2156.049198972494,17.898253818607397,167641.6484895547,1,0,2.607824206741251,0.0,-201.6970531510077,0.0
2020-05-21,100.84953506076961,2156.049198972494,20.577093640156264,166387.71755695101,0,1,0.0,2.6788398215488662,0.0,-100.84953506076961
2020-05-22,50.425271778060115,2156.7018633153875,20.577093640156264,167450.87354088662,1,0,0.6526643428934551,0.0,-50.425271778060115,0.0
2020-05-26,50.4257760307779,2156.7018633153875,20.577093640156264,166340.4177425249,0,0,0.0,0.0,0.0,0.0
2020-05-27,41580.37522872964,1078.3509316576938,1088.1940742381214,167072.4887093623,-1,1,-1078.3509316576938,1067.616980597965,83110.32417717074,-41580.37522872964
2020-05-28,41577.12516768089,539.1754658288469,2147.5665644167243,167435.99369392745,-1,1,-539.1754658288469,1059.372490178603,41573.459302879855,-41577.12516768089
2020-05-29,20788.770469466286,539.1754658288469,2681.9103963607995,166662.06809479406,0,1,0.0,534.3438319440751,0.0,-20788.770469466286
2020-06-01,20905.421216274866,269.58773291442344,3215.7077702778265,167865.9442865469,-1,1,-269.58773291442344,533.7973739170271,21021.86407537875,-20905.421216274866
2020-06-02,10452.815135243514,269.58773291442344,3483.1212661107143,167722.2817256827,0,1,0.0,267.41349583288775,0.0,-10452.815135243514
2020-06-03,5226.459831697433,269.58773291442344,3614.0379466521417,170741.63955589008,0,1,0.0,130.91668054142744,0.0,-5226.459831697433
2020-06-04,2939.91305416636,286.3197072213783,3638.5748215245953,170619.06873916558,1,1,16.731974306954847,24.536874872453623,-1306.6280240739377,-979.9710180554532
2020-06-05,1653.7176299795074,295.4709009018772,3652.0479982972706,174803.96126850296,1,1,9.151193680498945,13.473176772675309,-734.9856133242255,-551.2392099931691
2020-06-08,826.8670835779036,305.70558495550245,3652.0479982972706,177257.57611312607,1,0,10.234684053625248,0.0,-826.8670835779036,0.0
2020-06-09,465.11738563991594,308.185956828632,3655.844365030478,175450.27349653823,1,1,2.480371873129581,3.7963667332075404,-206.71883806218486,-155.03912854663864
2020-06-10,261.63114570774695,309.5461842967941,3657.996533072665,174953.2437769522,1,1,1.3602274681620536,2.15216804218679,-116.28050920344309,-87.21038190258231
2020-06-11,147.16899113580226,310.34990691321775,3659.289016141835,164292.71950528768,1,1,0.8037226164236805,1.292483069169795,-65.408440504801,-49.056330378600755
2020-06-12,73.58523141285681,311.2463646279275,3659.289016141835,165957.16561481418,1,0,0.8964577147097296,0.0,-73.58523141285681,0.0
