date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,target_sigma,p_target
2021-11-08,1868.16371601267,1.8460052975337509,275105.6508098888,0.9996694046320365,1,0.17367687777497284,0.010194720467619442,0.026558011193962998,0.9996694046320365
2021-11-09,1868.472751519952,0.9229644751013893,275782.21199575585,0.9998346463174841,1,0.1733969411035062,0.010195451825689174,0.026563972286418935,0.9998346463174842
2021-11-10,1868.47333003618,0.9212765224137656,270498.4367762424,0.9998310395753228,0,0.15536683703897944,0.01004141223310869,0.026563877705987893,0.9998310395753229
2021-11-11,1868.4801786503422,0.9013079295484986,270407.04778359336,0.9998345875895287,0,0.17310336005393995,0.009929275518376005,0.026563882367421316,0.9998345875895287
2021-11-12,1177.7393459300959,2048.4696121490424,274283.1521361206,0.6302168681141551,-1,0.17216933439438525,0.009916503584782405,0.018240270034150408,0.6302168681141552
2021-11-15,1538.401293433298,979.4742932653187,274312.5638528741,0.8231761960254773,1,0.1875531286133827,0.00972987489165267,0.02240449572559428,0.8231761960254772
2021-11-16,961.4179878695388,2713.2919284988816,275475.29545213305,0.5156846032216068,-1,0.19243073098893018,0.009705336860244275,0.016078362234023355,0.5156846032216068
2021-11-17,1433.8618707107723,1262.1999991044888,277082.1574244158,0.777242353405095,1,0.19598160626142241,0.0096883698889095,0.021371167400769026,0.777242353405095
2021-11-18,1635.7851776876278,618.5468239805883,282675.6625991329,0.8939536229909701,1,0.1918813434936887,0.009656562925231385,0.02404028638326238,0.8939536229909701
2021-11-19,1731.4308095032898,306.91526342908594,286814.0030306342,0.9484023780529218,1,0.1939483996454904,0.00965040625999622,0.02532917656460048,0.9484023780529219
2021-11-22,1778.8198970328772,153.00977942089617,287701.6348208288,0.9741976918146054,1,0.19383913363257513,0.009650114224315625,0.02594668422855153,0.9741976918146054
2021-11-23,1778.9398254272162,152.6222093665094,288435.3675634194,0.9741387737652507,0,0.19701695684775375,0.009636852849045212,0.025943331657238205,0.9741387737652508
2021-11-24,1802.2223283062622,76.52074191662888,289297.8567385047,0.9871766261433969,1,0.19869942613551025,0.00963406989910723,0.02625985739928738,0.9871766261433969
2021-11-26,1813.983502210196,38.11804053757701,280137.1921504446,0.9936055947095529,1,0.20085919882638803,0.00979665609199601,0.02641307526912773,0.993605594709553
2021-11-29,1819.6707726161842,19.43724460237427,286253.90078012476,0.9967585423786108,1,0.18979766753378347,0.009794292826276878,0.02649120122838942,0.9967585423786108
2021-11-30,1822.318822931119,10.172089993747043,295234.4963980519,0.9984071785719416,1,0.20374856811356765,0.009840260797172436,0.02653119727338847,0.9984071785719416
2021-12-01,1823.7824191880607,5.05295035658407,294288.0960449974,0.9992084972298976,1,0.2086555304515559,0.009656359085520106,0.02654871522419281,0.9992084972298976
2021-12-02,1823.8165801492696,4.935922820530697,292489.00409965916,0.9992106197381423,0,0.21077761419471036,0.00965677774964404,0.026548437568558902,0.9992106197381423
2021-12-03,1824.4269458494061,2.887607209304,289064.5189887671,0.9995285885735972,1,0.21447142647094355,0.00964946670259845,0.026558231108848005,0.9995285885735973
2021-12-06,1824.719269528262,1.9105115436285514,295280.70634185383,0.9996868557089764,1,0.21729584458646706,0.009715950688191638,0.026562249261060912,0.9996868557089764
2021-12-07,1824.9873183855898,0.9878372690973587,305744.52979202155,0.9998427745606836,1,0.21403002885715638,0.009725945282596644,0.026564294257873745,0.9998427745606836
2021-12-08,1825.2668380251628,0.0,312709.1007229058,1.0,1,0.21422980525243118,0.009709973456140974,0.026566118457550976,1.0
2021-12-09,1825.2668380251625,0.0,311780.3135141279,1.0,1,0.2139563360395825,0.009711247174088366,0.026567969299638793,1.0
2021-12-10,1825.2668380251625,0.0,320514.2777211284,1.0,1,0.21559112314883133,0.009816474263336443,0.026567969299638793,1.0
2021-12-13,1825.2668380251625,0.0,313887.90960534307,1.0,1,0.2249589923816849,0.009847379500364793,0.026567969299638793,1.0
2021-12-14,1825.2668380251628,0.0,311369.50592958095,1.0,0,0.22789319393178395,0.009813115186710832,0.026567969299638793,1.0
2021-12-15,1825.2668380251625,0.0,320246.34762191883,1.0,1,0.22619795758556713,0.009799431399260691,0.026567969299638793,1.0
2021-12-16,1825.2668380251625,0.0,307672.3212227431,1.0,1,0.22252493204506674,0.009771556675243279,0.026567969299638793,1.0
2021-12-17,1144.949699755921,2239.0342314892137,305671.9250225734,0.6272779825412778,-1,0.22462032239860485,0.009795214304489803,0.018181591802064297,0.6272779825412778
2021-12-20,1501.8108903369916,1070.2389948044427,303739.6483715592,0.8212987567697313,1,0.2345094131035881,0.009746149055256243,0.022363859354940757,0.8212987567697314
2021-12-21,1501.6761796383994,1070.6868317205397,308718.0372373513,0.823403840132087,0,0.2356673565543745,0.009684184592713791,0.02241289194696031,0.823403840132087
2021-12-22,937.9336419850308,2960.1117924015007,312998.9428141269,0.5150272336024138,-1,0.23497038206956983,0.009695095422750292,0.016066589864196477,0.5150272336024138
2021-12-23,938.0590202144256,2959.690336508515,313690.75044180505,0.5158329716679657,0,0.23503445808096096,0.00969279191841987,0.016079708464404378,0.5158329716679657
2021-12-27,1402.1337043810393,1375.5740053683442,318530.08924072434,0.7767559365304099,1,0.2340445619186815,0.009708420912470454,0.021358108960123055,0.7767559365304099
2021-12-28,1402.1650347351986,1375.4680915205138,317381.9999889303,0.7750870645029133,0,0.23670077084186308,0.009678274445023782,0.02132222061805671,0.7750870645029133
2021-12-29,1609.848560271563,673.8651903814487,317590.342632829,0.8897526948168236,1,0.23666720414030673,0.009653911400443855,0.023943955563062055,0.8897526948168236
2021-12-30,1609.9161702669528,673.637634438006,315630.53708439117,0.8894254105255832,0,0.2365160596925282,0.009651152636660564,0.023935280019644633,0.8894254105255832
2021-12-31,1609.8231936199786,673.947196491303,314893.4575393555,0.8883044913326276,0,0.2351152769476781,0.009644384810754133,0.023911140946947195,0.8883044913326276
2022-01-03,1709.5366695066712,334.17048545827595,321941.0356985896,0.9457468664640339,1,0.23386606060368714,0.009646974407419583,0.025265608264979682,0.9457468664640338
2022-01-04,1709.6649257133154,333.74608070711815,318368.2809182433,0.9442929605908,0,0.23494645602584918,0.009635865838935767,0.02522958133872109,0.9442929605907999
2022-01-05,1762.2251482735878,165.841055403647,310518.6593321833,0.9713836045788978,1,0.23500876625620526,0.009633588285486787,0.025877222304727193,0.9713836045788978
2022-01-06,1788.4479646166576,83.03405509681207,305436.65058829996,0.9855104974866389,1,0.23754712563902208,0.009329711318785868,0.026219500232956314,0.9855104974866389
2022-01-07,1801.701819546539,41.04215977079047,305723.8887037519,0.9928614064603616,1,0.2407270403265492,0.009317520468204513,0.026393734434516584,0.9928614064603616
2022-01-10,1106.7046855944272,2239.5981166722972,305762.7779089111,0.6098635584509875,-1,0.24988766488326397,0.009279504479403934,0.017837403770770657,0.6098635584509875
2022-01-11,1471.3145914654315,1067.2192046010746,308931.95305426826,0.8159374542490607,1,0.24826089362014267,0.009271533249986154,0.022240383505236536,0.8159374542490607
2022-01-12,1639.6387970134424,525.3996049287587,309664.5000930688,0.9094644497061781,1,0.24819399349033897,0.00923639320554828,0.024406504324786985,0.909464449706178
2022-01-13,1639.643095913122,525.3861107288249,304472.36604345473,0.9073753829553148,0,0.25075977248158465,0.009229627544387158,0.02435724197502894,0.9073753829553148
2022-01-14,1002.6874638765701,2518.961083362918,306111.22177601367,0.5547352895726161,-1,0.254811420346002,0.009210986974783274,0.016781255295015594,0.5547352895726161
2022-01-18,1434.4521294628473,1182.468158528735,301814.8578142784,0.7896974399538637,1,0.25333629426801435,0.009235870803014946,0.021649651287824655,0.7896974399538637
2022-01-19,1434.3473219480966,1182.7852402162644,296908.0003297548,0.7858134135873144,0,0.21328527150843835,0.008925017848823337,0.021563343496999465,0.7858134135873144
2022-01-20,1634.9412525981652,579.7218451547681,294233.2614951727,0.8944999523638502,1,0.20573081606458896,0.008859945888386752,0.024053138339819174,0.8944999523638502
2022-01-21,1634.9190254758923,579.7881429256229,290720.2160287136,0.8937402672085988,0,0.20480179008351085,0.008869745307206056,0.02403743600215481,0.8937402672085988
2022-01-24,1634.7768611949502,580.213568070308,289205.9552977257,0.8939719818884984,0,0.20415305925015564,0.008864672493092631,0.024044400684462897,0.8939719818884984
2022-01-25,981.4771471071813,2517.4723543389823,286190.93390278437,0.5361969007176193,-1,0.20297294832842155,0.008862150445792352,0.01644221293550426,0.5361969007176193
2022-01-26,441.53879867826765,4123.580755853796,285616.36173149303,0.24156896714733644,-1,0.20315327170439995,0.008855082646176477,0.012656045499164782,0.24156896714733644
2022-01-27,372.85399707554996,4327.1194552900115,285595.0382159034,0.20340582731099446,-1,0.2034058273109944,0.008851067699939796,0.01075161551000713,0.2034058273109944
2022-01-28,327.2914958734095,4468.734275428123,294187.1423169406,0.18542991341767429,-1,0.18542991341767426,0.008933747062391544,0.010715534020160965,0.18542991341767426
2022-01-31,317.43127168743797,4500.094319250601,296281.9486172129,0.18323729186915802,-1,0.18323729186915805,0.008928454438983324,0.010671359241400617,0.18323729186915805
2022-02-01,317.4711705855298,4499.966603815305,294444.2054301753,0.18422476315857753,0,0.18406154282307505,0.008919325830904015,0.01240043680489313,0.18422476315857753
2022-02-02,1192.876029495905,1706.674471792032,297285.4470746708,0.6904256877628347,1,0.18677772628818215,0.008926759101087168,0.019483576499523758,0.6904256877628347
2022-02-03,1475.8047220300045,825.1792889108159,294500.49866553745,0.8478430074960509,1,0.18735811375294686,0.008909793949712374,0.02297186783623153,0.8478430074960509
2022-02-04,1608.6628670363634,407.5341792203728,293608.4156287331,0.9254205900398894,1,0.18775060917082137,0.008924674176557616,0.024782712162763516,0.9254205900398893
2022-02-07,1674.698104846603,202.9762162434086,292687.745628342,0.9623469923269389,1,0.1886750631136556,0.008931499824101068,0.025663526043026172,0.962346992326939
2022-02-08,1707.1051160136924,101.39450909026007,297960.79733961506,0.9814037507690984,1,0.18453815872563578,0.008932001876326713,0.0261202037155392,0.9814037507690982
2022-02-09,1707.1707034773365,101.18395607786226,300300.20903713634,0.9818720382698226,0,0.19087785098967158,0.008932456760378127,0.026129873190833774,0.9818720382698226
2022-02-10,1723.2944749565177,50.92387134846804,293372.27940502454,0.9906090907498383,1,0.1906007699731446,0.008932426642490698,0.026342982138013886,0.9906090907498384
2022-02-11,1731.4804236263951,25.47101898557401,287447.5191722803,0.9952911869214376,1,0.18829804897467822,0.008983791560114359,0.026454321150476134,0.9952911869214376
2022-02-14,1731.4784142848057,25.477235382245965,287863.51715808554,0.9952664210645464,0,0.18402892764373358,0.008948174317954322,0.026453642720227405,0.9952664210645465
2022-02-15,1735.5564623463665,12.617427634130502,294501.8329241405,0.9976998833549529,1,0.17869406367209847,0.008931134888315165,0.02651186841228477,0.9976998833549529
2022-02-16,1737.5619891732008,6.30090177397996,294093.60003900813,0.9988499602388375,1,0.1787073191355043,0.008929440843298471,0.026540143518628496,0.9988499602388374
2022-02-17,1738.5127563884505,3.4276532552147883,287852.5124295664,0.9993480162655852,1,0.18518332791530495,0.008953830272760102,0.026553485945332578,0.9993480162655852
2022-02-18,1738.5312554231343,3.3726435510229598,285162.3971703143,0.9993480497334389,0,0.18522515436551484,0.008954088915183676,0.026551954311559208,0.999348049733439
2022-02-22,1739.1129553848527,1.6665883229776415,280085.5406192972,0.9996733635747594,1,0.18357225511088274,0.008963057776492965,0.026559980849522345,0.9996733635747593
2022-02-23,1739.1198173043135,1.6467640369989947,272842.75202295015,0.9996723519305339,0,0.18104365036933764,0.009001010915593374,0.02655995421195276,0.9996723519305339
2022-02-24,1054.8939097992152,2047.2378433588412,277390.7171950763,0.6063756468373362,-1,0.19355404038518204,0.008972236285095796,0.017766276135205063,0.6063756468373362
2022-02-25,578.1816599606012,3437.165515615209,283793.99868873006,0.32906424291162145,-1,0.20123652067520728,0.009137005056193514,0.013393603709357587,0.3290642429116214
2022-02-28,578.0513694595272,3437.5497489072027,282098.87720134575,0.3315089596987584,0,0.20243753926827998,0.009146405332799801,0.01342121369668981,0.3315089596987584
2022-03-01,1251.1966849650382,1466.9444955312817,280193.3909288358,0.7140331632387591,1,0.2009232996258005,0.009152287641751834,0.019985479203297924,0.7140331632387591
2022-03-02,1251.1585918432138,1467.057468914815,284907.25561862206,0.7166551048966052,0,0.19520390305575547,0.009140732965332165,0.02004352679124655,0.7166551048966052
2022-03-03,1251.2555724670385,1466.7706055682759,284554.43557651964,0.7161775291128528,0,0.1965863352407425,0.009137811769102597,0.020031592099904735,0.7161775291128528
2022-03-04,737.9068860846172,2954.8932805164477,280932.2143674023,0.4199241360786032,-1,0.1953942164974855,0.009138057988834174,0.014541186399052,0.41992413607860324
2022-03-07,1300.7057568040336,1323.2617737960927,274253.5815581754,0.7402408357430814,1,0.19545473226744997,0.00924183380058787,0.020554638492165753,0.7402408357430814
2022-03-08,1527.8612899196382,645.5445755869262,269060.67949918425,0.8759500825581851,1,0.21203870738039043,0.009408443303074498,0.023620983238783796,0.8759500825581851
2022-03-09,943.3323939105638,2441.3323821041276,277479.6967003245,0.5427732870102527,-1,0.20883477388863048,0.009426928774780475,0.016560997161330297,0.5427732870102527
2022-03-10,1369.9564166457858,1142.5004336314325,271061.24439269374,0.7849715660429661,1,0.20610993991786425,0.009502217994404878,0.0215446096027909,0.7849715660429661
2022-03-11,1566.0855992556974,560.0750375581345,266014.3059547961,0.892514934115431,1,0.2039735639156151,0.009503559506400281,0.024008308926319562,0.892514934115431
2022-03-14,1665.5502827564362,277.7566334204148,260235.14158078987,0.9445065917323174,1,0.2028403795110756,0.009282285871560093,0.025236585769969934,0.9445065917323174
2022-03-15,1025.920828157043,2113.2832978576084,267796.1022087762,0.5821353667024302,-1,0.1984246731179774,0.009345188834608982,0.0172975807924398,0.5821353667024303
2022-03-16,555.665870093826,3505.6527527401836,272019.0990096647,0.3194114947135462,-1,0.1981470803848734,0.009145576150154386,0.013294515515431846,0.31941149471354624
2022-03-17,555.5263599552624,3506.064133077667,274541.39948085893,0.31843952739934644,0,0.19700193199842872,0.009158734651275176,0.013284782229939118,0.31843952739934644
2022-03-18,1225.2693680871894,1490.1827175862059,276401.3966355249,0.7122177770239426,1,0.19314451337223193,0.009096099396474223,0.01994886398174215,0.7122177770239427
2022-03-21,1479.7951182360102,723.6586140095001,278717.39704149857,0.8603023320898182,1,0.19452290440253883,0.009037315293783493,0.023259057616226285,0.8603023320898182
2022-03-22,1479.8313294090399,723.5476956973673,283846.3770657353,0.8623495515715525,0,0.1933005959040921,0.009043094070056918,0.023305493791406163,0.8623495515715525
2022-03-23,894.5123749647795,2543.1692391075,285604.69624193996,0.5223199859994181,-1,0.194629885332577,0.009045054197109123,0.016195757560492324,0.5223199859994181
2022-03-24,1325.8605067824162,1184.8406151480528,290297.83347561746,0.7789483230602482,1,0.19222417176767592,0.009002382662810303,0.021409965169148504,0.7789483230602482
2022-03-25,1518.7130509960841,580.7229665987717,291720.91203354485,0.8912126341680887,1,0.19313346914877638,0.008983452644897158,0.023978212164437386,0.8912126341680887
2022-03-28,1518.5961441572558,581.0887077980075,293231.5736471912,0.8910184740687627,0,0.19289089165888096,0.008986568354975714,0.02397502990304755,0.8910184740687627
2022-03-29,1610.8167946907909,288.192559697486,298354.7761769303,0.9466725379403362,1,0.19461032375752413,0.008980616769582167,0.025287741094558752,0.9466725379403362
2022-03-30,1610.7846143664008,288.2940043220172,296489.3620393373,0.9462749463215105,0,0.1982939004812863,0.008960250057810114,0.02527892018330617,0.9462749463215105
2022-03-31,1657.2401603459437,143.96442350774814,291448.4428410729,0.9727995972973646,1,0.19541530703861687,0.008964463037737994,0.025914349727105053,0.9727995972973646
2022-04-01,1657.104555475539,144.37918125074935,291072.5710944829,0.9723027306535189,0,0.19966098576266586,0.008966836524656316,0.025902744578880376,0.9723027306535189
2022-04-04,1680.0542569338,72.14351233755272,297735.71774453245,0.9865409491758619,1,0.19902624916826742,0.008955641762234713,0.02624354629488592,0.986540949175862
