x,normal_cdf,logistic_cdf
-0.4972892768443251,9.830012357504695e-79,2.5350449253805183e-20
-0.4962111261925795,2.106533751921986e-78,2.7950208002385106e-20
-0.4951329755408339,4.506813546289772e-78,3.081657920753928e-20
-0.4940548248890883,9.626259820536245e-78,3.397690471475218e-20
-0.4929766742373427,2.0527326777370287e-77,3.7461330351453056e-20
-0.49189852358559705,4.3701269103157246e-77,4.130309348312701e-20
-0.4908203729338515,9.288435038462022e-77,4.5538840059099665e-20
-0.48974222228210584,1.970960411887566e-76,5.020897417224815e-20
-0.4886640716303603,4.175419524693585e-76,5.535804346702298e-20
-0.48758592097861464,8.830986203913846e-76,6.103516407213688e-20
-0.48650777032686904,1.864683706814538e-75,6.729448911126735e-20
-0.48542961967512344,3.930864160282746e-75,7.419572526083868e-20
-0.48435146902337783,8.272900393337803e-75,8.180470228222793e-20
-0.48327331837163223,1.738258906241882e-74,9.019400096107842e-20
-0.4821951677198866,3.646347448659399e-74,9.944364544352456e-20
-0.48111701706814103,7.636398108587005e-74,1.0964186657341942e-19
-0.48003886641639537,1.5966363423013643e-73,1.208859435119027e-19
-0.47896071576464977,3.3328088445085713e-73,1.3328313166738417e-19
-0.47788256511290417,6.945471844947673e-73,1.469516857873235e-19
-0.47680441446115857,1.4450406689324647e-72,1.6202198797089592e-19
-0.47572626380941296,3.0015484582596917e-72,1.7863779136248364e-19
-0.47464811315766736,6.22440198395081e-72,1.9695759138937673e-19
-0.47356996250592176,1.2886557014080533e-71,2.171561376236981e-19
-0.47249181185417616,2.6635642070534367e-71,2.3942610068994606e-19
-0.47141366120243056,5.496376249773198e-71,2.6397991011853573e-19
-0.4703355105506849,1.1323397724918918e-70,2.9105178067629497e-19
-0.4692573598989393,2.328971117248385e-70,3.2089994650276e-19
-0.4681792092471937,4.782318394218769e-70,3.5380912436335176e-19
-0.4671010585954481,9.803923747211487e-70,3.9009322951596393e-19
-0.4660229079437025,2.006542793234372e-69,4.3009837009719823e-19
-0.4649447572919569,4.1000013702319023e-69,4.742061485911989e-19
-0.4638666066402113,8.363858210343983e-69,5.228373018732383e-19
-0.4627884559884657,1.7033991115801828e-68,5.764557145498833e-19
-0.4617103053367201,3.463484722173843e-68,6.355728438782718e-19
-0.4606321546849745,7.030678709935649e-68,7.007525984731274e-19
-0.4595540040332288,1.4248473987320802e-67,7.72616717338686e-19
-0.4584758533814832,2.8828801837733108e-67,8.518507005352108e-19
-0.4573977027297376,5.8233377522241275e-67,9.392103480518294e-19
-0.456319552077992,1.1743688561304974e-66,1.0355289692588296e-18
-0.4552414014262464,2.3644179107739974e-66,1.1417253317092782e-18
-0.4541632507745008,4.752598605507185e-66,1.2588124251122077e-18
-0.4530851001227552,9.537295164800642e-66,1.3879071240755938e-18
-0.4520069494710096,1.9107616392142517e-65,1.5302408417902935e-18
-0.450928798819264,3.821862144130885e-65,1.6871712762788058e-18
-0.44985064816751835,7.63186619034126e-65,1.860195361254362e-18
-0.44877249751577275,1.5215061542693934e-64,2.0509635451264054e-18
-0.44769434686402715,3.0283350810551583e-64,2.2612955343577412e-18
-0.44661619621228155,6.017573470721308e-64,2.4931976513464283e-18
-0.44553804556053594,1.193785079550881e-63,2.748881972406493e-18
-0.44445989490879034,2.3643848870641264e-63,3.0307874284017043e-18
-0.44338174425704474,4.675170970508628e-63,3.3416030693075816e-18
-0.44230359360529914,9.229201481487321e-63,3.6842937146187264e-18
-0.44122544295355354,1.8189387504360693e-62,4.062128234276414e-18
-0.44014729230180794,3.5789806792954204e-62,4.478710729883605e-18
-0.4390691416500623,7.030528536320498e-62,4.938014913639908e-18
-0.4379909909983167,1.3788084989277351e-61,5.4444220129313155e-18
-0.4369128403465711,2.6996489572757585e-61,6.002762562140943e-18
-0.4358346896948255,5.277132741103679e-61,6.618362480325095e-18
-0.43475653904307987,1.0298551233955129e-60,7.297093874283157e-18
-0.43367838839133427,2.006511503292269e-60,8.045431051622491e-18
-0.43260023773958867,3.9029644107320925e-60,8.870512278118412e-18
-0.43152208708784306,7.579402288510777e-60,9.780207868462335e-18
-0.43044393643609746,1.4694769181873934e-59,1.078319525990474e-17
-0.4293657857843518,2.844317247906733e-59,1.1889041784907645e-17
-0.4282876351326062,5.496430866057462e-59,1.3108295932362598e-17
-0.4272094844808606,1.0604030951784776e-58,1.4452587967897986e-17
-0.426131333829115,2.0424371384807443e-58,1.5934740873078704e-17
-0.4250531831773694,3.927479432993592e-58,1.7568892661726877e-17
-0.4239750325256238,7.53991868156501e-58,1.937063124012032e-17
-0.4228968818738782,1.445130077167396e-57,2.1357143097477617e-17
-0.4218187312221326,2.7652523307590763e-57,2.354737724506404e-17
-0.420740580570387,5.282629555868014e-57,2.5962225967706806e-17
-0.4196624299186414,1.0075187178576359e-56,2.86247241118777e-17
-0.41858427926689573,1.9184199416907903e-56,3.156026881132227e-17
-0.41750612861515013,3.6468830943683525e-56,3.479686174615767e-17
-0.4164279779634045,6.921299169092887e-56,3.8365376246314733e-17
-0.4153498273116589,1.3114176813036032e-55,4.229985178717505e-17
-0.4142716766599133,2.480744830583002e-55,4.663781868655202e-17
-0.4131935260081677,4.6850131799332065e-55,5.142065610024591e-17
-0.4121153753564221,8.833386134339914e-55,5.669398673103456e-17
-0.4110372247046765,1.662766646245044e-54,6.250811201616172e-17
-0.4099590740529309,3.1248062829667e-54,6.891849194451102e-17
-0.40888092340118526,5.862766729559321e-54,7.598627408035607e-17
-0.40780277274943966,1.098170734034183e-53,8.377887683995984e-17
-0.40672462209769406,2.0536426137455305e-53,9.237063258480893e-17
-0.40564647144594845,3.8341370744762753e-53,1.0184349666583397e-16
-0.40456832079420285,7.146578762845359e-53,1.1228782918208039e-16
-0.40349017014245725,1.329892480495529e-52,1.2380325691089444e-16
-0.40241201949071165,2.470715210117248e-52,1.364996236314368e-16
-0.40133386883896605,4.582649853350251e-52,1.5049803790649856e-16
-0.40025571818722044,8.485911650628682e-52,1.6593202831725245e-16
-0.39917756753547484,1.568802224076102e-51,1.8294881717051655e-16
-0.3980994168837292,2.8955146250472495e-51,2.0171072482822968e-16
-0.3970212662319836,5.335452054968069e-51,2.2239671805479446e-16
-0.395943115580238,9.815322846039399e-51,2.4520411715174056e-16
-0.3948649649284924,1.80271005640534e-50,2.7035047816375965e-16
-0.3937868142767468,3.3054844280871672e-50,2.9807566811018844e-16
-0.3927086636250012,6.0510718271410565e-50,3.2864415303721392e-16
-0.3916305129732556,1.1059041197694926e-49,3.6234752071618666e-16
-0.39055236232150997,2.017858162909271e-49,3.995072620516091e-16
-0.38947421166976437,3.675799425404564e-49,4.4047783773022285e-16
-0.3883960610180187,6.684993691395422e-49,4.856500593634514e-16
-0.3873179103662731,1.213775150800805e-48,5.354548173753425e-16
-0.3862397597145275,2.2002070102148318e-48,5.903671911957733e-16
-0.3851616090627819,3.9817769247078525e-48,6.509109809653131e-16
-0.3840834584110363,7.19413203107646e-48,7.176637039789865e-16
-0.3830053077592907,1.2976811547082398e-47,7.912621035291477e-16
-0.3819271571075451,2.3369301129217493e-47,8.724082226954927e-16
-0.3808490064557995,4.2015699996516917e-47,9.618761010189993e-16
-0.3797708558040539,7.5416374747977e-47,1.0605191579383448e-15
-0.3786927051523083,1.3514746047447682e-46,1.1692783334181631e-15
-0.37761455450056264,2.4178999929076504e-46,1.289191063421272e-15
-0.37653640384881704,4.318739459884204e-46,1.421401175840381e-15
-0.37545825319707143,7.701297862265139e-46,1.5671698012850929e-15
-0.37438010254532583,1.3710683367129115e-45,1.7278874028001671e-15
-0.37330195189358023,2.4369272581359998e-45,1.905087039264854e-15
-0.37222380124183463,4.324285241404951e-45,2.1004589889904233e-15
-0.371145650590089,7.660805287820133e-45,2.31586687300816e-15
-0.3700674999383434,1.3549487160082592e-44,2.5533654318451653e-15
-0.3689893492865978,2.3925424618702965e-44,2.815220125357732e-15
-0.36791119863485217,4.2177888435261277e-44,3.1039287425819005e-15
-0.36683304798310656,7.423324006854954e-44,3.4222452277339466e-15
-0.36575489733136096,1.304368864495049e-43,3.773205949633253e-15
-0.36467674667961536,2.288183634469826e-43,4.160158665127256e-15
-0.36359859602786976,4.0074654996089115e-43,4.586794452795661e-15
-0.36252044537612416,7.007081935527702e-43,5.05718292154453e-15
-0.36144229472437855,1.2231877056377761e-42,5.5758110299391315e-15
-0.36036414407263295,2.131756264931035e-42,6.14762588656684e-15
-0.35928599342088735,3.7091170565952715e-42,6.778081939695786e-15
-0.35820784276914175,6.443058931676135e-42,7.473193006363394e-15
-0.3571296921173961,1.1173835215969417e-41,8.239589637192513e-15
-0.3560515414656505,1.93464389799744e-41,9.084582364127488e-15
-0.3549733908139049,3.3441708158619443e-41,1.001623143440146e-14
-0.3538952401621593,5.771178789421185e-41,1.1043423695914439e-14
-0.3528170895104137,9.943271308293037e-41,1.2175957367420028e-14
-0.3517389388586681,1.7103412008807724e-40,1.3424635502129443e-14
-0.3506607882069225,2.937142086412121e-40,1.4801369036266653e-14
-0.3495826375551769,5.035654311099228e-40,1.6319290405538544e-14
-0.3485044869034313,8.619372282930552e-40,1.7992878813288274e-14
-0.3474263362516856,1.4729369946672258e-39,1.9838098345244457e-14
-0.34634818559994,2.5129365705292498e-39,2.1872550248320596e-14
-0.3452700349481944,4.280236168377886e-39,2.4115640826026583e-14
-0.3441918842964488,7.278515517535266e-39,2.6588766552019837e-14
-0.3431137336447032,1.2356821992265542e-38,2.931551816756321e-14
-0.3420355829929576,2.0944003026503736e-38,3.232190570974193e-14
-0.340957432341212,3.5440638854875e-38,3.563660661694818e-14
-0.3398792816894664,5.987318557490178e-38,3.929123927826885e-14
-0.3388011310377208,1.0098391147033848e-37,4.3320664636120974e-14
-0.3377229803859752,1.7004389191653986e-37,4.776331871907148e-14
-0.33664482973422954,2.8586365051039363e-37,5.266157927682003e-14
-0.33556667908248394,4.797841665801316e-37,5.8062170014611e-14
-0.33448852843073834,8.03936953368217e-37,6.401660628300781e-14
-0.33341037777899274,1.3448913558425777e-36,7.058168647438387e-14
-0.33233222712724714,2.2461645576347037e-36,7.782003381348468e-14
-0.33125407647550154,3.745287170388694e-36,8.580069371011381e-14
-0.33017592582375593,6.234733402696415e-36,9.459979237198862e-14
-0.32909777517201033,1.0361911830621322e-35,1.0430126296016687e-13
-0.32801962452026473,1.7192980288230448e-35,1.1499764621372582e-13
-0.3269414738685191,2.848077049238886e-35,1.2679097318071605e-13
-0.32586332321677347,4.7102247233960004e-35,1.397937384756153e-13
-0.32478517256502787,7.777157151042392e-35,1.5412997334703798e-13
-0.32370702191328227,1.2820043662691088e-34,1.6993642879149673e-13
-0.32262887126153666,2.109830400564512e-34,1.873638799987658e-13
-0.32155072060979106,3.46653052491803e-34,2.0657856457172084e-13
-0.32047256995804546,5.686328995560932e-34,2.2776376823960844e-13
-0.31939441930629986,9.312331748867146e-34,2.511215731905966e-13
-0.31831626865455426,1.5225600394343927e-33,2.7687478570067593e-13
-0.31723811800280866,2.4853066290068215e-33,3.052690614462344e-13
-0.316159967351063,4.050187444946098e-33,3.365752487733197e-13
-0.3150818166993174,6.589612749314642e-33,3.710919722756564e-13
-0.3140036660475718,1.0703709662336008e-32,4.09148481325736e-13
-0.3129255153958262,1.7357950136611017e-32,4.5110779073066215e-13
-0.3118473647440806,2.8102973495927953e-32,4.973701434709406e-13
-0.310769214092335,4.542509717345637e-32,5.483768285527141e-13
-0.3096910634405894,7.330426491399886e-32,6.046143903913303e-13
-0.3086129127888438,1.1810069168115766e-31,6.666192698788309e-13
-0.3075347621370982,1.8996145742407904e-31,7.349829214057578e-13
-0.3064566114853525,3.0504817582482525e-31,8.103574546477371e-13
-0.3053784608336069,4.89059042765151e-31,8.934618549328445e-13
-0.3043003101818613,7.8278791304982945e-31,9.85088841524933e-13
-0.3032221595301157,1.2508836621407737e-30,1.0861124292428431e-12
-0.3021440088783701,1.995628768530827e-30,1.1974962655446105e-12
-0.3010658582266245,3.178576397160873e-30,1.3203028226027651e-12
-0.2999877075748789,5.054470320474324e-30,1.4557035320523654e-12
-0.2989095569231333,8.024330025622817e-30,1.6049899590855212e-12
-0.2978314062713877,1.2718388442983224e-29,1.7695861224802119e-12
-0.29675325561964205,2.0125449848472746e-29,1.951062078082237e-12
-0.29567510496789645,3.1794306341146514e-29,2.1511488953107143e-12
-0.29459695431615085,5.014681980522559e-29,2.371755169545849e-12
-0.29351880366440525,7.896374922139732e-29,2.6149852279076376e-12
-0.29244065301265965,1.2413735452660078e-28,2.8831592020876055e-12
-0.29136250236091404,1.9483528517660244e-28,3.1788351597050846e-12
-0.29028435170916844,3.0529744993456555e-28,3.504833505295257e-12
-0.28920620105742284,4.776053924732508e-28,3.864263883686065e-12
-0.28812805040567724,7.459432465412579e-28,4.260554842391008e-12
-0.28704989975393164,1.1631424656169512e-27,4.697486535962332e-12
-0.285971749102186,1.8107172508556757e-27,5.179226784266159e-12
-0.2848935984504404,2.8142262522576524e-27,5.7103708286336555e-12
