Date,price,macd,signal,cross_signal
2003-07-17,0.3131132423877716,0.008604140255422388,0.008096344627086818,1.0
2003-07-29,0.31041672825813293,0.009250932123771094,0.009270474399336393,-1.0
2003-08-21,0.3247990608215332,0.003346077109733392,0.0021507513333609055,1.0
2003-09-15,0.3327389657497406,0.008705206173466207,0.008979425709685426,-1.0
2003-10-07,0.3478705585002899,0.000969607246716464,-2.0356761892247825e-05,1.0
2003-10-22,0.34097930788993835,0.0061697428621546035,0.006879492803427339,-1.0
2003-12-01,0.3252487778663635,-0.006931221229030893,-0.007124678344546147,1.0
2003-12-10,0.30532339215278625,-0.005929549201304285,-0.005924475356312614,-1.0
2003-12-11,0.3177577257156372,-0.0051494347439800525,-0.005769467233846102,1.0
2003-12-16,0.3014281392097473,-0.00589383569590729,-0.005625754785724931,-1.0
2003-12-24,0.30577221512794495,-0.006533608056098761,-0.006573575812249209,1.0
2004-01-22,0.33228936791419983,0.007080160911723754,0.00778991925169101,-1.0
2004-02-11,0.35655978322029114,0.0037136831529602787,0.003227928507806913,1.0
2004-02-19,0.3366343677043915,0.0033503292763545356,0.003787043273749442,-1.0
2004-02-27,0.35835766792297363,0.002620992513849285,0.0022381988509367267,1.0
2004-03-18,0.38457536697387695,0.013988285948760504,0.014361751014285705,-1.0
2004-03-29,0.4181338846683502,0.011776437651632943,0.011510066986556362,1.0
2004-04-07,0.4091452658176422,0.011909246594116851,0.01213846929172094,-1.0
2004-04-16,0.4371599853038788,0.01159385185645645,0.010976224813849177,1.0
2004-04-20,0.4154375195503235,0.010393079840346986,0.010928827198204141,-1.0
2004-05-13,0.40734726190567017,-0.00023591556064461727,-0.00036170648778410705,1.0
2004-05-17,0.3991070091724396,-0.00032499949872161205,-0.0002972048498962037,-1.0
2004-05-18,0.4053991734981537,-7.049562841543455e-05,-0.0002518630056000499,1.0
2004-05-19,0.39656075835227966,-0.0005753533983203774,-0.00031656108414411543,-1.0
2004-05-21,0.4061484932899475,-0.0002718694420321133,-0.0003653841533317539,1.0
2004-06-30,0.4874977469444275,0.019052125057943126,0.0198239070423684,-1.0
2004-07-20,0.48240455985069275,0.004660549499539424,0.004528055020068748,1.0
2004-07-23,0.4599319398403168,0.003375495743962398,0.004322321877317332,-1.0
2004-07-27,0.485850065946579,0.004140947453791344,0.004080888979644589,1.0
2004-08-03,0.4687713086605072,0.004130137991578853,0.004709300397217281,-1.0
2004-08-24,0.4786592721939087,-0.0001410236352727412,-0.0008098284144542997,1.0
2004-10-11,0.5781362056732178,0.01863105297840828,0.019740686361805725,-1.0
2004-10-14,0.6738677024841309,0.02303225197594594,0.019564589555589106,1.0
2004-11-11,0.8284772634506226,0.05509453645248885,0.05571404466074735,-1.0
2004-11-23,0.9179164171218872,0.05148899137014251,0.04959965546944634,1.0
2004-12-07,0.9421870112419128,0.06038581013329003,0.0639487703649908,-1.0
2005-01-10,1.0331249237060547,0.022707496800093985,0.020510334109999754,1.0
2005-01-11,0.9672055244445801,0.01980155180676224,0.020368577649352255,-1.0
2005-01-13,1.0457091331481934,0.022234324950789586,0.02042272230617454,1.0
2005-03-01,1.333354115486145,0.06807686540873825,0.06816502508246683,-1.0
2005-04-08,1.3105813264846802,0.011513636620567258,0.009289881469720977,1.0
2005-04-13,1.2296814918518066,0.005571249293550018,0.008603314083867216,-1.0
2005-05-04,1.1131259202957153,-0.03828551488900045,-0.04064732889266828,1.0
2005-05-13,1.041813850402832,-0.033967506808813885,-0.03358858546239542,-1.0
2005-05-16,1.0651849508285522,-0.03255889352280206,-0.033382647074476746,1.0
2005-06-07,1.0948485136032104,0.007869420354165824,0.010370603535825036,-1.0
2005-06-21,1.1343994140625,-0.00332431155058166,-0.003735837288264882,1.0
2005-06-28,1.1179198026657104,-0.0014251247410794754,-0.0012089101817468375,-1.0
2005-07-07,1.1275084018707275,-0.00371407378547306,-0.003998641015505455,1.0
2005-08-02,1.2941020727157593,0.041916225777102634,0.04196900538792164,-1.0
2005-08-12,1.3812947273254395,0.03563448294825622,0.03485078065109441,1.0
2005-08-23,1.3705077171325684,0.041030251349681635,0.04207441062205671,-1.0
2005-09-07,1.4585987329483032,0.036872705763421276,0.0347246227182205,1.0
2005-09-28,1.5305110216140747,0.05459945254631782,0.056793644259924836,-1.0
2005-10-20,1.6821233034133911,0.034148154337378056,0.030099812743592736,1.0
2005-12-14,2.1576361656188965,0.10927673712979535,0.11302434674585587,-1.0
2006-01-10,2.4228081703186035,0.06781060820222606,0.060861239400494656,1.0
2006-01-20,2.2798843383789062,0.08314864695548962,0.09068889944637436,-1.0
2006-02-21,2.069844961166382,-0.05111156010236195,-0.05250759037171838,1.0
2006-03-06,1.9619776010513306,-0.037928942326937776,-0.03432338051481035,-1.0
2006-03-30,1.8801792860031128,-0.06609612037428736,-0.06687814521081578,1.0
2006-05-11,2.0419790744781494,0.03633742740797796,0.038087600224216485,-1.0
2006-06-21,1.7336597442626953,-0.06149239228711667,-0.06213560310879594,1.0
2006-07-10,1.6479655504226685,-0.04676590065063535,-0.045634734764257,-1.0
2006-07-20,1.812761902809143,-0.04051797414050262,-0.054138057889427854,1.0
2006-08-10,1.9197293519973755,0.06286047794413618,0.06407628911372454,-1.0
2006-08-18,2.03478741645813,0.057334183256756655,0.05714571159224245,1.0
2006-08-21,1.994338035583496,0.05444364907449173,0.056605299088692315,-1.0
2006-09-05,2.1417553424835205,0.047387369014969094,0.0463094602999089,1.0
2006-09-22,2.187300443649292,0.0657095802929879,0.06781575368275561,-1.0
2006-09-26,2.3254292011260986,0.07196145801131015,0.06853858919142146,1.0
2006-10-02,2.243030548095703,0.06616481699968446,0.06956684994130961,-1.0
2006-10-20,2.395542621612549,0.03971062386129942,0.033726133516211294,1.0
2006-11-02,2.366478204727173,0.05277704403133798,0.05618723115159085,-1.0
2006-11-09,2.4971179962158203,0.05206145928778039,0.05028557544903315,1.0
2006-12-06,2.6915762424468994,0.08877557958795457,0.09301927793548967,-1.0
2007-01-09,2.7736754417419434,0.0041368801863326254,-0.011415667340360845,1.0
2007-01-22,2.600489377975464,0.04011812441952056,0.04414089877048355,-1.0
2007-02-20,2.573822021484375,-0.018647861692366874,-0.021021283877777238,1.0
2007-04-05,2.836897611618042,0.05179759954159646,0.0518665175847324,-1.0
2007-04-25,2.8569724559783936,0.01529388253060393,0.014228407296769972,1.0
2007-06-12,3.606947422027588,0.15549550734160222,0.16090317393385087,-1.0
2007-07-05,3.9775900840759277,0.09526496174322574,0.08948551367724653,1.0
2007-07-25,4.112721920013428,0.14972109724362692,0.15391044567277506,-1.0
2007-07-26,4.374600887298584,0.1606124082721503,0.15525083819265012,1.0
2007-07-30,4.237667560577393,0.1557686115216459,0.15646242811373723,-1.0
2007-08-23,3.927250385284424,-0.045629695425779104,-0.04733199874690829,1.0
2007-11-05,5.578512191772461,0.2687799888794249,0.27513969053515913,-1.0
2007-11-28,5.3999342918396,0.016470008686722437,0.011382920643692864,1.0
2007-12-18,5.482632160186768,0.11823344034948402,0.12775530693113168,-1.0
2007-12-24,5.956646919250488,0.12980727681044257,0.1189591998820479,1.0
2008-01-03,5.840687274932861,0.1429318312382124,0.14310617881567056,-1.0
2008-02-11,3.878710985183716,-0.3932420126685008,-0.39482657541952787,1.0
2008-04-15,4.445911884307861,0.14584536675769133,0.1536707179795994,-1.0
2008-04-18,4.825242519378662,0.1654621833593879,0.15472338253090567,1.0
2008-05-15,5.684881210327148,0.29121311918590553,0.29165361446650506,-1.0
2008-07-08,5.379857540130615,-0.04963754623693184,-0.056380224069645164,1.0
2008-07-18,4.948390007019043,-0.05931080053872506,-0.047640954222070965,-1.0
2008-08-06,4.919627666473389,-0.11947289793545846,-0.12658533346971262,1.0
2008-08-29,5.07962703704834,0.042057829724181595,0.04912181826022874,-1.0
2008-10-13,3.3037216663360596,-0.44725542299641896,-0.45571243638528175,1.0
2008-11-14,2.703861951828003,-0.1398122450582373,-0.13650736472454064,-1.0
2008-11-25,2.7206411361694336,-0.1564899262959334,-0.1614412749434055,1.0
2008-12-18,2.679591655731201,-0.03256718571142425,-0.031937602108508545,-1.0
2009-01-05,2.8339011669158936,-0.04983128271869752,-0.06403285166237979,1.0
2009-01-14,2.5567431449890137,-0.037985453819983306,-0.0372526938888927,-1.0
2009-01-23,2.6475319862365723,-0.05540084540168522,-0.05751503340988001,1.0
2009-02-19,2.715847969055176,0.04342131883449385,0.05510468424722754,-1.0
2009-03-12,2.8869354724884033,-0.013648231731736349,-0.025195714009255583,1.0
2009-04-22,3.640805244445801,0.17363054092755403,0.17545258720128706,-1.0
2009-04-23,3.75736141204834,0.17692556050281727,0.1757471818615931,1.0
2009-04-24,3.7124178409576416,0.17390564070408976,0.17537887363009244,-1.0
2009-05-04,3.95721435546875,0.16781404540008493,0.1667598234410147,1.0
2009-05-07,3.867025375366211,0.16942474215958647,0.17000816306476965,-1.0
2009-05-28,4.047104358673096,0.08519556392774996,0.07818144172235968,1.0
2009-06-12,4.104033946990967,0.1343676172718924,0.1425778905349796,-1.0
2009-07-01,4.279616355895996,0.07502645184637746,0.07406768166289926,1.0
2009-07-02,4.195420742034912,0.06986526491152478,0.07322719831262436,-1.0
2009-07-15,4.400966167449951,0.05556342660093083,0.04756278841296261,1.0
2009-08-11,4.878876209259033,0.17256318788752623,0.18202340672342007,-1.0
2009-09-14,5.205173015594482,0.09525040673095564,0.0952436026397826,1.0
2009-10-01,5.419108867645264,0.14007010396096753,0.15090140719507705,-1.0
2009-10-07,5.70046329498291,0.14428148942683183,0.14417995123538488,1.0
2009-10-08,5.671098709106445,0.14341254849129825,0.14402647068656754,-1.0
2009-10-21,6.140020370483398,0.15754746455357527,0.13768037953010884,1.0
2009-10-28,5.764881610870361,0.15105970195379026,0.16083977156674617,-1.0
2009-11-11,6.089981555938721,0.0966321854905603,0.08817133900839377,1.0
2009-11-20,5.990203380584717,0.10480691344369486,0.11047454151603406,-1.0
2009-12-22,6.003387451171875,-0.007066374793010866,-0.015226874363905789,1.0
2010-01-13,6.311707973480225,0.1013862337756457,0.10344219711761403,-1.0
2010-02-16,6.094476222991943,-0.04845135513945564,-0.062282820491151296,1.0
2010-04-20,7.3286519050598145,0.20810157202086366,0.21267862053935907,-1.0
2010-04-21,7.76701021194458,0.23215371175450183,0.21657363878238764,1.0
2010-05-04,7.7508320808410645,0.2644699246236346,0.2811071851325277,-1.0
2010-06-01,7.815250396728516,0.026643358303374498,0.015813671830080558,1.0
2010-06-08,7.470675945281982,0.03697601788339089,0.04176583480244253,-1.0
2010-06-15,7.781090259552002,0.02871173113487746,0.023596725678912106,1.0
2010-06-29,7.675624370574951,0.11018902696471145,0.12385290643842103,-1.0
2010-07-23,7.788583278656006,-0.02208682460731204,-0.03538254742160625,1.0
2010-08-11,7.496443748474121,0.010951622156986751,0.026294960117338895,-1.0
2010-09-02,7.555769443511963,-0.08033130689510504,-0.09485046458003285,1.0
2010-10-04,8.348893165588379,0.22166730562877923,0.24291992381114727,-1.0
2010-10-12,8.945154190063477,0.23867585153906568,0.23172140197281346,1.0
2010-10-25,9.253777503967285,0.288523573944099,0.2911519705049618,-1.0
2010-12-02,9.532733917236328,0.09586113342244573,0.0933003061848978,1.0
2010-12-16,9.625616073608398,0.10658146986415673,0.10803281870578822,-1.0
2010-12-22,9.742769241333008,0.10833859062975648,0.10619144839584649,1.0
2010-12-23,9.696028709411621,0.10613546370662519,0.10618025145800222,-1.0
2010-12-28,9.752060890197754,0.10618660951621806,0.10611767495159134,1.0
2010-12-29,9.746665954589844,0.1048637684445044,0.10586689365017396,-1.0
2011-01-04,9.926445960998535,0.1092575802917004,0.102741321071681,1.0
2011-01-20,9.968091011047363,0.16561051371511581,0.17829982295995708,-1.0
2011-02-07,10.543383598327637,0.13996602736190944,0.12945611113497293,1.0
2011-02-18,10.50383186340332,0.1842204410548156,0.18735112705055817,-1.0
2011-03-04,10.786686897277832,0.100306111164425,0.09800808127635258,1.0
2011-03-08,10.659640312194824,0.09791562493566275,0.09815829906376704,-1.0
2011-03-28,10.500235557556152,-0.02717853936818493,-0.040694285697058116,1.0
2011-04-05,10.15416431427002,-0.03002323008174379,-0.020322879853932885,-1.0
2011-04-20,10.25963306427002,-0.08240180936360986,-0.09175518467663289,1.0
2011-05-13,10.202401161193848,0.02654503515417339,0.04000434222114327,-1.0
2011-05-31,10.422032356262207,-0.04175648790875286,-0.048473234102141896,1.0
2011-06-07,9.9489164352417,-0.031531441789518055,-0.02710661802959597,-1.0
2011-06-24,9.778425216674805,-0.1238303985911795,-0.12456644250007326,1.0
2011-08-03,11.762577056884766,0.3968333710456413,0.40430121925898344,-1.0
2011-08-29,11.684678077697754,0.06674838834845431,0.04628734654652379,1.0
2011-09-09,11.310434341430664,0.07216652243405619,0.07608347988651418,-1.0
2011-09-14,11.66459846496582,0.08823653118163222,0.07683371884601185,1.0
2011-09-28,11.895612716674805,0.20300504251728313,0.20681367001404485,-1.0
2011-10-12,12.050823211669922,0.024326494388740016,0.01679538778137084,1.0
2011-10-21,11.771567344665527,0.1270449144177057,0.12903955095178699,-1.0
2011-10-24,12.158087730407715,0.13064250335057537,0.12936014143154467,1.0
2011-10-25,11.918383598327637,0.11285062655540479,0.1260582384563167,-1.0
2011-12-01,11.623547554016113,-0.14761454101585159,-0.16789167145392336,1.0
2011-12-16,11.416502952575684,-0.03147773455902225,-0.030493078417774697,-1.0
2011-12-20,11.863855361938477,-0.005170009874730042,-0.02620835645028805,1.0
2012-01-24,12.596747398376465,0.23509670693998608,0.24970645829026483,-1.0
2012-01-25,13.383277893066406,0.2787447453065166,0.25551411569351523,1.0
2012-03-06,15.88818359375,0.6854055522374427,0.705691626507867,-1.0
2012-03-13,17.02198600769043,0.6635844139508915,0.6631099380512858,1.0
2012-03-29,18.273237228393555,0.8250921441556756,0.8295084602100318,-1.0
2012-05-23,17.095691680908203,-0.2823473186502028,-0.2881924078812111,1.0
2012-06-26,17.13973617553711,0.05605715796638222,0.05634175885343295,-1.0
2012-07-02,17.753681182861328,0.08304108646244401,0.055804637079196945,1.0
2012-07-23,18.092565536499023,0.23026040345935783,0.2417150593759898,-1.0
2012-08-03,18.448223114013672,0.1352251210668669,0.11380020956505921,1.0
2012-09-05,20.168331146240234,0.5014248166650184,0.5102292392142924,-1.0
2012-09-17,21.057540893554688,0.44890920251845756,0.43880309920748506,1.0
2012-09-24,20.78700828552246,0.45858312793096445,0.4661228780586667,-1.0
2012-11-20,16.955795288085938,-0.703945131162456,-0.7511021001074291,1.0
2012-12-07,16.119665145874023,-0.31151194414654526,-0.28704958801505653,-1.0
2012-12-31,16.087011337280273,-0.410633662130234,-0.44550701286151456,1.0
2013-01-15,14.688922882080078,-0.33910944741001003,-0.2906062754581429,-1.0
2013-01-23,15.538061141967773,-0.30134266080752603,-0.31648107100124545,1.0
2013-01-24,13.618206024169922,-0.423735076137012,-0.3379318720283988,-1.0
2013-02-07,14.236353874206543,-0.5459504987273416,-0.5809139545369977,1.0
2013-03-01,13.088557243347168,-0.3671069776577678,-0.3516428448930673,-1.0
2013-03-11,13.313557624816895,-0.3633669399316659,-0.38349886638366437,1.0
2013-04-02,13.067882537841797,-0.08380882025069525,-0.06604664280390521,-1.0
2013-04-26,12.685076713562012,-0.29444872715238724,-0.30080377241395295,1.0
2013-05-16,13.300985336303711,0.14641345899445035,0.15411815786806068,-1.0
2013-05-30,13.821294784545898,0.10952636266609339,0.10757732455985831,1.0
2013-06-05,13.623269081115723,0.11247994338340916,0.11411957267870357,-1.0
2013-07-03,12.879227638244629,-0.24071390031698847,-0.24738564933256438,1.0
2013-08-27,15.052780151367188,0.5077951176048714,0.526173346475358,-1.0
2013-09-26,14.97976016998291,0.02199655276791468,0.011754539502804653,1.0
2013-11-05,16.188386917114258,0.30984496774623516,0.31497670712688164,-1.0
2013-11-27,16.918476104736328,0.20324783060807405,0.17684584077109894,1.0
2013-12-13,17.18095588684082,0.3759193601067494,0.383403377048381,-1.0
2014-01-23,17.235172271728516,0.020979858564697196,0.00456431503403689,1.0
2014-01-28,15.695661544799805,-0.08966149120553624,-0.011438917253919063,-1.0
2014-02-10,16.49073028564453,-0.24279729111383475,-0.2623814599640457,1.0
2014-02-26,16.127859115600586,-0.04813842116470113,-0.03770748567020118,-1.0
2014-03-03,16.452383041381836,-0.039759253910013115,-0.039965267178026224,1.0
2014-03-17,16.42058563232422,-0.0010993706786486257,0.003120054715317497,-1.0
2014-03-19,16.56148910522461,0.006001642253476547,0.003692752431698301,1.0
2014-03-20,16.481687545776367,0.001842690275246639,0.0033227400004079686,-1.0
2014-03-21,16.611679077148438,0.008932947606595576,0.004444781521645491,1.0
2014-04-04,16.578948974609375,0.06441904134319998,0.06651392264498443,-1.0
2014-04-22,16.575210571289062,-0.057755692323709695,-0.05818951726745594,1.0
2014-04-23,16.358549118041992,-0.05933681547376324,-0.058418976908717404,-1.0
2014-04-24,17.699649810791016,0.04708300729718218,-0.037318580067537487,1.0
2014-05-15,18.458389282226562,0.4702016288668567,0.47838159542300773,-1.0
2014-05-20,18.956512451171875,0.4759744379823623,0.4755905861988522,1.0
2014-05-22,19.03676414489746,0.4728354610428873,0.475090499540411,-1.0
2014-05-23,19.25180435180664,0.48219322230565,0.4765110440934588,1.0
2014-06-13,20.030181884765625,0.5620631524914614,0.6002488599012847,-1.0
2014-07-07,21.059335708618164,0.32267561591784144,0.2999719014132188,1.0
2014-07-16,20.79821014404297,0.330804914404073,0.33760690623810685,-1.0
2014-07-25,21.4323787689209,0.2997394697769593,0.2814065602204682,1.0
2014-07-31,20.9781436920166,0.31218132552539046,0.3149068912005198,-1.0
2014-08-15,21.60735511779785,0.19032317186508863,0.17578772425569722,1.0
2014-09-03,21.81905746459961,0.3781934622473422,0.3822881315984543,-1.0
2014-10-21,22.597517013549805,-0.030487215082494856,-0.04347011402697899,1.0
2014-12-02,25.388763427734375,0.705589741586607,0.7652870364410046,-1.0
2014-12-29,25.22928810119629,0.06521685042196168,0.05431912523129052,1.0
2014-12-31,24.447444915771484,0.019230496144171383,0.04837396212227507,-1.0
2015-01-22,24.894847869873047,-0.11982293421284496,-0.1583166064148173,1.0
2015-03-02,28.704269409179688,0.9243425023097664,0.9600055754328449,-1.0
2015-04-10,28.261762619018555,0.0826006729859472,0.07235053449282247,1.0
2015-04-17,27.739225387573242,0.05348084272879561,0.07684471376785137,-1.0
2015-04-20,28.37295150756836,0.07800557209432313,0.07707688543314573,1.0
2015-04-30,27.82816505432129,0.1896852209489026,0.19844048434601427,-1.0
2015-05-15,28.752710342407227,0.07182925181659527,0.06120389744702218,1.0
2015-06-03,29.05415153503418,0.22087383396338822,0.23373592261380696,-1.0
2015-07-15,28.31730079650879,-0.1871192517913407,-0.21379881001443526,1.0
2015-07-27,27.41298484802246,-0.09031873447213812,-0.03981232165225,-1.0
2015-08-18,26.130722045898438,-0.5418702521622585,-0.5558706593778727,1.0
2015-08-20,25.267175674438477,-0.5717834349026703,-0.5562589149649261,-1.0
2015-08-28,25.41071891784668,-0.726754558188258,-0.7570179809993548,1.0
2015-09-29,24.461956024169922,-0.09794098559357778,-0.07452822190056259,-1.0
2015-10-12,25.031665802001953,-0.17317223230441314,-0.17827681798472422,1.0
2015-11-11,26.15472412109375,0.38640330838147463,0.43727491817895103,-1.0
2016-01-22,22.84567642211914,-0.7914111564445285,-0.8602792145268804,1.0
2016-04-08,24.6093692779541,0.5351742296299946,0.5506312782126841,-1.0
2016-04-14,25.388456344604492,0.5364301386386856,0.5331270480352224,1.0
2016-04-15,24.87887954711914,0.49876964823643277,0.5262555680754645,-1.0
2016-05-18,21.546382904052734,-0.6780911697750014,-0.7298515727972935,1.0
2016-06-16,22.227689743041992,0.0024067366978393068,0.006819775780157493,-1.0
2016-07-06,21.767404556274414,-0.16415239121710457,-0.17721243401990652,1.0
2016-08-22,24.85896873474121,0.6110146557441389,0.6379994527898778,-1.0
2016-09-15,26.47636604309082,0.31117971672750144,0.21021978250527512,1.0
2016-09-29,25.699737548828125,0.42061223763930045,0.4338035439757399,-1.0
2016-10-11,26.643600463867188,0.38544814838302344,0.3708905964370069,1.0
2016-10-21,26.712337493896484,0.4076956831280292,0.4255421465109291,-1.0
2016-11-21,25.728063583374023,-0.2237106438572809,-0.2495180006216124,1.0
2017-01-03,26.7458553314209,0.3000706237555306,0.30626646964452253,-1.0
2017-01-09,27.39982032775879,0.3123537671859573,0.29672934959665437,1.0
2017-01-24,27.625492095947266,0.3471084636362356,0.3522963772979132,-1.0
2017-01-25,28.065305709838867,0.3698569358393584,0.3558084890062022,1.0
2017-02-27,31.667560577392578,0.9803770242331034,0.986429303824775,-1.0
2017-05-01,33.89931106567383,0.258180518480593,0.23050105022031916,1.0
2017-05-22,35.76000213623047,0.6999748892240589,0.7020399243217952,-1.0
2017-07-10,33.68626403808594,-0.3396569418454547,-0.3532626601471926,1.0
2017-08-21,36.65113067626953,0.6043563531714895,0.6415361323000299,-1.0
2017-08-29,37.980003356933594,0.6012830855444591,0.5984467481959618,1.0
2017-09-06,37.74686813354492,0.5916268321378766,0.6178171285385886,-1.0
2017-10-06,36.205841064453125,-0.2527937182991238,-0.2574142755008609,1.0
2017-11-16,40.03276443481445,0.9143359567431872,0.9496863548777047,-1.0
2017-12-18,41.277496337890625,0.34244498586580363,0.3121983575695867,1.0
2017-12-26,39.90876770019531,0.29083200860059577,0.333843621881851,-1.0
2018-01-08,40.79318618774414,0.172430984815108,0.17166132334635728,1.0
2018-01-24,40.76276397705078,0.31751405227584684,0.33349515650934264,-1.0
2018-02-14,39.3197021484375,-0.6662179917626432,-0.6944218277568158,1.0
2018-03-19,41.18267822265625,0.49686993717418915,0.5595354282385172,-1.0
2018-04-10,40.70107650756836,-0.191206970173333,-0.21702743773114463,1.0
2018-04-20,38.93209457397461,0.024711602664929444,0.04078269293953865,-1.0
2018-05-02,41.481040954589844,-0.24264727440129263,-0.312155852358323,1.0
2018-05-25,44.47333908081055,0.9803917071782777,0.9897320683582478,-1.0
2018-06-06,45.74684143066406,0.9163067727385936,0.8993851583735423,1.0
2018-06-08,45.20914077758789,0.8805976211765127,0.8990433715981712,-1.0
2018-07-09,44.94499206542969,0.02934555328215538,-0.0030164104236596895,1.0
