date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g_today,trade_cash,trade_shares
2021-05-05,15.169885224981613,2100.535237817218,124.76883697509766,262096.50853288942,0,0,0,0,0.2,0.0,0.0
2021-05-06,12.136029539067092,2100.5592474627692,126.3661880493164,265451.8009031499,0,0,1,1,0.2,-3.034007384766773,0.024009645551567194
2021-05-07,53382.88947913353,1680.4473979702154,127.03939056396484,266865.9027920702,0,0,-1,-1,0.2,53370.75332823417,-420.11184949255386
2021-05-10,26691.711654014165,1896.1185045482455,123.76118469238281,261357.58409405427,0,1,1,1,0.5,-26691.711654014165,215.67110657803013
2021-05-11,143155.45059987527,948.0592522741227,122.84408569335938,259618.92262861982,-1,0,-1,-1,0.5,116463.47202874455,-948.0592522741227
2021-05-12,114525.50572350502,1187.091174087766,119.78055572509766,256715.94625209627,-1,1,1,1,0.2,-28631.37643087626,239.03192181364307
2021-05-13,143474.3391247974,949.6729392702127,121.9269790649414,259265.09170973802,-1,1,-1,-1,0.2,28947.68814623515,-237.41823481755318
2021-05-14,167093.49183662175,759.7383514161702,124.34658813476562,261564.36371035408,-1,1,-1,-1,0.2,23617.717968433088,-189.93458785404255
2021-05-17,133676.1302172321,1031.0070201415053,123.19532775878906,260691.37798517727,-1,1,1,1,0.2,-33419.032554308025,271.2686687253351
2021-05-18,106941.97358282741,1250.492426718392,121.80989074707031,259264.31946143357,-1,1,1,1,0.2,-26735.493395706857,219.48540657688653
2021-05-19,183006.6213962798,625.246213359196,121.65380096435547,259070.19978999638,-1,0,-1,-1,0.5,76063.57839371655,-625.246213359196
2021-05-20,198540.8177802769,500.1969706873568,124.20999908447266,260670.2830514095,-1,1,-1,-1,0.2,15532.366317783146,-125.0492426718392
2021-05-21,210785.20113326842,400.15757654988545,122.37577056884766,259754.7929125233,-1,1,-1,-1,0.2,12242.397944813718,-100.03939413747136
2021-05-24,235598.10147298142,200.07878827494272,124.00511169433594,260408.89396068308,-1,0,-1,-1,0.5,24810.792487701663,-200.07878827494272
2021-05-25,240554.8080062696,160.0630306199542,123.80998992919922,260372.21021536324,-1,0,0,-1,0.2,4954.3505522734085,-40.01575765498855
2021-05-26,244519.1316133454,128.05042449596334,123.76118469238281,260366.80384932834,-1,0,0,-1,0.2,3961.918058995736,-32.01260612399084
2021-05-27,195617.26144372925,528.153042170582,122.22943115234375,260173.10734961933,-1,1,1,1,0.2,-48904.31536093232,400.10261767461867
2021-05-28,208461.33829822342,422.5224337364656,121.57575225830078,259829.82102574228,-1,0,0,-1,0.2,12842.120681879715,-105.63060843411641
2021-06-01,234079.6432954901,211.2612168682328,121.25377655029297,259695.86367937378,-1,0,-1,-1,0.5,25616.220383883683,-211.2612168682328
2021-06-02,239237.3825153169,169.00897349458623,122.01478576660156,259858.97620889207,-1,0,0,-1,0.2,5155.398423393796,-42.252243373646564
2021-06-03,191391.81991131365,565.9827038949153,120.53179168701172,259610.72927562724,-1,1,1,1,0.2,-47847.95497782841,396.97373040032903
2021-06-04,191393.73382951278,565.9827038949153,122.8245849609375,260910.32453047496,-1,1,0,0,0.2,0.0,0.0
2021-06-07,191395.6477668511,565.9827038949153,122.83431243896484,260917.74405212924,0,0,0,0,0.2,0.0,0.0
2021-06-08,153118.049378663,875.5525356833132,123.65388488769531,261383.52183917718,0,0,1,1,0.2,-38279.51234466576,309.56983178839795
2021-06-09,153119.5805591568,875.5525356833132,124.03438568115234,261718.20145421178,0,0,0,0,0.2,0.0,0.0
2021-06-10,153121.11175496242,875.5525356833132,123.03922271728516,260848.41519358533,0,0,0,0,0.2,0.0,0.0
2021-06-11,122498.11437286399,1122.0295521294088,124.2490234375,261909.19049295853,0,0,1,1,0.2,-30624.528593216,246.47701644609558
2021-06-14,97999.47148320617,1314.4830238325135,127.30281066894531,265336.85499369935,0,1,0,1,0.2,-24499.867870801547,192.45347170310458
2021-06-15,78400.36118233681,1469.4449354664605,126.4832763671875,264260.5710613051,1,0,0,1,0.2,-19600.090295584203,154.96191163394698
2021-06-16,78401.14518594864,1469.4449354664605,126.98084259033203,264992.50123157585,1,0,-1,0,0.2,0.0,0.0
2021-06-17,39200.96459870025,1774.3188627650259,128.58090209960938,267344.4845853803,1,0,1,1,0.5,-39200.96459870025,304.8739272985653
2021-06-18,31361.085286676993,1835.9158728174766,127.28330993652344,265042.53434388683,1,1,-1,1,0.2,-7840.271321669249,61.597010052450834
2021-06-21,25089.11911802389,1884.5086185005898,129.07852172851562,268338.70577872725,1,0,0,1,0.2,-6272.279779505973,48.59274568311329
2021-06-22,20071.496007372058,1922.8957551445355,130.71759033203125,271427.7955795573,1,0,0,1,0.2,-5017.874001843014,38.387136643945816
2021-06-23,20071.696722332134,1922.8957551445355,130.4444122314453,270902.70328450226,1,0,-1,0,0.2,0.0,0.0
2021-06-24,20071.89743929936,1922.8957551445355,130.1614532470703,270358.8033715348,1,0,-1,0,0.2,0.0,0.0
2021-06-25,10036.049079136876,2000.1741396092937,129.8687744140625,269796.21320489777,1,0,1,1,0.5,-10036.049079136876,77.2783844647582
2021-06-28,8028.919551702134,2015.438466623125,131.4980926513672,273055.2337688393,1,0,0,1,0.2,-2007.2298879255338,15.264327013831137
2021-06-29,6423.199872718122,2027.5112128960093,133.0103302001953,276103.13578461483,1,0,0,1,0.2,-1605.7999681795304,12.072746272884393
2021-06-30,5138.611283773479,2037.125077623773,133.62501525878906,277349.48086531204,1,0,0,1,0.2,-1284.65282094337,9.613864727763787
2021-07-01,5138.662669886317,2037.125077623773,133.927490234375,277965.7116095446,1,0,-1,0,0.2,0.0,0.0
2021-07-02,2569.3570282565083,2055.9410398844166,136.55198669433594,283312.19055089256,1,1,1,1,0.5,-2569.3570282565083,18.815962260643428
2021-07-06,2055.506177461433,2059.649685470842,138.56178283691406,287444.2386157906,1,0,0,1,0.2,-513.8765443653582,3.7086455864254155
2021-07-07,1027.7633662616038,2066.9362175185606,141.0497283935547,292568.55545405584,1,1,1,1,0.5,-1027.7633662616038,7.286532047718341
2021-07-08,513.8868219476333,2070.613347870974,139.75213623046875,289886.525494239,1,1,1,1,0.5,-513.8868219476333,3.677130352413144
2021-07-09,513.8919608158528,2070.613347870974,141.57656860351562,293664.224657026,1,0,-1,0,0.2,0.0,0.0
2021-07-12,256.9485498677305,2072.435918244817,140.98141479492188,292431.89637583506,1,0,1,1,0.5,-256.9485498677305,1.822570373843246
2021-07-13,128.47555967661458,2073.34007925583,142.0936737060547,294736.98426314007,1,0,1,1,0.5,-128.47555967661458,0.9041610110129777
2021-07-14,64.23842221610568,2073.7815252094438,145.51820373535156,301837.20091025205,1,1,0,1,0.5,-64.23842221610568,0.441445953613705
2021-07-15,51.39125168026227,2073.870213683111,144.86451721191406,300481.59851705324,1,0,0,1,0.2,-12.847812920065568,0.08868847366723512
2021-07-16,25.69588279638954,2074.05012484691,142.8253936767578,296252.72146938497,1,1,1,1,0.5,-25.69588279638954,0.17991116379867586
2021-07-19,20.556911804174003,2074.08710267028,138.98135375976562,288279.99025658966,1,1,-1,1,0.2,-5.139227951043502,0.03697782336993814
2021-07-20,10.278558686646024,2074.159186756523,142.5912322998047,295767.19298426004,1,1,1,1,0.5,-10.278558686646024,0.07208408624335946
2021-07-21,10.27866147223289,2074.159186756523,141.85951232910156,294249.4893876785,0,0,0,0,0.2,0.0,0.0
2021-07-22,8.223011407078092,2074.1735400217544,143.22544860839844,297082.6587726927,0,0,1,1,0.2,-2.055752851769523,0.014353265231448387
2021-07-23,8.223093637192163,2074.1735400217544,144.9425811767578,300644.2897929235,0,0,0,0,0.2,0.0,0.0
2021-07-26,8.223175868128536,2074.1735400217544,145.36207580566406,301514.39453461295,0,0,0,0,0.2,0.0,0.0
2021-07-27,4.111629049943609,2074.2022532867422,143.19615173339844,297021.8922164552,0,1,1,1,0.5,-4.111629049943609,0.028713264987725442
2021-07-28,4.111670166234108,2074.2022532867422,141.44976806640625,293399.5393203932,0,1,-1,0,0.2,0.0,0.0
2021-07-29,3.2893690263486173,2074.2080406116465,142.0936737060547,294735.1298901727,0,0,1,1,0.2,-0.8223422565871543,0.005787324904332556
2021-07-30,3.289401920038881,2074.2080406116465,142.30833435058594,295180.38075795595,0,0,0,0,0.2,0.0,0.0
2021-08-02,2.631547851246465,2074.212674383742,141.97654724121094,294492.1853008131,0,0,1,1,0.2,-0.6578869628116163,0.004633772095428548
2021-08-03,59645.27253518977,1659.3701395069936,143.77175903320312,298215.8363792819,0,0,-1,-1,0.2,59642.64096102304,-414.84253487674846
2021-08-04,59645.86898791512,1659.3701395069936,143.37173461914062,297552.6442642382,0,0,0,0,0.2,0.0,0.0
2021-08-05,59646.465446605005,1659.3701395069936,143.47909545898438,297731.3920947172,0,0,0,0,0.2,0.0,0.0
2021-08-06,59647.06191125947,1659.3701395069936,142.79510498046875,296596.9951836157,0,0,0,0,0.2,0.0,0.0
2021-08-09,59647.65838187859,1659.3701395069936,142.74624633789062,296516.51708168385,0,0,0,0,0.2,0.0,0.0
2021-08-10,59648.25485846241,1659.3701395069936,142.26747131347656,295722.64857921324,0,0,0,0,0.2,0.0,0.0
2021-08-11,59648.851341010995,1659.3701395069936,142.52154541015625,296144.84803101426,0,0,0,0,0.2,0.0,0.0
2021-08-12,47719.55826361953,1741.3725693180343,145.48214721679688,301058.17875243764,0,1,0,1,0.2,-11929.889565904883,82.00242981104076
2021-08-13,47720.03545920217,1741.3725693180343,145.68736267089844,301416.0125105929,0,0,0,0,0.2,0.0,0.0
2021-08-16,38176.41012764541,1806.0077400642215,147.6611328125,304853.5588936714,0,0,1,1,0.2,-9544.102531911352,64.63517074618713
2021-08-17,30541.43351339735,1858.036584647508,146.75241088867188,303212.78182977304,1,0,0,1,0.2,-7635.358378349338,52.028844583286684
2021-08-18,24433.39114218599,1900.7492908198692,143.0100860595703,296259.71080000274,0,1,0,1,0.2,-6108.347785546498,42.71270617236108
2021-08-19,78925.19064777225,1520.5994326558953,143.34230041503906,296891.41133447154,0,0,-1,-1,0.2,54491.55517167483,-380.1498581639739
2021-08-20,122961.97425634752,1216.4795461247163,144.7981414794922,299105.95168302266,0,0,-1,-1,0.2,44035.99435666878,-304.1198865311791
2021-08-23,98370.56310087207,1384.5959418305636,146.28341674804688,300913.9882873269,0,0,1,1,0.2,-24592.64077521802,168.1163957058473
2021-08-24,138855.8805668996,1107.676753464451,146.1954803466797,300793.21560848574,0,0,-1,-1,0.2,40484.33376039653,-276.91918836611273
2021-08-25,111085.81530056424,1299.2511753623144,144.9643096923828,299430.86505397916,0,0,1,1,0.2,-27771.45382514106,191.57442189786332
2021-08-26,111086.92615871725,1299.2511753623144,144.16307067871094,298390.96518187283,0,0,0,0,0.2,0.0,0.0
2021-08-27,148817.98506250628,1039.4009402898514,145.19882202148438,299737.77720061596,0,0,-1,-1,0.2,37729.94803452742,-259.8502350724629
2021-08-30,74409.73662117845,1536.7412265938665,149.61534118652344,304329.7995534163,0,1,1,1,0.5,-74409.73662117845,497.340286304015
2021-08-31,74410.48071854467,1536.7412265938665,148.3548583984375,302393.5077849189,1,0,-1,0,0.2,0.0,0.0
2021-09-01,37205.61241167593,1786.411005139836,149.019287109375,303415.30688195635,1,0,1,1,0.5,-37205.61241167593,249.66977854596968
2021-09-02,18602.992233900026,1910.3209137436327,150.13320922851562,305405.60167058196,1,0,1,1,0.5,-18602.992233900026,123.90990860379648
2021-09-03,18603.178263822367,1910.3209137436327,150.76832580566406,306619.06418049627,1,0,-1,0,0.2,0.0,0.0
2021-09-07,18603.364295605006,1910.3209137436327,153.10365295410156,311080.47450437234,1,0,-1,0,0.2,0.0,0.0
2021-09-08,14882.84026339837,1934.8703636045675,151.559814453125,308131.4335621571,1,1,-1,1,0.2,-3720.710065849593,24.549449860934928
2021-09-09,14882.989091801004,1934.8703636045675,150.5436248779297,306165.3872977104,1,0,-1,0,0.2,0.0,0.0
2021-09-10,7441.568960845962,1985.9939684672,145.56033325195312,296523.51284730044,0,1,1,1,0.5,-7441.568960845962,51.123604862632526
2021-09-13,5953.314701228456,1996.1791366075404,146.12705993652344,297649.10304031614,0,0,1,1,0.2,-1488.3286753071143,10.185168140340561
2021-09-14,5953.374234375469,1996.1791366075404,144.7297821044922,294859.94571711816,0,1,-1,0,0.2,0.0,0.0
2021-09-15,64089.73265526814,1596.9433092860322,145.6189422607422,296634.92820386944,0,0,-1,-1,0.2,58136.298887150326,-399.2358273215081
2021-09-16,110524.5169568184,1277.5546474288258,145.3844451904297,296261.09057371324,0,0,-1,-1,0.2,46434.14340422371,-319.38866185720644
2021-09-17,110525.62220198798,1277.5546474288258,142.71690368652344,292854.2657733581,0,1,-1,0,0.2,0.0,0.0
2021-09-20,88421.381966568,1435.8248857602275,139.66836547851562,288960.6968740754,-1,1,1,1,0.2,-22105.345491642,158.2702383314018
2021-09-21,189035.66409045755,717.9124428801138,140.1471710205078,289649.0620005274,-1,0,-1,-1,0.5,100613.39791006985,-717.9124428801138
2021-09-22,209499.7460582595,574.329954304091,142.51174926757812,291348.5125029037,-1,1,-1,-1,0.2,20462.19161116106,-143.58248857602277
2021-09-23,209501.8410557201,574.329954304091,143.46929931640625,291900.55717615166,-1,0,1,0,0.2,0.0,0.0
2021-09-24,250728.55515261553,287.1649771520455,143.55726623535156,291953.17423110036,-1,0,-1,-1,0.5,41224.619078484844,-287.1649771520455
2021-09-27,200584.84995053365,640.2010600534051,142.04273986816406,291520.7625870223,-1,1,1,1,0.2,-50146.21248763342,353.0360829013596
2021-09-28,218341.1543289162,512.1608480427241,138.66189575195312,289358.3484484483,-1,1,-1,-1,0.2,17754.298529883028,-128.04021201068102
2021-09-29,218343.3377404595,512.1608480427241,139.5608673095703,289820.94989530713,-1,0,1,0,0.2,0.0,0.0
2021-09-30,218345.52117383693,512.1608480427241,138.2613067626953,289157.5492969142,-1,1,0,0,0.2,0.0,0.0
2021-10-01,254041.4770320516,256.08042402136203,139.385009765625,289735.24943505455,-1,0,-1,-1,0.5,35693.772403002935,-256.08042402136203
2021-10-04,261007.11832456125,204.86433921708962,135.95535278320312,288859.5218355185,-1,1,-1,-1,0.2,6963.100877739304,-51.21608480427241
2021-10-05,275133.1014493817,102.43216960854481,137.8802490234375,289256.47450301884,-1,0,-1,-1,0.5,14123.373053637146,-102.43216960854481
2021-10-06,275135.8527803962,102.43216960854481,138.7498779296875,289348.30380965484,-1,0,1,0,0.2,0.0,0.0
2021-10-07,275138.604138924,102.43216960854481,140.01034545898438,289480.1675919296,-1,0,1,0,0.2,0.0,0.0
2021-10-08,278001.8610761745,81.94573568683585,139.62925720214844,289443.88328101096,-1,0,0,-1,0.2,2860.5055512091194,-20.486433921708965
2021-10-11,278004.64109478524,81.94573568683585,139.5413360595703,289439.4585369107,-1,0,1,0,0.2,0.0,0.0
2021-10-12,222405.93691295697,484.065161450306,138.2710723876953,289338.1458922137,-1,1,1,1,0.2,-55601.48422823925,402.11942576347013
2021-10-13,235737.84831432687,387.2521291602448,137.68484497070312,289056.5976823299,-1,0,0,-1,0.2,13329.687342000752,-96.8130322900612
2021-10-14,235740.20569281004,387.2521291602448,140.4696044921875,290137.35911470716,0,1,-1,0,0.2,0.0,0.0
2021-10-15,188594.0504758936,720.3986432252498,141.5248565673828,290548.3651296843,0,0,1,1,0.2,-47148.5126189734,333.1465140650049
2021-10-18,188595.93641639838,720.3986432252498,143.19569396972656,291753.92006788746,0,0,0,0,0.2,0.0,0.0
2021-10-19,209540.55270221067,576.3189145801998,145.3551483154297,293311.4740080031,0,0,-1,-1,0.2,20942.730326448098,-144.07972864504995
2021-10-20,167634.11848619016,863.6712842233578,145.84368896484375,293595.12463032873,1,0,0,1,0.2,-41908.52962154755,287.352369643158
2021-10-21,167635.79482737504,863.6712842233578,146.05870056152344,293782.50031334086,1,0,-1,0,0.2,0.0,0.0
2021-10-22,83818.73559266166,1440.5907097011705,145.28672790527344,293117.4460558804,1,0,1,1,0.5,-83818.73559266166,576.9194254778128
2021-10-25,67055.65902401406,1556.0145404049,145.23789978027344,293047.94289998914,1,0,0,1,0.2,-16763.914756003516,115.42383070372952
2021-10-26,53645.063664483445,1647.9340090811586,145.90234375,294082.49793475826,1,0,0,1,0.2,-13411.265916120861,91.91946867625875
2021-10-27,42916.48009209607,1721.7025139110542,145.44309997558594,293326.23095107917,1,0,0,1,0.2,-10729.12002302402,73.76850482989573
2021-10-28,21458.454628448497,1865.6437070353736,149.0779266357422,299584.75031430204,1,1,0,1,0.5,-21458.454628448497,143.94119312431948
2021-10-29,17166.935370395826,1894.9645662763073,146.37135314941406,294535.46310645144,1,1,-1,1,0.2,-4291.733842598957,29.320859240933633
2021-11-01,13733.685631799624,1918.5537659883262,145.55056762695312,292980.2752942291,1,0,0,1,0.2,-3433.4214079499066,23.589199712018875
2021-11-02,6866.911484327971,1965.3992801713118,146.58631896972656,294967.55727039085,1,0,1,1,0.5,-6866.911484327971,46.84551418298556
2021-11-03,6866.980153442815,1965.3992801713118,148.0226593017578,297790.608194161,1,0,-1,0,0.2,0.0,0.0
2021-11-04,6867.04882324435,1965.3992801713118,147.50479125976562,296772.8593870073,1,0,-1,0,0.2,0.0,0.0
2021-11-05,6867.117493732583,1965.3992801713118,148.033203125,297811.4683570612,1,0,-1,0,0.2,0.0,0.0
2021-11-08,3433.5930824537604,1988.7235386996902,147.21124267578125,296196.0565530123,1,0,1,1,0.5,-3433.5930824537604,23.324258528378312
2021-11-09,2746.9019347076683,1993.3769935028197,147.57325744628906,296916.038184409,1,0,0,1,0.2,-686.7254836769171,4.653454803129615
2021-11-10,2746.9294037270156,1993.3769935028197,144.74530029296875,291278.88092538784,0,1,-1,0,0.2,0.0,0.0
2021-11-11,2746.956873021053,1993.3769935028197,144.69638061523438,291181.3930345566,0,0,0,0,0.2,0.0,0.0
2021-11-12,61260.933228121605,1594.7015948022558,146.77090454101562,295316.7287702489,0,0,-1,-1,0.2,58513.94888553182,-398.67539870056396
2021-11-15,49009.23666996311,1678.1751826638786,146.78067016601562,295332.9146373429,0,0,1,1,0.2,-12252.309167490777,83.47358786162278
2021-11-16,98602.89672611898,1342.5401461311028,147.75921630859375,296975.5765812757,0,0,-1,-1,0.2,49593.16996378918,-335.63503653277576
2021-11-17,78883.106204069,1473.8406249421705,150.19577026367188,300247.7341131498,1,0,0,1,0.2,-19720.77655101725,131.30047881106776
2021-11-18,63107.116028104836,1575.96777274763,154.4817352294922,306565.35222791677,1,1,-1,1,0.2,-15776.77900702621,102.12714780545951
2021-11-19,50486.1976794121,1656.3064779609344,157.10421752929688,310698.9308881703,1,1,-1,1,0.2,-12621.549419853025,80.33870521330437
2021-11-22,40389.362033111116,1720.3904695405922,157.5641632080078,311461.24675730616,1,0,0,1,0.2,-10097.34050827778,64.08399157965768
2021-11-23,40389.76592673145,1720.3904695405922,157.94580078125,312118.216294751,1,0,-1,0,0.2,0.0,0.0
2021-11-24,20195.08491219536,1847.8328777629729,158.4644012451172,313010.8154879467,1,0,1,1,0.5,-20195.08491219536,127.44240822238073
2021-11-26,10097.643431522243,1913.6393430981125,153.44454956054688,303735.1704545529,1,1,1,1,0.5,-10097.643431522243,65.80646533513963
2021-11-29,5048.87220397828,1945.8385976755205,156.8009033203125,310158.12203503004,1,1,0,1,0.5,-5048.87220397828,32.19925457740799
2021-11-30,4039.138154160256,1952.0813812918564,161.75228881835938,319792.7695378225,1,-1,1,1,0.2,-1009.7845385400641,6.242783616335761
2021-12-01,3231.342836433438,1957.0917219802877,161.2336883544922,318780.45961935964,1,0,0,1,0.2,-807.8357091083595,5.010340688431272
2021-12-02,3231.3751498618026,1957.0917219802877,160.24534606933594,316846.2154280256,1,0,-1,0,0.2,0.0,0.0
2021-12-03,1615.7037318066507,1967.2940245172192,158.3665771484375,313169.32463917293,1,1,1,1,0.5,-1615.7037318066507,10.202302536931429
2021-12-06,807.8599444219844,1972.2878467755183,161.77186584472656,319868.54490017577,1,1,0,1,0.5,-807.8599444219844,4.99382225829918
2021-12-07,646.294418417143,1973.252430337848,167.50607299804688,331178.06005816214,1,-1,1,1,0.2,-161.57360460428575,0.9645835623295264
2021-12-08,323.1504406806636,1975.1386427368607,171.32240295410156,338708.64888186235,1,1,1,1,0.5,-323.1504406806636,1.8862123990126254
2021-12-09,258.52293774805634,1975.517012797996,170.8135528564453,337703.6026221255,1,0,0,1,0.2,-64.63073443701408,0.3783700611352009
2021-12-10,129.2627614887169,1976.2531392308476,175.5985870361328,347156.5216361474,1,1,1,1,0.5,-129.2627614887169,0.7361264328517552
2021-12-13,103.41124329306544,1976.403474037705,171.96823120117188,339982.0208134084,1,1,-1,1,0.2,-25.852810823266363,0.15033480685757145
2021-12-14,103.41227740549837,1976.403474037705,170.58848571777344,337255.0880808444,1,0,-1,0,0.2,0.0,0.0
2021-12-15,82.73064922261794,1976.5213563427146,175.45179748535156,346866.95538773696,1,1,-1,1,0.2,-20.68266230565449,0.11788230500962112
2021-12-16,66.18518122328814,1976.6195172822293,168.56292724609375,333250.95706607663,1,1,-1,1,0.2,-16.546295305822035,0.09816093951468487
2021-12-17,66269.88606901649,1581.2956138257834,167.46697998046875,331084.686972782,0,0,-1,-1,0.2,66203.70022594139,-395.32390345644586
2021-12-20,53016.43901430174,1661.0883137732221,166.10679626464844,328934.49712781876,0,0,1,1,0.2,-13254.109753575436,79.79269994743878
2021-12-21,53016.969178691885,1661.0883137732221,169.27725219726562,334201.4345912123,0,1,-1,0,0.2,0.0,0.0
2021-12-22,110115.86401637035,1328.8706510185777,171.87034606933594,338509.32268831704,0,0,-1,-1,0.2,57098.36466798667,-332.21766275464444
2021-12-23,110116.96517501053,1328.8706510185777,172.49664306640625,339342.69154518505,0,0,0,0,0.2,0.0,0.0
2021-12-27,55059.03317233114,1640.8910339746326,176.45973205566406,344610.22536003636,0,1,1,1,0.5,-55059.03317233114,312.0203829560549
2021-12-28,55059.58376266286,1640.8910339746326,175.44203186035156,342940.84082460555,0,0,0,0,0.2,0.0,0.0
2021-12-29,44048.10748680039,1703.6268694708135,175.53009033203125,343085.88577708794,0,0,1,1,0.2,-11012.0268717001,62.73583549618098
2021-12-30,44048.54796787526,1703.6268694708135,174.37542724609375,341119.21119977353,0,0,0,0,0.2,0.0,0.0
2021-12-31,44048.98845335494,1703.6268694708135,173.75900268554688,340069.4942409038,0,0,0,0,0.2,0.0,0.0
2022-01-03,35239.543154591585,1753.0918054366034,178.10365295410156,347471.5976667517,0,1,0,1,0.2,-8809.885788647896,49.46493596578988
2022-01-04,35239.89555002313,1753.0918054366034,175.8431854248047,343509.1429601174,0,1,-1,0,0.2,0.0,0.0
2022-01-05,17620.123974489317,1856.0336350945681,171.16583251953125,335309.66630970297,0,1,1,1,0.5,-17620.123974489317,102.9418296579648
2022-01-06,8810.150087864531,1908.378877159723,168.3085174560547,330006.56964706787,0,1,1,1,0.5,-8810.150087864531,52.3452420651549
2022-01-07,7048.190551492329,1918.8376940163862,168.474853515625,330324.08997116267,0,0,1,1,0.2,-1762.0476378730823,10.458816856663201
2022-01-10,71710.95394455793,1535.070155213109,168.4944305419922,330361.7255891983,0,0,-1,-1,0.2,64662.69291116009,-383.76753880327726
2022-01-11,35855.835527048686,1744.358811622246,171.32240295410156,334703.57874833286,0,1,1,1,0.5,-35855.835527048686,209.28865640913705
2022-01-12,28684.955268323167,1786.1096521806796,171.7627410888672,335472.0450121599,0,0,1,1,0.2,-7171.238817080792,41.75084055843352
2022-01-13,28685.242117875852,1786.1096521806796,168.4944305419922,329634.7708476152,0,1,-1,0,0.2,0.0,0.0
2022-01-14,89183.04915173324,1428.8877217445438,169.35556030273438,331173.12987747806,0,0,-1,-1,0.2,60497.52018143621,-357.22193043613595
2022-01-18,44591.970491112384,1697.2623018075938,166.1557159423828,326601.80338996975,0,1,1,1,0.5,-44591.970491112384,268.37458006304985
2022-01-19,44592.4164108173,1697.2623018075938,162.66233825683594,320673.07105802005,0,1,-1,0,0.2,0.0,0.0
2022-01-20,35674.28986798513,1752.6642975917457,160.97926330566406,317816.8973164435,-1,1,1,1,0.2,-8918.572466996282,55.40199578415192
2022-01-21,35674.64661088381,1752.6642975917457,158.92430114746094,314215.59525175754,-1,1,0,0,0.2,0.0,0.0
2022-01-24,35675.00335734992,1752.6642975917457,158.15126037597656,312861.0710374601,-1,0,1,0,0.2,0.0,0.0
2022-01-25,90481.43691920134,1402.1314380733966,156.3507537841797,309705.74416647275,-1,1,-1,-1,0.2,54806.07681181785,-350.53285951834914
2022-01-26,200032.77127885475,701.0657190366983,156.26271057128906,309583.200824139,-1,0,-1,-1,0.5,109550.42954528423,-701.0657190366983
2022-01-27,254648.77100264194,350.53285951834914,155.80279541015625,309262.7703987163,-1,0,-1,-1,0.5,54613.999396074396,-350.53285951834914
2022-01-28,283863.7352081334,175.26642975917457,166.67434692382812,313076.15292591485,-1,-1,0,-1,0.5,29212.417717781416,-175.26642975917457
2022-01-31,289861.69664886524,140.21314380733966,171.02883911132812,313842.18786238425,-1,1,-1,-1,0.2,5995.122803379752,-35.053285951834916
2022-02-01,289864.59526583174,140.21314380733966,170.86248779296875,313821.7618380271,0,0,0,0,0.2,0.0,0.0
2022-02-02,231893.99512942755,477.13891571420675,172.0660858154297,313993.4207465893,0,0,1,1,0.2,-57973.49878235689,336.9257719068671
2022-02-03,185517.0512555031,751.2655663319804,169.18917846679688,312623.05523360375,1,1,-1,1,0.2,-46379.26281387577,274.1266506177736
2022-02-04,92759.45321300783,1300.4466370159776,168.90504455566406,312411.450380455,1,0,1,1,0.5,-92759.45321300783,549.1810706839972
2022-02-07,74208.30464603197,1410.7510313886987,168.1898193359375,311482.2657432847,1,0,0,1,0.2,-18552.076161507994,110.30439437272128
2022-02-08,59367.237383262756,1497.3953859942485,171.29574584960938,315864.6968589113,1,1,-1,1,0.2,-14841.809345815689,86.6443546055498
2022-02-09,59367.83105563659,1497.3953859942485,172.71640014648438,317992.57172051864,1,0,-1,0,0.2,0.0,0.0
2022-02-10,29684.212366973574,1673.416044443957,168.6405029296875,311889.9357126108,1,1,0,1,0.5,-29684.212366973574,176.0206584497084
2022-02-11,14842.254604548623,1763.2434258609935,165.23085021972656,306184.46500390396,1,1,1,1,0.5,-14842.254604548623,89.8273814170366
2022-02-14,14842.40302709467,1763.2434258609935,165.46604919433594,306599.32647219923,1,0,-1,0,0.2,0.0,0.0
2022-02-15,11874.041160899953,1780.7777641936318,169.29696655273438,313354.31474344234,1,1,-1,1,0.2,-2968.5102902249887,17.534338332638267
2022-02-16,5937.079950655781,1815.8955701183015,169.0618133544922,312935.6778972453,1,0,1,1,0.5,-5937.079950655781,35.11780592466965
2022-02-17,2968.569660727644,1833.8362272813981,165.46604919433594,306406.2050584269,0,1,1,1,0.5,-2968.569660727644,17.94065716309652
2022-02-18,2968.5993464242515,1833.8362272813981,163.91795349121094,303567.2807604342,0,1,-1,0,0.2,0.0,0.0
2022-02-22,2374.9032259341725,1837.5240064519994,160.99819946289062,298212.9597345431,-1,1,1,1,0.2,-593.7258064835431,3.687779170601186
2022-02-23,2374.9269749664318,1837.5240064519994,156.83413696289062,290561.4186754588,-1,1,0,0,0.2,0.0,0.0
2022-02-24,60973.64063755897,1470.0192051615995,159.45013427734375,295368.40029085014,-1,1,-1,-1,0.2,58598.68991332279,-367.5048012903999
2022-02-25,179691.16520465247,735.0096025807998,161.5175018310547,298408.0800353396,-1,0,-1,-1,0.5,118716.9148306871,-735.0096025807998
2022-02-28,179692.96211630452,735.0096025807998,161.78199768066406,298604.2839362973,-1,0,1,0,0.2,0.0,0.0
2022-03-01,143755.80723674054,959.7673761036208,159.90081787109375,297223.39564170316,-1,1,1,1,0.2,-35938.95180918514,224.75777352282103
