date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2025-05-27,409.8033874109459,3688.617859551391,339107.76282871014,0.24121483086593212,-1,-409.8033874109459,1172.5971583447458
2025-05-28,204.90169370547295,4280.728276999993,336935.1662537098,0.1215124190593804,-1,-204.90169370547295,592.1104174486018
2025-05-29,102.45084685273648,4574.684514824743,338253.60053813347,0.06037747551301264,-1,-102.45084685273648,293.95623782475025
2025-05-30,51.22542342636824,4721.07511264276,341057.453387583,0.030075321846316512,-1,-51.22542342636824,146.39059781801757
2025-06-02,25.61271171318412,4794.682254518497,340642.08913374605,0.015119713698666892,-1,-25.61271171318412,73.60714187573667
2025-06-03,12.80635585659206,4832.2101236847275,336768.0996177429,0.0077063425632598,-1,-12.80635585659206,37.52786916623069
2025-06-04,6.40317792829603,4850.877429947743,337748.5422864401,0.0038334808024664603,-1,-6.40317792829603,18.667306263015547
2025-06-05,3.201588964148015,4860.170195894146,335566.00445338193,0.001908375937803803,-1,-3.201588964148015,9.292765946403343
2025-06-06,832.030030284514,2430.085097947073,337654.73715975997,0.5009638355762651,1,828.8284413203661,-2430.085097947073
2025-06-09,832.030030284514,2430.085097947073,336597.74391910085,0.49644998035680254,0,0.0,0.0
2025-06-10,832.030030284514,2430.085097947073,338979.4647630971,0.49594722016221443,0,0.0,0.0
2025-06-11,1261.4500814212154,1215.0425489735364,335091.44455925754,0.7460360539415983,1,429.42005113670126,-1215.0425489735364
2025-06-12,630.7250407106077,2999.239159556857,335820.3871070496,0.3729947879139255,-1,-630.7250407106077,1784.1966105833205
2025-06-13,1162.9504638656113,1499.6195797784285,332006.9847983163,0.686035279742903,1,532.2254231550037,-1499.6195797784285
2025-06-16,1162.9504638656113,1499.6195797784285,333557.18173531163,0.6896945261520304,0,0.0,0.0
2025-06-17,581.4752319328056,3164.06244174135,329013.0222587328,0.34471182224569896,-1,-581.4752319328056,1664.4428619629216
2025-06-18,290.7376159664028,4005.236358443144,328288.2417741787,0.17356638603541208,-1,-290.7376159664028,841.1739167017939
2025-06-20,964.068991460572,2002.618179221572,328118.9583516324,0.5887802463691639,1,673.3313754941692,-2002.618179221572
2025-06-23,482.034495730286,3421.3011616902995,330363.5914923522,0.29311727894415057,-1,-482.034495730286,1418.6829824687275
2025-06-24,482.034495730286,3421.3011616902995,331360.723625588,0.2904948618410088,0,0.0,0.0
2025-06-25,482.034495730286,3421.3011616902995,330024.0923602256,0.2935061768898867,0,0.0,0.0
2025-06-26,482.034495730286,3421.3011616902995,329219.21038130386,0.29340627011545545,0,0.0,0.0
2025-06-27,482.034495730286,3421.3011616902995,332137.4171939781,0.29094413600876107,0,0.0,0.0
2025-06-30,1061.1427806844808,1710.6505808451498,335509.3309345919,0.6469392417503453,1,579.1082849541949,-1710.6505808451498
2025-07-01,1350.7219236499077,855.3252904225749,339853.18106841727,0.8234597606139729,1,289.57914296542674,-855.3252904225749
2025-07-02,1490.860747345404,427.66264521128744,345438.34754866734,0.9140779518378047,1,140.13882369549623,-427.66264521128744
2025-07-03,1560.9984585046943,213.83132260564372,347272.36504858156,0.9570007014351605,1,70.13771115929038,-213.83132260564372
2025-07-07,1596.4986672682799,106.91566130282186,341598.6363208508,0.978247406119603,1,35.50020876358542,-106.91566130282186
2025-07-08,1614.0512795162067,53.45783065141093,341613.5793561689,0.9892421118038959,1,17.552612247926913,-53.45783065141093
2025-07-09,1622.6861645841202,26.728915325705465,343392.1599483529,0.9947068144129229,1,8.634885067913546,-26.728915325705465
2025-07-10,1626.9957050409646,13.364457662852733,345454.300203394,0.9973582255873094,1,4.3095404568443625,-13.364457662852733
2025-07-11,1626.9957050409646,13.364457662852733,343428.02059789177,0.9973388295132689,0,0.0,0.0
2025-07-14,1629.1801878848794,6.682228831426366,339302.7674375519,0.9986609475593591,1,2.1844828439146897,-6.682228831426366
2025-07-15,1630.268144334691,3.341114415713183,340097.9438762831,0.9993330968944865,1,1.087956449811542,-3.341114415713183
2025-07-16,1630.268144334691,3.341114415713183,341804.23702082067,0.9993372871514634,0,0.0,0.0
2025-07-17,1630.819370411409,1.6705572078565916,341580.98861522647,0.9996621086110632,1,0.5512260767179408,-1.6705572078565916
2025-07-18,1630.819370411409,1.6705572078565916,343465.7868620676,0.9996674854849668,0,0.0,0.0
2025-07-21,1631.0897857466898,0.8352786039282958,345579.77167830244,0.9998342393451174,1,0.2704153352807517,-0.8352786039282958
2025-07-22,1631.2229985669196,0.4176393019641479,348701.6434083937,0.9999183422852104,1,0.13321282022976744,-0.4176393019641479
2025-07-23,1631.2892040813524,0.20881965098207395,348294.87779886177,0.9999594168664637,1,0.06620551443285894,-0.20881965098207395
2025-07-24,1631.3223384669084,0.10440982549103697,347660.55549615744,0.9999796890462519,1,0.033134385555863774,-0.10440982549103697
2025-07-25,1631.338913134402,0.052204912745518486,347855.76573978184,0.9999898399413143,1,0.016574667493508746,-0.052204912745518486
2025-07-28,1631.3470645925827,0.026102456372759243,348132.2137409411,0.9999950032598047,1,0.008151458180743573,-0.026102456372759243
2025-07-29,1631.3470645925827,0.026102456372759243,343610.84444319917,0.9999948415991017,0,0.0,0.0
2025-07-30,1631.3512782557343,0.013051228186379622,340000.2134135467,0.9999974170785139,1,0.0042136631516936085,-0.013051228186379622
2025-07-31,1631.3533735667122,0.006525614093189811,337593.1527775124,0.9999987156012177,1,0.0020953109778589244,-0.006525614093189811
2025-08-01,1631.3544634417847,0.0032628070465949054,329152.1200174637,0.9999993319205795,1,0.0010898750725442795,-0.0032628070465949054
