date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g,trade_cash,trade_shares
2021-05-10,68767.65455221034,1638.2564401287505,123.76118469238281,271520.2124124702,0,1,1,1,0.5,-68767.65455221034,555.6479983860628
2021-05-11,169393.39948819292,819.1282200643752,122.84408569335938,270018.45674762997,-1,0,-1,-1,0.5,100625.05725943705,-819.1282200643752
2021-05-12,84697.5467110939,1526.2341956409036,119.78055572509766,267510.72683160874,-1,1,1,1,0.5,-84697.5467110939,707.1059755765284
2021-05-13,177742.95609661407,763.1170978204518,121.9269790649414,270787.5185066671,-1,1,-1,-1,0.5,93044.56241005307,-763.1170978204518
2021-05-14,225190.23725681374,381.5585489102259,124.34658813476562,272635.74098745245,-1,1,-1,-1,0.5,47445.50373063869,-381.5585489102259
2021-05-17,112596.24457959316,1295.5237668124141,123.19532775878906,272198.71965134953,-1,1,1,1,0.5,-112596.24457959316,913.9652179021883
2021-05-18,56298.68527101948,1757.7086101427456,121.80989074707031,270404.97903769213,-1,1,1,1,0.5,-56298.68527101948,462.18484333033143
2021-05-19,163215.21496369192,878.8543050713728,121.65380096435547,270131.18166951166,-1,0,-1,-1,0.5,106915.96670581972,-878.8543050713728
2021-05-20,217798.09332999162,439.4271525356864,124.20999908447266,272379.33954414167,-1,1,-1,-1,0.5,54581.24621415003,-439.4271525356864
2021-05-21,244687.8895111395,219.7135762678432,122.37577056884766,271575.5077113541,-1,1,-1,-1,0.5,26887.61820021459,-219.7135762678432
2021-05-24,258313.1396729626,109.8567881339216,124.00511169433594,271935.94295589055,-1,0,-1,-1,0.5,13622.803282927947,-109.8567881339216
2021-05-25,265116.40672061685,54.9283940669608,123.80998992919922,271917.0906368744,-1,0,0,-1,0.5,6800.6839162575025,-54.9283940669608
2021-05-26,268518.0594461726,27.4641970334804,123.76118469238281,271917.06100766116,-1,0,0,-1,0.5,3399.0015614885597,-27.4641970334804
2021-05-27,134260.37231338356,1125.8933646047892,122.22943115234375,271877.67780722526,-1,1,1,1,0.5,-134260.37231338356,1098.4291675713089
2021-05-28,202702.381299335,562.9466823023946,121.57575225830078,271143.0476815633,-1,0,0,-1,0.5,68440.66638222829,-562.9466823023946
2021-06-01,236834.11393595967,281.4733411511973,121.25377655029297,270963.8195487713,-1,0,-1,-1,0.5,34129.70561281166,-281.4733411511973
2021-06-02,254008.4369868855,140.73667057559865,122.01478576660156,271180.39169667196,-1,0,0,-1,0.5,17171.95470978645,-140.73667057559865
2021-06-03,127005.4885356277,1194.4461256331192,120.53179168701172,270974.220131797,-1,1,1,1,0.5,-127005.4885356277,1053.7094550575205
2021-06-04,127006.75859051305,1194.4461256331192,122.8245849609375,273714.1082296007,-1,1,0,0,0.5,0.0,0.0
2021-06-07,127008.02865809896,1194.4461256331192,122.83431243896484,273726.99724562856,0,0,0,0,0.5,0.0,0.0
2021-06-08,63504.649369192775,1708.0138912303655,123.65388488769531,274707.2024619769,0,0,1,1,0.5,-63504.649369192775,513.5677655972462
2021-06-09,63505.284415686474,1708.0138912303655,124.03438568115234,275357.7381493194,0,0,0,0,0.5,0.0,0.0
2021-06-10,63505.919468530636,1708.0138912303655,123.03922271728516,273658.6210358405,0,0,0,0,0.5,0.0,0.0
2021-06-11,31753.277263862663,1963.575475421289,124.2490234375,275725.6125307826,0,0,1,1,0.5,-31753.277263862663,255.56158419092333
2021-06-14,15876.797398317653,2088.2922614442286,127.30281066894531,281722.27177837596,0,1,0,1,0.5,-15876.797398317653,124.71678602293966
2021-06-15,7938.478083145818,2151.0553263422316,126.4832763671875,280011.00340600096,1,0,0,1,0.5,-7938.478083145818,62.763064898002845
2021-06-16,7938.55746792665,2151.0553263422316,126.98084259033203,281081.37526528485,1,0,-1,0,0.5,0.0,0.0
2021-06-17,3969.318426750665,2181.9255283857333,128.58090209960938,284523.2711807551,1,0,1,1,0.5,-3969.318426750665,30.87020204350179
2021-06-18,1984.6790599674664,2197.518138767701,127.28330993652344,281692.06140786887,1,1,-1,1,0.5,-1984.6790599674664,15.592610381967846
2021-06-21,992.3494533790331,2205.2060905670423,129.07852172851562,285637.091730492,1,0,0,1,0.5,-992.3494533790331,7.687951799341117
2021-06-22,496.17968843678347,2209.0019047889573,130.71759033203125,289251.5857213164,1,0,0,1,0.5,-496.17968843678347,3.795814221915004
2021-06-23,496.18465023366787,2209.0019047889573,130.4444122314453,288648.1397385723,1,0,-1,0,0.5,0.0,0.0
2021-06-24,496.18961208017026,2209.0019047889573,130.1614532470703,288023.0877649573,1,0,-1,0,0.5,0.0,0.0
2021-06-25,248.09728698814556,2210.9122738373103,129.8687744140625,287376.5646272478,1,0,1,1,0.5,-248.09728698814556,1.9103690483528655
2021-06-28,124.04988398050773,2211.8556326456346,131.4980926513672,290978.8467970645,1,0,0,1,0.5,-124.04988398050773,0.9433588083242664
2021-06-29,62.025562239673775,2212.3219540369605,133.0103302001953,294323.6991778371,1,0,0,1,0.5,-62.025562239673775,0.46632139132590994
2021-06-30,31.013091247648088,2212.554044496876,133.62501525878906,295683.58104803815,1,0,0,1,0.5,-31.013091247648088,0.2320904599156499
2021-07-01,31.013401378560566,2212.554044496876,133.927490234375,296352.82358876086,1,0,-1,0,0.5,0.0,0.0
2021-07-02,15.506855756287177,2212.667604585833,136.55198669433594,302159.66415614914,1,1,1,1,0.5,-15.506855756287177,0.11356008895717068
2021-07-06,7.753505412422371,2212.723561612754,138.56178283691406,306606.6751277219,1,0,0,1,0.5,-7.753505412422371,0.05595702692096691
2021-07-07,3.8767914737382476,2212.751046894136,141.0497283935547,312111.81095844536,1,1,1,1,0.5,-3.8767914737382476,0.027485281381905865
2021-07-08,1.9384151208264926,2212.7649172733168,139.75213623046875,309240.5625799033,1,1,1,1,0.5,-1.9384151208264926,0.013870379180678882
2021-07-09,1.938434504977701,2212.7649172733168,141.57656860351562,313277.60254830326,1,0,-1,0,0.5,0.0,0.0
2021-07-12,0.9692269446613755,2212.7717921294534,140.98141479492188,311960.6670996498,1,0,1,1,0.5,-0.9692269446613755,0.006874856136684811
2021-07-13,0.4846183184654111,2212.7752026846583,142.0936737060547,314421.8422534413,1,0,1,1,0.5,-0.4846183184654111,0.0034105552050679457
2021-07-14,0.2423115823242979,2212.776867848027,145.51820373535156,321999.5573879646,1,1,0,1,0.5,-0.2423115823242979,0.0016651633685980675
2021-07-15,0.12115700272006058,2212.7777041950158,144.86451721191406,320553.0949725012,1,0,0,1,0.5,-0.12115700272006058,0.0008363469885646801
2021-07-16,0.060579107145043894,2212.7781283430304,142.8253936767578,316040.9678790198,1,1,1,1,0.5,-0.060579107145043894,0.0004241480144780586
2021-07-19,0.030289856468057673,2212.778346284903,138.98135375976562,307534.9604268277,1,1,-1,1,0.5,-0.030289856468057673,0.0002179418724069619
2021-07-20,0.015145079683311177,2212.7784524981635,142.5912322998047,315522.82149324764,1,1,1,1,0.5,-0.015145079683311177,0.00010621326037401756
2021-07-21,0.015145231134108011,2212.7784524981635,141.85951232910156,313903.68730896467,0,0,0,0,0.5,0.0,0.0
2021-07-22,0.0075726912932096765,2212.77850537069,143.22544860839844,316926.20167542977,0,0,1,1,0.5,-0.0075726912932096765,5.287252626392283e-05
2021-07-23,0.007572767020122609,2212.77850537069,144.9425811767578,320725.83571364306,0,0,0,0,0.5,0.0,0.0
2021-07-26,0.00757284274779281,2212.77850537069,145.36207580566406,321654.084411681,0,0,0,0,0.5,0.0,0.0
2021-07-27,0.0037864592381101443,2212.778531813155,143.19615173339844,316861.3741803824,0,1,1,1,0.5,-0.0037864592381101443,2.6442465054226782e-05
2021-07-28,0.0037864971027025255,2212.778531813155,141.44976806640625,312997.01389379083,0,1,-1,0,0.5,0.0,0.0
2021-07-29,0.0018932674838367763,2212.778545137235,142.0936737060547,314421.83446975617,0,0,1,1,0.5,-0.0018932674838367763,1.3324080055480353e-05
2021-07-30,0.0018932864165116148,2212.778545137235,142.30833435058594,314896.8309384792,0,0,0,0,0.5,0.0,0.0
2021-08-02,0.0009466526746878901,2212.7785518049045,141.97654724121094,314162.65954132,0,0,1,1,0.5,-0.0009466526746878901,6.667669365698655e-06
2021-08-03,159067.53331862958,1106.3892759024523,143.77175903320312,318135.06569059705,0,0,-1,-1,0.5,159067.53237196745,-1106.3892759024523
2021-08-04,159069.12399396277,1106.3892759024523,143.37173461914062,317694.07364411233,0,0,0,0,0.5,0.0,0.0
2021-08-05,159070.71468520272,1106.3892759024523,143.47909545898438,317814.4472172073,0,0,0,0,0.5,0.0,0.0
2021-08-06,159072.30539234958,1106.3892759024523,142.79510498046875,317059.278194105,0,0,0,0,0.5,0.0,0.0
2021-08-09,159073.8961154035,1106.3892759024523,142.74624633789062,317006.8122389754,0,0,0,0,0.5,0.0,0.0
2021-08-10,159075.48685436466,1106.3892759024523,142.26747131347656,316478.6914253549,0,0,0,0,0.5,0.0,0.0
2021-08-11,159077.0776092332,1106.3892759024523,142.52154541015625,316761.3870360744,0,0,0,0,0.5,0.0,0.0
2021-08-12,79539.33419000465,1653.1184499740684,145.48214721679688,320038.55589593516,0,1,0,1,0.5,-79539.33419000465,546.7291740716163
2021-08-13,79540.12958334656,1653.1184499740684,145.68736267089844,320378.59674267215,0,0,0,0,0.5,0.0,0.0
2021-08-16,39770.462492321196,1922.4544745244266,147.6611328125,323642.26798105746,0,0,1,1,0.5,-39770.462492321196,269.33602455035816
2021-08-17,19885.43009847306,2057.9577345939215,146.75241088867188,321895.68915712053,1,0,0,1,0.5,-19885.43009847306,135.5032600694948
2021-08-18,9942.814476387024,2127.4830020092936,143.0100860595703,314194.3416840091,0,1,0,1,0.5,-9942.814476387024,69.52526741537224
2021-08-19,162422.06770548446,1063.7415010046468,143.34230041503906,314901.2215064371,0,0,-1,-1,0.5,152479.15380095266,-1063.7415010046468
2021-08-20,239437.58810620062,531.8707505023234,144.7981414794922,316451.4842862397,0,0,-1,-1,0.5,77013.89618003911,-531.8707505023234
2021-08-23,119719.99124104084,1350.2819819493036,146.28341674804688,317243.8531339095,0,0,1,1,0.5,-119719.99124104084,818.4112314469802
2021-08-24,218423.7499182258,675.1409909746518,146.1954803466797,317126.31139549834,0,0,-1,-1,0.5,98702.56147727255,-675.1409909746518
2021-08-25,109212.9670778625,1428.5193039512365,144.9643096923828,316297.2818573967,0,0,1,1,0.5,-109212.9670778625,753.3783129765845
2021-08-26,109214.05920753328,1428.5193039512365,144.16307067871094,315153.7885889583,0,0,0,0,0.5,0.0,0.0
2021-08-27,212924.81143246053,714.2596519756182,145.19882202148438,316634.4715167957,0,0,-1,-1,0.5,103709.66008433516,-714.2596519756182
2021-08-30,106463.47034028743,1425.8408942197598,149.61534118652344,319791.14220667444,0,1,1,1,0.5,-106463.47034028743,711.5812422441415
2021-08-31,106464.53497499083,1425.8408942197598,148.3548583984375,317994.9589356648,1,0,-1,0,0.5,0.0,0.0
2021-09-01,53232.7998101703,1783.0617670528131,149.019287109375,318943.393208363,1,0,1,1,0.5,-53232.7998101703,357.22087283305325
2021-09-02,26616.6660690842,1960.3487657512246,150.13320922851562,320930.11747847515,1,0,1,1,0.5,-26616.6660690842,177.28699869841157
2021-09-03,26616.93223574489,1960.3487657512246,150.76832580566406,322175.43364325695,1,0,-1,0,0.5,0.0,0.0
2021-09-07,26617.19840506725,1960.3487657512246,153.10365295410156,326753.7555056441,1,0,-1,0,0.5,0.0,0.0
2021-09-08,13308.73228852565,2048.160514113069,151.559814453125,323727.5597777195,1,1,-1,1,0.5,-13308.73228852565,87.81174836184447
2021-09-09,13308.865375848536,2048.160514113069,150.5436248779297,321646.37350227404,1,0,-1,0,0.5,0.0,0.0
2021-09-10,6654.499232251148,2093.8769471795745,145.56033325195312,311439.92545229226,0,1,1,1,0.5,-6654.499232251148,45.71643306650549
2021-09-13,3327.2828886217353,2116.646740057547,146.12705993652344,312626.64793745783,0,0,1,1,0.5,-3327.2828886217353,22.76979287797266
2021-09-14,3327.3161614506216,2116.646740057547,144.7297821044922,309669.13764216314,0,1,-1,0,0.5,0.0,0.0
2021-09-15,157439.27914802628,1058.3233700287735,145.6189422607422,311551.2088614403,0,0,-1,-1,0.5,154111.92971341405,-1058.3233700287735
2021-09-16,234372.7315326673,529.1616850143868,145.3844451904297,311304.60952451685,0,0,-1,-1,0.5,76931.87799184953,-529.1616850143868
2021-09-17,234375.07525998264,529.1616850143868,142.71690368652344,309895.3924947793,0,1,-1,0,0.5,0.0,0.0
2021-09-20,117188.70950536763,1368.2114519667616,139.66836547851562,308284.5666305518,-1,1,1,1,0.5,-117188.70950536763,839.0497669523747
2021-09-21,213065.36356796423,684.1057259833808,140.1471710205078,308940.84574346576,-1,0,-1,-1,0.5,95875.48217550153,-684.1057259833808
2021-09-22,261814.04606852896,342.0528629916904,142.51174926757812,310560.59791545797,-1,1,-1,-1,0.5,48746.55184692903,-342.0528629916904
2021-09-23,261816.66420898965,342.0528629916904,143.46929931640625,310890.74879157817,-1,0,1,0,0.5,0.0,0.0
2021-09-24,286371.3693351629,171.0264314958452,143.55726623535156,310923.4562946941,-1,0,-1,-1,0.5,24552.086959531167,-171.0264314958452
2021-09-27,143187.11652442816,1179.0829971276137,142.04273986816406,310667.295968401,-1,1,1,1,0.5,-143187.11652442816,1008.0565656317685
2021-09-28,224935.49021089822,589.5414985638068,138.66189575195312,306682.432026203,-1,1,-1,-1,0.5,81746.9418153048,-589.5414985638068
2021-09-29,224937.73956580035,589.5414985638068,139.5608673095703,307214.662420349,-1,0,1,0,0.5,0.0,0.0
2021-09-30,224939.98894319602,589.5414985638068,138.2613067626953,306450.7669254656,-1,1,0,0,0.5,0.0,0.0
2021-10-01,266028.86211036413,294.7707492819034,139.385009765625,307115.4858776429,-1,0,-1,-1,0.5,41086.62376727871,-294.7707492819034
2021-10-04,286069.3530033804,147.3853746409517,135.95535278320312,306107.18360777554,-1,1,-1,-1,0.5,20037.83060439515,-147.3853746409517
2021-10-05,296232.979775864,73.69268732047586,137.8802490234375,306393.7458548175,-1,0,-1,-1,0.5,10160.766078953526,-73.69268732047586
2021-10-06,296235.9421056618,73.69268732047586,138.7498779296875,306460.79347568844,-1,0,1,0,0.5,0.0,0.0
2021-10-07,296238.90446508286,73.69268732047586,140.01034545898438,306556.6430746236,-1,0,1,0,0.5,0.0,0.0
2021-10-08,301386.69445002166,36.84634366023793,139.62925720214844,306531.5220459158,-1,0,0,-1,0.5,5144.827595894113,-36.84634366023793
2021-10-11,301389.7083169662,36.84634366023793,139.5413360595703,306531.29634022585,-1,0,1,0,0.5,0.0,0.0
2021-10-12,150696.36110702468,1126.7081528208,138.2710723876953,306487.505665516,-1,1,1,1,0.5,-150696.36110702468,1089.8618091605622
2021-10-13,228263.18674481532,563.3540764104,137.68484497070312,305828.5054189949,-1,0,0,-1,0.5,77565.31867417957,-563.3540764104
2021-10-14,228265.46937668277,563.3540764104,140.4696044921875,307399.59367911326,0,1,-1,0,0.5,0.0,0.0
2021-10-15,114133.87601568828,1369.8122406081984,141.5248565673828,307996.35689200886,0,0,1,1,0.5,-114133.87601568828,806.4581641977984
2021-10-18,114135.01735444844,1369.8122406081984,143.19569396972656,310286.2317565655,0,0,0,0,0.5,0.0,0.0
2021-10-19,213690.78940356986,684.9061203040992,145.3551483154297,313245.4201025177,0,0,-1,-1,0.5,99554.63069894786,-684.9061203040992
2021-10-20,106846.46315573195,1417.515559314434,145.84368896484375,313582.1614912128,1,0,0,1,0.5,-106846.46315573195,732.6094390103349
2021-10-21,106847.53162036352,1417.515559314434,146.05870056152344,313888.01223957085,1,0,-1,0,0.5,0.0,0.0
2021-10-22,53424.30004783986,1785.2318732414183,145.28672790527344,312794.7974632874,1,0,1,1,0.5,-53424.30004783986,367.7163139269842
2021-10-25,26712.41714542017,1969.153681432205,145.23789978027344,312708.16218122724,1,0,0,1,0.5,-26712.41714542017,183.92180819078683
2021-10-26,13356.342134795814,2060.696708031432,145.90234375,314016.8215944912,1,0,0,1,0.5,-13356.342134795814,91.54302659922702
2021-10-27,6678.237849108581,2106.6132063062187,145.44309997558594,313070.5930237936,1,0,0,1,0.5,-6678.237849108581,45.91649827478642
2021-10-28,3339.1523157435363,2129.011910065377,149.0779266357422,320727.83365109115,1,1,0,1,0.5,-3339.1523157435363,22.398703759158384
2021-10-29,1669.592853633347,2140.4184648160804,146.37135314941406,314965.5398547545,1,1,-1,1,0.5,-1669.592853633347,11.406554750703489
2021-11-01,834.8047747809417,2146.153961340701,145.55056762695312,313208.73206275393,1,0,0,1,0.5,-834.8047747809417,5.735496524620575
2021-11-02,417.40656141434476,2149.0014751083436,146.58631896972656,315431.6222580589,1,0,1,1,0.5,-417.40656141434476,2.8475137676425915
2021-11-03,417.41073547995893,2149.0014751083436,148.0226593017578,318518.32392441726,1,0,-1,0,0.5,0.0,0.0
2021-11-04,417.41490958731373,2149.0014751083436,147.50479125976562,317405.4289123719,1,0,-1,0,0.5,0.0,0.0
2021-11-05,417.4190837364096,2149.0014751083436,148.033203125,318540.9909643745,1,0,-1,0,0.5,0.0,0.0
2021-11-08,208.7116289636235,2150.4192447376868,147.21124267578125,316774.6009207135,1,0,1,1,0.5,-208.7116289636235,1.4177696293433988
2021-11-09,104.35685803995658,2151.126397644967,147.57325744628906,317553.08653720905,1,0,0,1,0.5,-104.35685803995658,0.7071529072802261
2021-11-10,104.35790160853698,2151.126397644967,144.74530029296875,311469.79429686134,0,1,-1,0,0.5,0.0,0.0
2021-11-11,104.35894518755308,2151.126397644967,144.69638061523438,311364.56293030165,0,0,0,0,0.5,0.0,0.0
2021-11-12,157965.7435709811,1075.5631988224834,146.77090454101562,315827.1271531852,0,0,-1,-1,0.5,157861.38358220411,-1075.5631988224834
2021-11-15,78983.66161420841,1613.6698958751285,146.78067016601562,315839.2103574844,0,0,1,1,0.5,-78983.66161420841,538.1066970526452
2021-11-16,198201.7510484641,806.8349479375643,147.75921630859375,317419.0506461036,0,0,-1,-1,0.5,119217.29959763953,-806.8349479375643
2021-11-17,99101.86653298729,1466.6529065858795,150.19577026367188,319386.9295471067,1,0,0,1,0.5,-99101.86653298729,659.8179586483151
2021-11-18,49551.428775826316,1787.4120481259106,154.4817352294922,325673.9435404176,1,1,-1,1,0.5,-49551.428775826316,320.75914154003124
2021-11-19,24775.962145057038,1945.1160393662271,157.10421752929688,330361.8955133732,1,1,-1,1,0.5,-24775.962145057038,157.70399124031667
2021-11-22,12388.104952339245,2023.7386442791549,157.5641632080078,331256.7909898925,1,0,0,1,0.5,-12388.104952339245,78.62260491292763
2021-11-23,12388.228833388768,2023.7386442791549,157.94580078125,332029.2495760211,1,0,-1,0,0.5,0.0,0.0
2021-11-24,6194.176357838552,2062.827400549765,158.4644012451172,333078.88525797863,1,0,1,1,0.5,-6194.176357838552,39.08875627061011
2021-11-26,3097.1191498010653,2083.0113638034027,153.44454956054688,322723.8595981146,1,1,1,1,0.5,-3097.1191498010653,20.18396325363769
2021-11-29,1548.5750604962818,2092.887423364953,156.8009033203125,329715.2135918422,1,1,0,1,0.5,-1548.5750604962818,9.876059561550207
2021-11-30,774.2952731234434,2097.674343406579,161.75228881835938,340077.9215146867,1,-1,1,1,0.5,-774.2952731234434,4.786920041625764
2021-12-01,387.15150803808734,2100.0755258889076,161.2336883544922,338990.0743701065,1,0,0,1,0.5,-387.15150803808734,2.401182482328922
2021-12-02,387.15537955316773,2100.0755258889076,160.24534606933594,336914.4847973638,1,0,-1,0,0.5,0.0,0.0
2021-12-03,193.57962555348163,2101.297877404228,158.3665771484375,332968.93203933816,1,1,1,1,0.5,-193.57962555348163,1.222351515320299
2021-12-06,96.79078067486859,2101.896193929598,161.77186584472656,340124.4598845952,1,1,0,1,0.5,-96.79078067486859,0.5983165253701855
2021-12-07,48.39587429133767,2102.185114047091,167.50607299804688,352177.1690432708,1,-1,1,1,0.5,-48.39587429133767,0.2889201174927071
2021-12-08,24.198179125040294,2102.3263575663727,171.32240295410156,360199.80155113974,1,1,1,1,0.5,-24.198179125040294,0.14124351928173196
2021-12-09,12.099210553415773,2102.39719041512,170.8135528564453,359130.0328207686,1,0,0,1,0.5,-12.099210553415773,0.07083284874698532
2021-12-10,6.049665772760654,2102.431642091952,175.5985870361328,369190.0753571761,1,1,1,1,0.5,-6.049665772760654,0.03445167683220491
2021-12-13,3.0248631347091908,2102.4492317543777,171.96823120117188,361557.50043819775,1,1,-1,1,0.5,-3.0248631347091908,0.01758966242532695
2021-12-14,3.024893383340538,2102.4492317543777,170.58848571777344,358656.6556368587,1,0,-1,0,0.5,0.0,0.0
2021-12-15,1.5124618161371859,2102.457852138083,175.45179748535156,368881.5217566343,1,1,-1,1,0.5,-1.5124618161371859,0.008620383705464522
2021-12-16,0.7562384703776737,2102.4623385247564,168.56292724609375,354397.962444871,1,1,-1,1,0.5,-0.7562384703776737,0.004486386673112303
2021-12-17,176047.26542374023,1051.2311692623782,167.46697998046875,352093.7746014477,0,0,-1,-1,0.5,176046.50917770746,-1051.2311692623782
2021-12-20,88024.51294819724,1581.158390349424,166.10679626464844,350665.6675561085,0,0,1,1,0.5,-88024.51294819724,529.9272210870458
2021-12-21,88025.39319332673,1581.158390349424,169.27725219726562,355679.5408003287,0,1,-1,0,0.5,0.0,0.0
2021-12-22,223903.3933171535,790.579195174712,171.87034606933594,359780.5131870484,0,0,-1,-1,0.5,135877.11986989484,-790.579195174712
2021-12-23,223905.63235108668,790.579195174712,172.49664306640625,360277.8895968657,0,0,0,0,0.5,0.0,0.0
2021-12-27,111953.93570370511,1425.0238608188224,176.45973205566406,363413.2643567224,0,1,1,1,0.5,-111953.93570370511,634.4446656441105
2021-12-28,111955.05524306215,1425.0238608188224,175.44203186035156,361964.1368345992,0,0,0,0,0.5,0.0,0.0
2021-12-29,55978.08739680729,1743.9326433011854,175.53009033203125,362090.7418084424,0,0,1,1,0.5,-55978.08739680729,318.90878248236305
2021-12-30,55978.64717768126,1743.9326433011854,174.37542724609375,360077.64694173506,0,0,0,0,0.5,0.0,0.0
2021-12-31,55979.20696415304,1743.9326433011854,173.75900268554688,359003.20381493657,0,0,0,0,0.5,0.0,0.0
2022-01-03,27989.883378111343,1901.0876646264612,178.10365295410156,366580.541034066,0,1,0,1,0.5,-27989.883378111343,157.15502132527575
2022-01-04,27990.163276945124,1901.0876646264612,175.8431854248047,362283.47399666486,0,1,-1,0,0.5,0.0,0.0
2022-01-05,13995.221589288947,1982.8517724701921,171.16583251953125,353391.69598697755,0,1,1,1,0.5,-13995.221589288947,81.76410784373097
2022-01-06,6997.68077075242,2024.4282825394434,168.3085174560547,347726.20370107313,0,1,1,1,0.5,-6997.68077075242,41.57651006925133
2022-01-07,3498.8753737800644,2045.1962209039398,168.474853515625,348063.0091012812,0,0,1,1,0.5,-3498.8753737800644,20.767938364496427
2022-01-10,175800.99665645568,1022.5981104519699,168.4944305419922,348103.0829503776,0,0,-1,-1,0.5,172302.0862939219,-1022.5981104519699
2022-01-11,87901.37733321113,1535.6739009938556,171.32240295410156,350996.7202053775,0,1,1,1,0.5,-87901.37733321113,513.0757905418856
2022-01-12,43951.12817349224,1791.556683807345,171.7627410888672,351673.81500032276,0,0,1,1,0.5,-43951.12817349224,255.88278281348954
2022-01-13,43951.567684773974,1791.556683807345,168.4944305419922,345818.89090659254,0,1,-1,0,0.5,0.0,0.0
2022-01-14,195657.05020060163,895.7783419036725,169.35556030273438,347362.09320075245,0,0,-1,-1,0.5,151705.04300015082,-895.7783419036725
2022-01-18,97829.50338555183,1484.560393912499,166.1557159423828,344497.69849578897,0,1,1,1,0.5,-97829.50338555183,588.7820520088264
2022-01-19,97830.48168058568,1484.560393912499,162.66233825683594,339312.5466378822,0,1,-1,0,0.5,0.0,0.0
2022-01-20,48915.72999270125,1788.4239412305228,160.97926330566406,336814.8985302031,-1,1,1,1,0.5,-48915.72999270125,303.86354731802373
2022-01-21,48916.21915000118,1788.4239412305228,158.92430114746094,333140.24416544975,-1,1,0,0,0.5,0.0,0.0
2022-01-24,48916.708312192684,1788.4239412305228,158.15126037597656,331758.2087043713,-1,0,1,0,0.5,0.0,0.0
2022-01-25,188727.91312780866,894.2119706152614,156.3507537841797,328538.6287763415,-1,1,-1,-1,0.5,139810.71564853285,-894.2119706152614
2022-01-26,258595.79358375727,447.1059853076307,156.26271057128906,328461.78676057456,-1,0,-1,-1,0.5,69865.99317681731,-447.1059853076307
2022-01-27,293428.5607194637,223.55299265381535,155.80279541015625,328258.7418972342,-1,0,-1,-1,0.5,34830.18117777056,-223.55299265381535
2022-01-28,312061.76953179186,111.77649632690768,166.67434692382812,330692.04405851284,-1,-1,0,-1,0.5,18630.27452672101,-111.77649632690768
2022-01-31,321623.3923528485,55.88824816345384,171.02883911132812,331181.8945562098,-1,1,-1,-1,0.5,9558.502203361326,-55.88824816345384
2022-02-01,321626.60858677205,55.88824816345384,170.86248779296875,331175.8137063706,0,0,0,0,0.5,0.0,0.0
2022-02-02,160814.912426429,990.4995730176176,172.0660858154297,331246.29695742484,0,0,1,1,0.5,-160814.912426429,934.6113248541639
2022-02-03,80408.26028777663,1465.7560936558843,169.18917846679688,328398.3296061171,1,1,-1,1,0.5,-80408.26028777663,475.2565206382667
2022-02-04,40204.53218518976,1703.7864751104776,168.90504455566406,327982.6626770628,1,0,1,1,0.5,-40204.53218518976,238.0303814545931
2022-02-07,20102.467115255808,1823.3089717433072,168.1898193359375,326764.47366635664,1,0,0,1,0.5,-20102.467115255808,119.5224966328296
2022-02-08,10051.334069963481,1881.9872186554526,171.29574584960938,332427.7383689811,1,1,-1,1,0.5,-10051.334069963481,58.678246912145376
2022-02-09,10051.43458330418,1881.9872186554526,172.71640014648438,335101.4921111685,1,0,-1,0,0.5,0.0,0.0
2022-02-10,5025.767548825007,1911.7888823217454,168.6405029296875,327430.80615894933,1,1,0,1,0.5,-5025.767548825007,29.801663666292768
2022-02-11,2512.908903250248,1926.997355194145,165.23085021972656,320912.32027314324,1,1,1,1,0.5,-2512.908903250248,15.20847287239969
2022-02-14,2512.9340323392807,1926.997355194145,165.46604919433594,321365.5732042489,1,0,-1,0,0.5,0.0,0.0
2022-02-15,1256.479580839802,1934.4191041269496,169.29696655273438,328747.7659511904,1,1,-1,1,0.5,-1256.479580839802,7.421748932804539
2022-02-16,628.2460728178053,1938.1351773214355,169.0618133544922,328292.89367690997,1,0,1,1,0.5,-628.2460728178053,3.716073194485891
2022-02-17,314.12617763926676,1940.033610136921,165.46604919433594,321323.8229512202,0,1,1,1,0.5,-314.12617763926676,1.8984328154855081
2022-02-18,314.1293189010432,1940.033610136921,163.91795349121094,318320.46839671093,0,1,-1,0,0.5,0.0,0.0
2022-02-22,157.0662300971161,1941.0091876938197,160.99819946289062,312656.05058973,-1,1,1,1,0.5,-157.0662300971161,0.9755775568988221
2022-02-23,157.06780075941708,1941.0091876938197,156.83413696289062,304573.568589761,-1,1,0,0,0.5,0.0,0.0
2022-02-24,154904.15717710616,970.5045938469099,159.45013427734375,309651.2449827749,-1,1,-1,-1,0.5,154747.08780566874,-970.5045938469099
2022-02-25,233282.44497553556,485.25229692345494,161.5175018310547,311659.1837323932,-1,0,-1,-1,0.5,78376.73875685762,-485.25229692345494
2022-02-28,233284.77779998534,485.25229692345494,161.78199768066406,311789.86377539265,-1,0,1,0,0.5,0.0,0.0
2022-03-01,116643.55532388168,1214.7267103558834,159.90081787109375,310879.3497996506,-1,1,1,1,0.5,-116643.55532388168,729.4744134324284
2022-03-02,116644.72175943492,1214.7267103558834,163.19293212890625,314879.5353577121,-1,1,0,0,0.5,0.0,0.0
2022-03-03,116645.88820665253,1214.7267103558834,162.86959838867188,314487.93967430777,-1,0,1,0,0.5,0.0,0.0
2022-03-04,213747.09318171762,607.3633551779417,159.8714141845703,310847.1316979006,-1,1,-1,-1,0.5,97100.038516183,-607.3633551779417
