Date,price,ema_fast,ema_slow,macd,signal,hist,macd_above_signal,macd_above_zero,cross_signal,cross_zero
2006-01-25,2.2232558727264404,2.3372165926809467,2.292549727614307,0.04466686506663953,0.07425056642280757,-0.029583701356168043,0,1,0.0,0.0
2006-01-26,2.167224407196045,2.3110639487601925,2.2832663705462877,0.027797578213904828,0.06495996878102703,-0.0371623905671222,0,1,0.0,0.0
2006-01-27,2.1582348346710205,2.287551777361858,2.2740047752962678,0.013547002065590341,0.05467737543793969,-0.04113037337234935,0,1,0.0,0.0
2006-01-30,2.247225522994995,2.2813477382284946,2.2720211269776547,0.009326611250839889,0.045607222600519734,-0.036280611349679845,0,1,0.0,0.0
2006-01-31,2.2625062465667725,2.278449047203614,2.271316321021293,0.007132726182320859,0.03791232331687996,-0.0307795971345591,0,1,0.0,0.0
2006-02-01,2.2598087787628174,2.2755813135973377,2.2704639104836284,0.00511740311370934,0.03135333927624583,-0.026235936162536493,0,1,0.0,0.0
2006-02-02,2.160332441329956,2.2578507178638945,2.2623060238796526,-0.004455306015758165,0.024191610217845036,-0.0286469162336032,0,0,0.0,-1.0
2006-02-03,2.152841091156006,2.2416953906780654,2.2541975103445675,-0.012502119666502054,0.01685286424097562,-0.029354983907477674,0,0,0.0,0.0
2006-02-06,2.016510009765625,2.2070514859223054,2.2365910288202016,-0.029539542897896176,0.007574382813201261,-0.03711392571109744,0,0,0.0,0.0
2006-02-07,2.0254998207092285,2.179120460504909,2.2209546430342035,-0.041834182529294495,-0.0023073302552978903,-0.039526852273996604,0,0,0.0,0.0
2006-02-08,2.061753749847412,2.1610640434806787,2.2091619842796266,-0.048097940798947914,-0.011465452364027896,-0.03663248843492002,0,0,0.0,0.0
2006-02-09,1.9460978507995605,2.1279923215297374,2.1896757521699923,-0.061683430640254944,-0.021509048019273308,-0.040174382620981636,0,0,0.0,0.0
2006-02-10,2.016810417175293,2.1108874131675153,2.176870912540755,-0.06598349937323977,-0.0304039382900666,-0.03557956108317317,0,0,0.0,0.0
2006-02-13,1.9389054775238037,2.0844286538377137,2.15924384328024,-0.07481518944252619,-0.03928618852055852,-0.03552900092196767,0,0,0.0,0.0
2006-02-14,2.026697874069214,2.0755469954117904,2.1494256233386824,-0.07387862792689193,-0.046204676401825205,-0.02767395152506672,0,0,0.0,0.0
2006-02-15,2.0740392208099365,2.0753150300884284,2.14384144537359,-0.06852641528516168,-0.0506690241784925,-0.01785739110666918,0,0,0.0,0.0
2006-02-16,2.1144895553588867,2.0813418801300374,2.141667231298427,-0.06032535116838966,-0.052600289576471934,-0.0077250615919177285,0,0,0.0,0.0
2006-02-17,2.1060996055603027,2.0851507609654627,2.1390325923548623,-0.053881831389399615,-0.052856597939057476,-0.001025233450342139,0,0,0.0,0.0
2006-02-21,2.069844961166382,2.082796022534835,2.133907582637197,-0.05111156010236195,-0.05250759037171838,0.0013960302693564255,1,0,1.0,0.0
2006-02-22,2.1369614601135254,2.0911291667777103,2.1341337957835917,-0.04300462900588142,-0.050606998098550994,0.007602369092669571,1,0,0.0,0.0
2006-02-23,2.1498453617095947,2.100162427536462,2.1352976154818144,-0.03513518794535253,-0.047512636067911306,0.012377448122558775,1,0,0.0,0.0
2006-02-24,2.1411561965942383,2.1064691612376585,2.1357315844531053,-0.02926242321544681,-0.04386259349741841,0.014600170281971601,1,0,0.0,0.0
