Date,price,ema_fast,ema_slow,macd,signal,hist,macd_above_signal,macd_above_zero,cross_signal,cross_zero
2023-05-15,58.469844818115234,58.344309333347496,57.970256379022544,0.3740529543249522,0.47366686077591647,-0.09961390645096424,0,1,0.0,0.0
2023-05-16,57.811439514160156,58.26232936116483,57.958492166810515,0.30383719435431544,0.4397009274915963,-0.13586373313728084,0,1,0.0,0.0
2023-05-17,57.747432708740234,58.18311449156104,57.94285813287938,0.24025635868166262,0.3998120137296096,-0.159555655047947,0,1,0.0,0.0
2023-05-18,57.42737579345703,58.066846999545035,57.90467425588513,0.16217274365990164,0.352284159715668,-0.19011141605576637,0,1,0.0,0.0
2023-05-19,57.454811096191406,57.97268762979832,57.871351058870786,0.10133657092753623,0.3020946419580417,-0.20075807103050547,0,1,0.0,0.0
2023-05-22,56.24773406982422,57.70731015903308,57.751083133756225,-0.04377297472314723,0.23292111862180392,-0.27669409334495115,0,0,0.0,-1.0
2023-05-23,56.14714813232422,57.4672852318471,57.63227313365015,-0.16498790180305178,0.1533393145368328,-0.3183272163398846,0,0,0.0,0.0
2023-05-24,55.671634674072266,57.19103129988174,57.4870406551629,-0.2960093552811571,0.06346958057323482,-0.35947893585439195,0,0,0.0,0.0
2023-05-25,55.24183654785156,56.8911551841848,57.32072923980651,-0.429574055621714,-0.03513914666575495,-0.39443490895595906,0,0,0.0,0.0
2023-05-26,55.104679107666016,56.61631271087421,57.156577378166475,-0.5402646672922629,-0.13616425079105654,-0.4041004165012063,0,0,0.0,0.0
2023-05-30,54.66574478149414,56.31622533712343,56.97207125989445,-0.6558459227710216,-0.24010058518704955,-0.41574533758397203,0,0,0.0,0.0
2023-05-31,54.556007385253906,56.045422575297344,56.793103565476635,-0.7476809901792905,-0.34161666618549774,-0.4060643239937927,0,0,0.0,0.0
2023-06-01,54.866920471191406,55.86411455928105,56.65042333627032,-0.7863087769892729,-0.4305550883462528,-0.35575368864302015,0,0,0.0,0.0
2023-06-02,55.92767333984375,55.87389283321377,56.59688629949798,-0.7229934662842084,-0.48904276393384394,-0.23395070235036441,0,0,0.0,0.0
2023-06-05,55.55274963378906,55.82448618714843,56.5195428427788,-0.695056655630367,-0.5302455422731486,-0.16481111335721843,0,0,0.0,0.0
2023-06-06,55.15040588378906,55.72078152509314,56.41812529026104,-0.6973437651679006,-0.563665186852099,-0.13367857831580165,0,0,0.0,0.0
2023-06-07,55.06809616088867,55.6203683921386,56.31812313252975,-0.6977547403911473,-0.5904830975599087,-0.10727164283123858,0,0,0.0,0.0
2023-06-08,55.20526123046875,55.5565057518817,56.23568891756227,-0.6791831656805698,-0.6082231111840409,-0.07096005449652887,0,0,0.0,0.0
2023-06-09,55.29671096801758,55.51653732359491,56.16613499537378,-0.6495976717788707,-0.616498023303007,-0.033099648475863774,0,0,0.0,0.0
2023-06-12,55.05895233154297,55.44613963251,56.08412146471965,-0.637981832209654,-0.6207947850843364,-0.0171870471253176,0,0,0.0,0.0
2023-06-13,55.27841567993164,55.42033594749794,56.02443955473535,-0.6041036072374126,-0.6174565495149517,0.013352942277539026,1,0,1.0,0.0
2023-06-14,55.65334701538086,55.45618380409532,55.99695121848687,-0.5407674143915528,-0.602118722490272,0.06135130809871914,1,0,0.0,0.0
2023-06-15,56.418121337890625,55.604174193909984,56.02814900510937,-0.4239748111993862,-0.5664899402320949,0.1425151290327087,1,0,0.0,0.0
2023-06-16,56.82353591918945,55.791768305491445,56.08706655430049,-0.295298248809047,-0.5122516019474853,0.21695335313843833,1,0,0.0,0.0
2023-06-20,56.44575500488281,55.89238164385935,56.113636069158446,-0.22125442529909378,-0.45405216661780706,0.23279774131871328,1,0,0.0,0.0
2023-06-21,56.60240173339844,56.00161550378844,56.14984093317622,-0.14822542938777872,-0.39288681917180146,0.24466138978402274,1,0,0.0,0.0
2023-06-22,56.9893913269043,56.153581015037034,56.212029851230156,-0.05844883619312213,-0.3259992225760656,0.2675503863829435,1,0,0.0,0.0
2023-06-23,56.390480041503906,56.19002701910887,56.225248383843024,-0.03522136473415571,-0.26784365100768365,0.23262228627352793,1,0,0.0,0.0
2023-06-26,56.40890121459961,56.223699972261294,56.2388522972324,-0.015152324971104747,-0.21730538580036787,0.20215306082926313,1,0,0.0,0.0
2023-06-27,56.289119720458984,56.23376454890709,56.242575810064,-0.008811261156907335,-0.17560656087167578,0.16679529971476845,1,0,0.0,0.0
2023-06-28,55.763916015625,56.16148015917138,56.20711952899444,-0.04563936982305705,-0.14961312266195204,0.10397375283889498,1,0,0.0,0.0
2023-06-29,55.30320358276367,56.02943760895481,56.1401627922366,-0.1107251832817937,-0.14183553478592037,0.031110351504126665,1,0,0.0,0.0
2023-06-30,55.487491607666016,55.946061301064226,56.091816778564706,-0.14575547750047946,-0.14261952332883218,-0.003135954171647276,0,0,-1.0,0.0
2023-07-03,55.8192024230957,55.92654455060753,56.07162312260404,-0.14507857199650687,-0.14311133306236712,-0.001967238934139748,0,0,0.0,0.0
2023-07-05,56.23383331298828,55.973819744819956,56.08363869226213,-0.10981894744217158,-0.136452855938328,0.026633908496156433,1,0,1.0,0.0
2023-07-06,55.8007698059082,55.947196677295075,56.062685441421095,-0.11548876412602027,-0.13226003757586646,0.01677127344984619,1,0,0.0,0.0
2023-07-07,55.06363296508789,55.81126379849397,55.9886815542853,-0.1774177557913319,-0.14129158121895954,-0.036126174572372355,0,0,-1.0,0.0
2023-07-10,54.64899826049805,55.63245371572536,55.8894457547455,-0.25699203902014034,-0.1644316727791957,-0.09256036624094463,0,0,0.0,0.0
2023-07-11,54.84249496459961,55.51092160016755,55.81189384436432,-0.30097224419677104,-0.19173978706271078,-0.10923245713406027,0,0,0.0,0.0
2023-07-12,55.137351989746094,55.4534493524104,55.76192778105926,-0.3084784286488613,-0.2150875153799409,-0.09339091326892043,0,0,0.0,0.0
2023-07-13,55.607269287109375,55.477113957748706,55.750471596322235,-0.273357638573529,-0.22674154001865854,-0.04661609855487048,0,0,0.0,0.0
2023-07-14,56.11404800415039,55.575103811041274,55.77740318208728,-0.20229937104600992,-0.22185310622412885,0.019553735178118925,1,0,1.0,0.0
2023-07-17,56.0311279296875,55.64526136775608,55.79619760783545,-0.15093624007937478,-0.20766973299517805,0.05673349291580326,1,0,0.0,0.0
2023-07-18,55.80998229980469,55.67060304960971,55.79721869612948,-0.12661564651976676,-0.19145891570009582,0.06484326918032907,1,0,0.0,0.0
2023-07-19,56.795894622802734,55.843724830100946,55.87119469069786,-0.027469860596916362,-0.15866110467945993,0.13119124408254357,1,0,0.0,0.0
2023-07-20,57.48695373535156,56.09652927706258,55.990880545857394,0.1056487312051857,-0.10579913750253081,0.2114478687077165,1,1,0.0,1.0
2023-07-21,57.53302001953125,56.31752785282699,56.10511309946286,0.21241475336412918,-0.04215635932919881,0.254571112693328,1,1,0.0,0.0
2023-07-24,57.55145263671875,56.50736243496418,56.212249361481824,0.29511307348235505,0.02529752723311196,0.2698155462492431,1,1,0.0,0.0
2023-07-25,57.35795593261719,56.63822297306464,56.29711651489926,0.34110645816538465,0.0884593134195665,0.2526471447458182,1,1,0.0,0.0
2023-07-26,58.09508514404297,56.86235561475362,56.43029937631731,0.43205623843631,0.1571786984229152,0.2748775400133948,1,1,0.0,0.0
2023-07-27,57.53302001953125,56.96553475395017,56.511982386925744,0.4535523670244288,0.21645343214321794,0.23709893488121087,1,1,0.0,0.0
2023-07-28,57.569881439208984,57.05851116706692,56.59034527968747,0.468165887379449,0.26679592319046413,0.20136996418898484,1,1,0.0,0.0
2023-07-31,57.06310272216797,57.05921756015939,56.62536434950084,0.43385321065854754,0.3002073806840808,0.13364582997446672,1,1,0.0,0.0
2023-08-01,56.91567611694336,57.03713426120308,56.64686892486696,0.39026533633612104,0.3182189718144889,0.07204636452163216,1,1,0.0,0.0
2023-08-02,57.09075164794922,57.04538308993325,56.67974912657675,0.3656339633565011,0.3277019701228914,0.03793199323360974,1,1,0.0,0.0
2023-08-03,56.795894622802734,57.00700024883625,56.68835249666756,0.3186477521686868,0.32589112653205043,-0.007243374363363642,0,1,-1.0,0.0
2023-08-04,55.93898391723633,56.84269004397473,56.63284371300599,0.2098463309687375,0.30268216741938786,-0.09283583645065036,0,1,0.0,0.0
2023-08-07,56.38125991821289,56.77170079385752,56.61420787635465,0.15749291750287142,0.2736443174360846,-0.11615139993321316,0,1,0.0,0.0
2023-08-08,56.132476806640625,56.673358641978,56.578524093412874,0.09483454856512452,0.23788236366189258,-0.14304781509676806,0,1,0.0,0.0
2023-08-09,56.26148223876953,56.60999304148439,56.55503951158744,0.054953529896948794,0.20129659690890384,-0.14634306701195504,0,1,0.0,0.0
2023-08-10,56.132476806640625,56.53652900535458,56.52373857048027,0.01279043487431153,0.1635953645019854,-0.15080492962767386,0,1,0.0,0.0
2023-08-11,56.362831115722656,56.50980625310351,56.51181949975748,-0.002013246653966405,0.13047364227079503,-0.13248688892476143,0,0,0.0,-1.0
2023-08-14,56.09562301635742,56.446085755142576,56.48099013061673,-0.03490437547415581,0.09739803872180486,-0.13230241419596067,0,0,0.0,0.0
2023-08-15,55.71784591674805,56.334048856928035,56.42446092958942,-0.09041207266138684,0.05983601644516652,-0.15024808910655335,0,0,0.0,0.0
2023-08-16,55.727054595947266,56.24066512446945,56.372801201171484,-0.1321360767020323,0.021441597815726757,-0.15357767451775906,0,0,0.0,0.0
2023-08-17,55.84683609008789,56.18007604225691,56.3338408225727,-0.15376478031578955,-0.013599677810576506,-0.14016510250521305,0,0,0.0,0.0
2023-08-18,56.160118103027344,56.177005590067736,56.32097247297675,-0.14396688290901238,-0.039673118830263684,-0.1042937640787487,0,0,0.0,0.0
2023-08-21,55.68098449707031,56.100694652683515,56.27356595624294,-0.17287130355942537,-0.06631275577609602,-0.10655854778332935,0,0,0.0,0.0
2023-08-22,55.340065002441406,55.98367470649242,56.204417737442824,-0.22074303095040193,-0.09719881081095721,-0.12354422013944472,0,0,0.0,0.0
2023-08-23,55.533565521240234,55.914427139530545,56.15472498068707,-0.24029784115652575,-0.12581861688007093,-0.11447922427645482,0,0,0.0,0.0
2023-08-24,55.38613510131836,55.83315144134406,56.09779239703013,-0.26464095568607604,-0.15358308464127196,-0.11105787104480408,0,0,0.0,0.0
2023-08-25,55.644126892089844,55.80407074145879,56.064187544812334,-0.26011680335354725,-0.17488982838372702,-0.08522697496982024,0,0,0.0,0.0
2023-08-28,55.8007698059082,55.80356290522024,56.04467511970832,-0.2411122144880835,-0.18813430560459832,-0.05297790888348519,0,0,0.0,0.0
2023-08-29,55.7454833984375,55.79462759648444,56.02251276998456,-0.22788517350011972,-0.19608447918370261,-0.031800694316417105,0,0,0.0,0.0
2023-08-30,55.71784591674805,55.78281503037115,55.99994485493,-0.2171298245588531,-0.20029354825873272,-0.016836276300120384,0,0,0.0,0.0
2023-08-31,55.128143310546875,55.68209630424433,55.93536696275348,-0.25327065850914465,-0.2108889703088151,-0.04238168820032956,0,0,0.0,0.0
2023-09-01,54.64899826049805,55.52315814366798,55.84008039221604,-0.3169222485480603,-0.23209562595666416,-0.08482662259139612,0,0,0.0,0.0
2023-09-05,54.19750213623047,55.31921106560067,55.7184079288097,-0.3991968632090277,-0.2655158734071369,-0.1336809898018908,0,0,0.0,0.0
2023-09-06,54.160648345947266,55.140970647192454,55.603018330079145,-0.4620476828866913,-0.3048222353030478,-0.15722544758364349,0,0,0.0,0.0
2023-09-07,53.74601364135742,54.92636187706399,55.46546242721087,-0.539100550146884,-0.35167789827181506,-0.1874226518750689,0,0,0.0,0.0
2023-09-08,53.74601364135742,54.74476984080144,55.33809585048099,-0.5933260096795507,-0.4000075205533622,-0.19331848912618854,0,0,0.0,0.0
2023-09-11,54.25279235839844,54.669080997354826,55.25770299921562,-0.5886220018607915,-0.4377304168148481,-0.1508915850459434,0,0,0.0,0.0
2023-09-12,53.718379974365234,54.522819301510275,55.14367907144892,-0.6208597699386473,-0.47435628743960795,-0.14650348249903938,0,0,0.0,0.0
