,antecedent,consequent,count_xy,count_x,support,confidence,geom_mean,RPF
60,DDHDH,D,4,10,0.0008075913587724611,0.4,0.017973217394472933,0.0001292146174035938
61,DDHDH,U,3,10,0.0006056935190793458,0.3,0.0134799130458547,5.451241671714112e-05
62,DDHDH,H,3,10,0.0006056935190793458,0.3,0.0134799130458547,5.451241671714112e-05
63,DDHUD,D,9,20,0.0018170805572380376,0.45,0.028595213773586602,0.0003679588128407026
64,DDHUD,U,6,20,0.0012113870381586917,0.3,0.019063475849057734,0.00010902483343428225
65,DDHUD,H,5,20,0.0010094891984655764,0.25,0.01588622987421478,6.309307490409852e-05
66,DDHUU,D,5,19,0.0010094891984655764,0.2631578947368421,0.016298927947192822,6.990922427046927e-05
67,DDHUU,U,7,19,0.001413284877851807,0.3684210526315789,0.022818499126069952,0.00019183091139816767
68,DDHUU,H,7,19,0.001413284877851807,0.3684210526315789,0.022818499126069952,0.00019183091139816767
69,DDHUH,D,4,12,0.0008075913587724611,0.3333333333333333,0.016407227663161755,8.973237319694012e-05
70,DDHUH,U,5,12,0.0010094891984655764,0.4166666666666667,0.020509034578952194,0.0001752585414002737
71,DDHUH,H,3,12,0.0006056935190793458,0.25,0.012305420747371317,3.7855844942459115e-05
72,DDHHD,D,5,13,0.0010094891984655764,0.38461538461538464,0.019704443060713846,0.00014933272166650538
73,DDHHD,U,3,13,0.0006056935190793458,0.23076923076923078,0.011822665836428306,3.225586787996517e-05
74,DDHHD,H,5,13,0.0010094891984655764,0.38461538461538464,0.019704443060713846,0.00014933272166650538
75,DDHHU,D,1,8,0.0002018978396931153,0.125,0.0050236669835528915,3.1546537452049264e-06
76,DDHHU,U,4,8,0.0008075913587724611,0.5,0.020094667934211566,0.0002018978396931153
77,DDHHU,H,3,8,0.0006056935190793458,0.375,0.015071000950658674,8.5175651120533e-05
78,DDHHH,D,3,10,0.0006056935190793458,0.3,0.0134799130458547,5.451241671714112e-05
79,DDHHH,U,5,10,0.0010094891984655764,0.5,0.022466521743091168,0.0002523722996163941
80,DDHHH,H,2,10,0.0004037956793862306,0.2,0.008986608697236467,1.6151827175449225e-05
81,DUDDD,D,11,32,0.002220876236624268,0.34375,0.027630168409540905,0.0002624277584292348
82,DUDDD,U,15,32,0.0030284675953967293,0.46875,0.03767750237664669,0.0006654347743791641
83,DUDDD,H,6,32,0.0012113870381586917,0.1875,0.015071000950658674,4.25878255602665e-05
84,DUDDU,D,16,37,0.0032303654350898446,0.43243243243243246,0.03737532317909177,0.0006040712574017533
85,DUDDU,U,15,37,0.0030284675953967293,0.40540540540540543,0.035039365480398536,0.0004977393783522747
86,DUDDU,H,6,37,0.0012113870381586917,0.16216216216216217,0.014015746192159414,3.1855320214545586e-05
87,DUDDH,D,9,23,0.0018170805572380376,0.391304347826087,0.026665174336529155,0.00027822972615554076
88,DUDDH,U,8,23,0.0016151827175449223,0.34782608695652173,0.023702377188025914,0.00019540962934380912
89,DUDDH,H,6,23,0.0012113870381586917,0.2608695652173913,0.017776782891019433,8.243843737941947e-05
90,DUDUD,D,15,37,0.0030284675953967293,0.40540540540540543,0.035039365480398536,0.0004977393783522747
91,DUDUD,U,14,37,0.002826569755703614,0.3783783783783784,0.032703407781705295,0.0004046805493921902
92,DUDUD,H,8,37,0.0016151827175449223,0.21621621621621623,0.018687661589545886,7.550890717521916e-05
93,DUDUU,D,12,29,0.0024227740763173833,0.41379310344827586,0.03166270999130365,0.0004148388430317517
94,DUDUU,U,11,29,0.002220876236624268,0.3793103448275862,0.029024150825361677,0.00031953153939540596
95,DUDUU,H,6,29,0.0012113870381586917,0.20689655172413793,0.015831354995651824,5.1854855378968965e-05
96,DUDUH,D,5,19,0.0010094891984655764,0.2631578947368421,0.016298927947192822,6.990922427046927e-05
97,DUDUH,U,8,19,0.0016151827175449223,0.42105263157894735,0.026078284715508517,0.0002863481826118421
98,DUDUH,H,6,19,0.0012113870381586917,0.3157894736842105,0.019558713536631387,0.0001208031395393709
99,DUDHD,D,7,18,0.001413284877851807,0.3888888888888889,0.02344377925658016,0.0002137375278232671
100,DUDHD,U,10,18,0.0020189783969311527,0.5555555555555556,0.03349111322368595,0.0006231414805343065
101,DUDHD,H,1,18,0.0002018978396931153,0.05555555555555555,0.0033491113223685946,6.231414805343064e-07
102,DUDHU,D,4,18,0.0008075913587724611,0.2222222222222222,0.013396445289474378,3.988105475419561e-05
103,DUDHU,U,8,18,0.0016151827175449223,0.4444444444444444,0.026792890578948757,0.0003190484380335649
104,DUDHU,H,6,18,0.0012113870381586917,0.3333333333333333,0.020094667934211566,0.00013459855979541018
105,DUDHH,D,8,22,0.0016151827175449223,0.36363636363636365,0.024235081390751204,0.00021357788000594014
106,DUDHH,U,8,22,0.0016151827175449223,0.36363636363636365,0.024235081390751204,0.00021357788000594014
107,DUDHH,H,6,22,0.0012113870381586917,0.2727272727272727,0.018176311043063404,9.010316812750598e-05
108,DUUDD,D,8,38,0.0016151827175449223,0.21052631578947367,0.018440131964049568,7.158704565296053e-05
109,DUUDD,U,16,38,0.0032303654350898446,0.42105263157894735,0.036880263928099136,0.0005726963652236842
110,DUUDD,H,14,38,0.002826569755703614,0.3684210526315789,0.032270230937086745,0.00038366182279633534
111,DUUDU,D,14,31,0.002826569755703614,0.45161290322580644,0.03572835531540135,0.0005764908138583853
112,DUUDU,U,6,31,0.0012113870381586917,0.1935483870967742,0.015312152278029147,4.5379743364945785e-05
113,DUUDU,H,11,31,0.002220876236624268,0.3548387096774194,0.028072279176386772,0.00027963165934603173
114,DUUDH,D,6,10,0.0012113870381586917,0.6,0.0269598260917094,0.000436099333737129
115,DUUDH,U,2,10,0.0004037956793862306,0.2,0.008986608697236467,1.6151827175449225e-05
116,DUUDH,H,2,10,0.0004037956793862306,0.2,0.008986608697236467,1.6151827175449225e-05
117,DUUUD,D,9,25,0.0018170805572380376,0.36,0.02557633673155117,0.00023549364021804967
118,DUUUD,U,11,25,0.002220876236624268,0.44,0.03125996711634032,0.00042996163941045825
119,DUUUD,H,5,25,0.0010094891984655764,0.2,0.014209075961972871,4.037956793862306e-05
120,DUUUU,D,10,28,0.0020189783969311527,0.35714285714285715,0.026852629539575772,0.00025752275471060623
121,DUUUU,U,6,28,0.0012113870381586917,0.21428571428571427,0.01611157772374546,5.562491501749094e-05
122,DUUUU,H,12,28,0.0024227740763173833,0.42857142857142855,0.03222315544749092,0.0004449993201399275
123,DUUUH,D,7,24,0.001413284877851807,0.2916666666666667,0.02030290839691308,0.00012022735940058777
124,DUUUH,U,8,24,0.0016151827175449223,0.3333333333333333,0.023203323882186377,0.00017946474639388024
125,DUUUH,H,9,24,0.0018170805572380376,0.375,0.026103739367459678,0.00025552695336159904
126,DUUHD,D,6,20,0.0012113870381586917,0.3,0.019063475849057734,0.00010902483343428225
127,DUUHD,U,8,20,0.0016151827175449223,0.4,0.025417967798743647,0.0002584292348071876
128,DUUHD,H,6,20,0.0012113870381586917,0.3,0.019063475849057734,0.00010902483343428225
129,DUUHU,D,4,20,0.0008075913587724611,0.2,0.012708983899371824,3.230365435089845e-05
130,DUUHU,U,11,20,0.002220876236624268,0.55,0.034949705723272516,0.0006718150615788412
131,DUUHU,H,5,20,0.0010094891984655764,0.25,0.01588622987421478,6.309307490409852e-05
132,DUUHH,D,9,24,0.0018170805572380376,0.375,0.026103739367459678,0.00025552695336159904
133,DUUHH,U,8,24,0.0016151827175449223,0.3333333333333333,0.023203323882186377,0.00017946474639388024
134,DUUHH,H,7,24,0.001413284877851807,0.2916666666666667,0.02030290839691308,0.00012022735940058777
135,DUHDD,D,6,23,0.0012113870381586917,0.2608695652173913,0.017776782891019433,8.243843737941947e-05
136,DUHDD,U,13,23,0.0026246719160104987,0.5652173913043478,0.03851636293054211,0.0008385057727897432
137,DUHDD,H,4,23,0.0008075913587724611,0.17391304347826086,0.011851188594012957,2.442620366797614e-05
138,DUHDU,D,10,18,0.0020189783969311527,0.5555555555555556,0.03349111322368595,0.0006231414805343065
139,DUHDU,U,4,18,0.0008075913587724611,0.2222222222222222,0.013396445289474378,3.988105475419561e-05
140,DUHDU,H,4,18,0.0008075913587724611,0.2222222222222222,0.013396445289474378,3.988105475419561e-05
141,DUHDH,D,4,14,0.0008075913587724611,0.2857142857142857,0.015190141152099382,6.592582520591519e-05
142,DUHDH,U,4,14,0.0008075913587724611,0.2857142857142857,0.015190141152099382,6.592582520591519e-05
143,DUHDH,H,6,14,0.0012113870381586917,0.42857142857142855,0.022785211728149072,0.00022249966006996375
144,DUHUD,D,2,15,0.0004037956793862306,0.13333333333333333,0.007337535275428942,7.17858985575521e-06
145,DUHUD,U,9,15,0.0018170805572380376,0.6,0.03301890873943024,0.0006541490006056935
146,DUHUD,H,4,15,0.0008075913587724611,0.26666666666666666,0.014675070550857884,5.742871884604168e-05
147,DUHUU,D,8,30,0.0016151827175449223,0.26666666666666666,0.020753683801805225,0.00011485743769208336
148,DUHUU,U,8,30,0.0016151827175449223,0.26666666666666666,0.020753683801805225,0.00011485743769208336
149,DUHUU,H,14,30,0.002826569755703614,0.4666666666666667,0.03631894665315914,0.0006155640801310093
150,DUHUH,D,5,16,0.0010094891984655764,0.3125,0.017761344952466087,9.858292953765395e-05
151,DUHUH,U,3,16,0.0006056935190793458,0.1875,0.010656806971479653,2.129391278013325e-05
152,DUHUH,H,8,16,0.0016151827175449223,0.5,0.028418151923945742,0.0004037956793862306
153,DUHHD,D,5,18,0.0010094891984655764,0.2777777777777778,0.016745556611842974,7.789268506678831e-05
154,DUHHD,U,9,18,0.0018170805572380376,0.5,0.030142001901317352,0.0004542701393095094
155,DUHHD,H,4,18,0.0008075913587724611,0.2222222222222222,0.013396445289474378,3.988105475419561e-05
156,DUHHU,D,1,21,0.0002018978396931153,0.047619047619047616,0.003100674578624674,4.578182305966332e-07
157,DUHHU,U,8,21,0.0016151827175449223,0.38095238095238093,0.024805396628997393,0.0002344029340654762
158,DUHHU,H,12,21,0.0024227740763173833,0.5714285714285714,0.037208094943496084,0.0007911099024709823
159,DUHHH,D,8,21,0.0016151827175449223,0.38095238095238093,0.024805396628997393,0.0002344029340654762
160,DUHHH,U,8,21,0.0016151827175449223,0.38095238095238093,0.024805396628997393,0.0002344029340654762
161,DUHHH,H,5,21,0.0010094891984655764,0.23809523809523808,0.015503372893123368,5.7227278824579154e-05
162,DHDDD,D,2,20,0.0004037956793862306,0.1,0.006354491949685912,4.037956793862306e-06
163,DHDDD,U,11,20,0.002220876236624268,0.55,0.034949705723272516,0.0006718150615788412
164,DHDDD,H,7,20,0.001413284877851807,0.35,0.02224072182390069,0.00017312739753684632
165,DHDDU,D,7,16,0.001413284877851807,0.4375,0.024865882933452526,0.00027051155865132244
166,DHDDU,U,3,16,0.0006056935190793458,0.1875,0.010656806971479653,2.129391278013325e-05
167,DHDDU,H,6,16,0.0012113870381586917,0.375,0.021313613942959306,0.000170351302241066
168,DHDDH,D,3,7,0.0006056935190793458,0.42857142857142855,0.01611157772374546,0.00011124983003498187
169,DHDDH,U,4,7,0.0008075913587724611,0.5714285714285714,0.02148210363166062,0.00026370330082366075
170,DHDDH,H,0,7,0.0,0.0,0.0,0.0
171,DHDUD,D,10,25,0.0020189783969311527,0.4,0.028418151923945742,0.00032303654350898447
172,DHDUD,U,10,25,0.0020189783969311527,0.4,0.028418151923945742,0.00032303654350898447
173,DHDUD,H,5,25,0.0010094891984655764,0.2,0.014209075961972871,4.037956793862306e-05
174,DHDUU,D,8,21,0.0016151827175449223,0.38095238095238093,0.024805396628997393,0.0002344029340654762
175,DHDUU,U,8,21,0.0016151827175449223,0.38095238095238093,0.024805396628997393,0.0002344029340654762
176,DHDUU,H,5,21,0.0010094891984655764,0.23809523809523808,0.015503372893123368,5.7227278824579154e-05
177,DHDUH,D,2,10,0.0004037956793862306,0.2,0.008986608697236467,1.6151827175449225e-05
178,DHDUH,U,3,10,0.0006056935190793458,0.3,0.0134799130458547,5.451241671714112e-05
179,DHDUH,H,5,10,0.0010094891984655764,0.5,0.022466521743091168,0.0002523722996163941
180,DHDHD,D,4,13,0.0008075913587724611,0.3076923076923077,0.015763554448571075,7.645835349325076e-05
181,DHDHD,U,7,13,0.001413284877851807,0.5384615384615384,0.027586220284999383,0.00040976898825289073
182,DHDHD,H,2,13,0.0004037956793862306,0.15384615384615385,0.007881777224285538,9.557294186656345e-06
183,DHDHU,D,3,10,0.0006056935190793458,0.3,0.0134799130458547,5.451241671714112e-05
184,DHDHU,U,4,10,0.0008075913587724611,0.4,0.017973217394472933,0.0001292146174035938
185,DHDHU,H,3,10,0.0006056935190793458,0.3,0.0134799130458547,5.451241671714112e-05
186,DHDHH,D,4,8,0.0008075913587724611,0.5,0.020094667934211566,0.0002018978396931153
187,DHDHH,U,0,8,0.0,0.0,0.0,0.0
188,DHDHH,H,4,8,0.0008075913587724611,0.5,0.020094667934211566,0.0002018978396931153
189,DHUDD,D,4,18,0.0008075913587724611,0.2222222222222222,0.013396445289474378,3.988105475419561e-05
190,DHUDD,U,7,18,0.001413284877851807,0.3888888888888889,0.02344377925658016,0.0002137375278232671
191,DHUDD,H,7,18,0.001413284877851807,0.3888888888888889,0.02344377925658016,0.0002137375278232671
192,DHUDU,D,9,18,0.0018170805572380376,0.5,0.030142001901317352,0.0004542701393095094
193,DHUDU,U,6,18,0.0012113870381586917,0.3333333333333333,0.020094667934211566,0.00013459855979541018
194,DHUDU,H,3,18,0.0006056935190793458,0.16666666666666666,0.010047333967105783,1.6824819974426273e-05
195,DHUDH,D,5,14,0.0010094891984655764,0.35714285714285715,0.018987676440124227,0.00012876137735530312
196,DHUDH,U,6,14,0.0012113870381586917,0.42857142857142855,0.022785211728149072,0.00022249966006996375
197,DHUDH,H,3,14,0.0006056935190793458,0.21428571428571427,0.011392605864074536,2.781245750874547e-05
198,DHUUD,D,10,21,0.0020189783969311527,0.47619047619047616,0.031006745786246737,0.00045781823059663323
199,DHUUD,U,7,21,0.001413284877851807,0.3333333333333333,0.021704722050372716,0.0001570316530946452
200,DHUUD,H,4,21,0.0008075913587724611,0.19047619047619047,0.012402698314498696,2.9300366758184526e-05
201,DHUUU,D,6,21,0.0012113870381586917,0.2857142857142857,0.018604047471748042,9.888873780887279e-05
202,DHUUU,U,6,21,0.0012113870381586917,0.2857142857142857,0.018604047471748042,9.888873780887279e-05
