Date,price,SMA_30,EMA_30,SMA_100,EMA_100,SMA_300,EMA_300
2011-02-17,10.735745429992676,10.356383577982585,10.367324594976743,9.635404872894288,9.633247291697959,7.976323146820068,8.157780526077964
2011-02-18,10.50383186340332,10.373192946116129,10.376131515520393,9.65449131011963,9.65048659014757,7.991717141469319,8.173368907056869
2011-02-22,10.145773887634277,10.375679937998454,10.361269733076128,9.66984435081482,9.660294259404733,8.006093395551046,8.186474587990938
2011-02-23,10.265925407409668,10.37584966023763,10.355118486258936,9.687483558654785,9.67228695540483,8.020639437039693,8.200291536957176
2011-02-24,10.27371597290039,10.37708822886149,10.349866711203548,9.705569229125977,9.684196440899791,8.035492103894551,8.214068443508292
2011-02-25,10.431917190551758,10.380823516845703,10.355160290516336,9.726399469375611,9.699002792378048,8.050786210695902,8.228804980033498
2011-02-28,10.583232879638672,10.388344128926596,10.369874651104874,9.745656661987304,9.716512299056475,8.066901313463847,8.244449019233533
2011-03-01,10.466377258300781,10.389173062642415,10.376100625762676,9.763670406341554,9.731361110130619,8.08227033297221,8.259212662018033
2011-03-02,10.550576210021973,10.400628980000814,10.38735711506973,9.782517137527465,9.747583191316586,8.097640364964803,8.274437668981514
2011-03-03,10.77349853515625,10.421323426564534,10.41226946475273,9.802139911651611,9.767898346640143,8.11354073524475,8.291042724570715
2011-03-04,10.786686897277832,10.44860995610555,10.436425428141447,9.821508045196532,9.78807237734584,8.129311281840007,8.30762507787774
2011-03-07,10.647651672363281,10.477214463551839,10.450052927768663,9.838533020019531,9.805093749524403,8.143925232887268,8.32317342734276
2011-03-08,10.659640312194824,10.495501836140951,10.463574694505835,9.855198450088501,9.822015463636689,8.158322458267213,8.338698124252076
2011-03-09,10.561057090759277,10.506558100382486,10.469863881360897,9.870227870941163,9.836649951302483,8.172641765276591,8.35346462901292
2011-03-10,10.387271881103516,10.509374396006267,10.46453536521526,9.879795017242431,9.847553355853,8.186128106117248,8.366978298462028
2011-03-11,10.546679496765137,10.518143685658773,10.469834986605576,9.88997947692871,9.86139743785126,8.200236684481302,8.381461362902579
2011-03-14,10.593718528747559,10.535582033793132,10.477827473195383,9.903184146881104,9.875898845591779,8.214174469312033,8.39616074606434
2011-03-15,10.35012149810791,10.541684500376384,10.46958837802845,9.913641290664673,9.885289393166357,8.227263309160868,8.409143873984894
2011-03-16,9.888092994689941,10.526683044433593,10.43207254684532,9.919780712127686,9.88534491002821,8.239152636528015,8.418970778441405
2011-03-17,10.026823043823242,10.517015107472737,10.405927417618091,9.927921695709228,9.888146457232072,8.251543353398642,8.429654182198094
2011-03-18,9.907865524291992,10.504260857899984,10.373794392242214,9.934462575912475,9.888536933807515,8.263397715886434,8.439476184471143
2011-03-21,10.166450500488281,10.497069803873698,10.360417366967766,9.943826036453247,9.894040172751689,8.276300791104635,8.450951096869929
2011-03-22,10.223379135131836,10.486402988433838,10.351576190720287,9.95382469177246,9.900561736363176,8.289632341066996,8.462728027356718
2011-03-23,10.163150787353516,10.47041260401408,10.339419713083721,9.963997097015381,9.905761519551104,8.302470483779906,8.474026517456364
2011-03-24,10.33634090423584,10.457238960266114,10.339221080254827,9.97717788696289,9.914287844000308,8.316007774670918,8.486400699428321
2011-03-25,10.533197402954102,10.454242769877116,10.351735681719298,9.991368408203124,9.926543478831075,8.330550826390585,8.500000677524838
2011-03-28,10.500235557556152,10.447840627034505,10.361316318870063,10.0036772441864,9.93790371801375,8.344074126879374,8.513291274734348
2011-03-29,10.515815734863281,10.439630730946858,10.371284023127691,10.015111112594605,9.949347520327603,8.35797995408376,8.526597085100653
2011-03-30,10.446002960205078,10.428374735514323,10.37610459971333,10.024207830429077,9.959182281513295,8.372018620173137,8.539350612509983
