date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2019-12-12,18358.866132767285,1258.483826132009,403.70778545637074,118767.63454823181,-1,1,-314.6209565330023,102.60833409464796,20587.68479352864,-4589.716533191821
2019-12-13,35053.076943692664,1006.7870609056072,403.70778545637074,119980.60822801889,-1,0,-251.6967652264018,0.0,16694.02722226405,0.0
2019-12-16,28393.2762543143,1058.7478466923271,473.874228301381,121124.02523890312,1,1,51.96078578671989,70.16644284501027,-3505.34274744621,-3154.808472701589
2019-12-17,22998.783751532246,1100.753948285542,530.7096153540264,121264.68179190354,1,1,42.00610159321492,56.83538705264536,-2839.3560187076846,-2555.420416836916
2019-12-18,18399.21099149581,1100.753948285542,633.9821728840877,120863.5088330213,0,1,0.0,103.27255753006139,0.0,-4599.802747873952
2019-12-19,14903.509936720639,1128.0123666816114,670.8800507039005,121152.71902761931,1,1,27.258418396069345,36.89787781981273,-1839.9394983605725,-1655.9455485245155
2019-12-20,12071.963767174206,1150.1377208686822,700.4142187529684,121355.48998205646,1,1,22.125354187070684,29.534168049067958,-1490.3658971820007,-1341.3293074638007
2019-12-23,9778.388434317621,1167.7716819658933,724.3632806526392,122585.11013703316,1,1,17.633961097211117,23.949061899670845,-1207.208448681188,-1086.4876038130692
2019-12-24,7920.573836743593,1182.041766279038,743.8331275838243,122541.52477324384,1,1,14.270084313144691,19.469846931185142,-977.8486218201966,-880.0637596381771
2019-12-26,6415.7289644103885,1193.3757813822124,759.5150024442189,124339.14669254224,1,1,11.334015103174425,15.681874860394633,-792.0653042481962,-712.8587738233765
2019-12-27,5196.792428577027,1202.5599116477808,772.1417158610296,124514.63092838018,1,1,9.18413026556843,12.626713416810745,-641.5793121700034,-577.421380953003
2019-12-30,4209.443961166064,1209.9552370026154,782.3842594799626,124962.27246412839,1,1,7.395325354834502,10.242543618932958,-519.6844396501314,-467.71599568511823
2019-12-31,3367.5888444845405,1221.848882875135,782.3842594799626,125635.26806793445,1,0,11.893645872519551,0.0,-841.8972111211351,0.0
2020-01-02,2727.774241502118,1226.5002617675373,789.0553563568465,127375.95656715096,1,1,4.651378892402474,6.671096876883905,-336.7622520372986,-303.08602683356867
2020-01-03,2209.519230588072,1230.3049052190117,794.488639899419,126317.10224537269,1,1,3.8046434514744516,5.4332835425725285,-272.7801519244533,-245.50213673200798
2020-01-06,1767.6330606243023,1236.4197625864297,794.488639899419,127006.88945351113,1,0,6.1148573674179385,0.0,-441.90826515607563,0.0
2020-01-07,1431.797096933476,1238.8772892311076,798.0380348707498,126310.92955331266,1,1,2.457526644677902,3.549394971330839,-176.76507369549086,-159.08856632594177
2020-01-08,6879.058700961698,1262.4082737542822,638.4304278965999,127810.35854887652,1,-1,23.530984523174588,-159.60760697414997,-1719.7646752404246,7167.011961297678
2020-01-09,5503.301993238967,1280.841709420859,638.4304278965999,130292.36421097716,1,0,18.433435666576763,0.0,-1375.8254983097418,0.0
2020-01-10,4457.719191269709,1288.1985259941325,649.2262988227511,130608.74800722554,1,1,7.356816573273586,10.795870926151178,-550.33570262589,-495.30213236330104
2020-01-13,3610.7886524539135,1294.0329572807843,657.877562852431,132989.43064313466,1,1,5.834431286651817,8.651264029679831,-445.77637684616224,-401.198739161546
2020-01-14,2924.768055875755,1298.823583362469,664.901425102165,131583.73011734858,1,1,4.790626081684544,7.0238622497340435,-361.08247603404385,-324.97422843063947
2020-01-15,2369.085815880614,1302.7207310974518,670.520571670539,131548.74779491307,1,1,3.897147734982847,5.619146568373913,-292.47973035563143,-263.23175732006825
2020-01-16,1895.2876053910186,1308.9560660621003,670.520571670539,132839.96699097246,1,0,6.235334964648364,0.0,-473.82190134775465,0.0
2020-01-17,1516.245246613658,1308.9560660621003,678.5781975327862,134007.64496213433,0,1,0.0,8.057625862247244,0.0,-379.0613116534146
2020-01-21,1213.0083272528996,1308.9560660621003,684.9984297796323,133455.07300566317,0,1,0.0,6.420232246845964,0.0,-303.2520818132249
2020-01-22,982.5465704422993,1310.539999306284,687.2920831279213,134060.65942778147,1,1,1.583933244183863,2.2936533482890065,-121.3020457336172,-109.1718411602555
2020-01-23,795.8706806854831,1311.8168491796205,689.142893718064,134668.90644372828,1,1,1.2768498733363791,1.850810590142767,-98.25563959080039,-88.43007563172034
2020-01-24,16741.58468333278,1049.4534793436965,776.9695757352695,134292.61702911725,-1,1,-262.3633698359241,87.82668201720543,20131.102214773688,-4185.396170833195
2020-01-27,13560.819200335489,1071.933599834008,808.6975094516577,131796.55616678094,1,1,22.48012049031144,31.727933716388165,-1674.1752099179616,-1506.7576889261654
2020-01-28,10984.373394907268,1089.6417293483794,834.6092645775826,133741.02074888922,1,1,17.70812951437145,25.911755125924937,-1356.0954808527495,-1220.4859327674744
2020-01-29,8897.431423299386,1103.6913663390037,855.5979961147983,135487.83113973972,1,1,14.049636990624213,20.988731537215717,-1098.448323864122,-988.6034914777097
2020-01-30,17219.086273685614,1103.6913663390037,684.4783968918387,136670.63545720224,0,-1,0.0,-171.11959922295966,0.0,8321.565876071996
2020-01-31,13947.599356284165,1126.770822598316,716.5971828805988,132590.2444255155,1,1,23.079456259312277,32.11878598876011,-1721.9258464548352,-1549.7332618093517
2020-02-03,11158.191065822182,1126.770822598316,774.2339327870002,132466.0464991174,0,1,0.0,57.636749906401384,0.0,-2789.5477664555456
2020-02-04,28479.02387025942,901.4166580786529,774.2339327870002,135400.1969656791,-1,0,-225.35416451966321,0.0,17320.72122252658,0.0
2020-02-05,23068.24001500348,938.1704306685837,826.9497062978543,135971.84416647174,1,1,36.75377258993083,52.715773510854085,-2847.9308660498127,-2563.1377794448313
2020-02-06,18454.776557922905,938.1704306685837,921.6138381954427,136918.05497403236,0,1,0.0,94.66413189758835,0.0,-4613.694139480726
2020-02-07,14948.518495607674,962.03639316215,955.5781155372165,136070.81968099735,1,1,23.865962493566425,33.96427734177379,-1845.4961105688487,-1660.9464995119638
2020-02-10,12108.421064442031,981.276633508833,982.8316055107593,136866.4216592325,1,1,19.240240346682935,27.2534899735428,-1494.8667980792632,-1345.3801182713369
2020-02-11,9686.83371892214,981.276633508833,1032.0201063657196,136276.6368716851,0,1,0.0,49.18850085496014,0.0,-2421.708429730535
2020-02-12,7749.544469807464,981.276633508833,1071.4905235247852,137922.86089682393,0,1,0.0,39.47041715906572,0.0,-1937.386117451866
2020-02-13,6199.6975722017305,1001.0216417076723,1071.4905235247852,137547.5564569345,1,0,19.745008198839308,0.0,-1549.9243930504326,0.0
2020-02-14,4959.807655341962,1001.0216417076723,1096.5245518585664,137867.95638382173,0,1,0.0,25.034028333781258,0.0,-1239.9519138354908
2020-02-18,3967.885802734813,1001.0216417076723,1116.6932720986392,136048.34465168047,0,1,0.0,20.168720240072943,0.0,-991.9714506837032
2020-02-19,19622.898292848193,800.8173133661378,1116.6932720986392,137387.27702871102,-1,0,-200.20432834153448,0.0,15654.972811255353,0.0
2020-02-20,19623.09452183112,800.8173133661378,1116.6932720986392,136698.92506411384,0,0,0.0,0.0,0.0,0.0
2020-02-21,15698.632602221074,852.7026638260772,1116.6932720986392,135674.51552904162,1,0,51.8853504599395,0.0,-3924.6581505552685,0.0
2020-02-24,21216.817859623294,926.3230545744175,893.3546176789114,131245.50435326772,1,-1,73.62039074834024,-223.33865441972785,-5304.204464905823,10822.23273598202
2020-02-25,17185.794322519534,956.803975927471,933.3273763198596,128372.44147791389,1,1,30.48092135305357,39.97275864094819,-2121.7030027801893,-1909.5327025021704
2020-02-26,30717.438224914047,765.4431807419768,933.3273763198596,129259.52545782345,-1,0,-191.36079518549423,0.0,13531.472044451284,0.0
2020-02-27,24574.19631943704,858.4011896682055,933.3273763198596,123662.83973192588,1,0,92.95800892622866,0.0,-6143.54907985926,0.0
2020-02-28,44163.4526884513,686.7209517345643,746.6619010558877,122519.49519665555,-1,-1,-171.6802379336411,-186.66547526397193,11339.626938865566,8249.383688185499
2020-03-02,35772.754401612336,747.8895761836425,832.6934568014972,128241.89621495956,1,1,61.168624449078166,86.03155574560951,-4416.389432297819,-3974.7504890680375
2020-03-03,53943.21842378228,598.311660946914,666.1547654411977,126623.64360228599,-1,-1,-149.5779152367285,-166.53869136029945,10456.57606801147,7713.530226614454
2020-03-04,69182.67617376885,478.6493287575312,532.9238123529582,130138.3494449782,-1,-1,-119.66233218938281,-133.23095308823954,8753.27969731844,6485.638620483899
2020-03-05,80955.38927825843,382.91946300602496,426.33904988236657,128043.47438916976,-1,-1,-95.72986575150624,-106.58476247059164,6775.480783164625,4996.540494563208
2020-03-06,90197.5675941482,306.33557040482,341.07123990589326,127163.04264213615,-1,-1,-76.583892601205,-85.26780997647332,5348.399670535293,3892.969091461691
2020-03-09,74496.97992342475,595.9205072686958,272.85699192471463,124513.7844897675,1,-1,289.58493686387584,-68.21424798117866,-18624.24498085619,2922.755334456782
2020-03-10,85134.29836200537,476.73640581495664,218.2855935397717,127680.59223713087,-1,-1,-119.18410145373917,-54.57139838494293,8217.212398835707,2419.36106994567
2020-03-11,69614.67006763193,738.2449465068651,174.62847483181736,126278.39666240041,1,-1,261.5085406919085,-43.65711870795434,-17403.667516907983,1883.1878795509078
2020-03-12,56780.9565567655,974.9158974631841,139.7027798654539,120698.55807898572,1,-1,236.67095095631913,-34.92569496636347,-14195.239139191377,1360.8294816242765
2020-03-13,71006.24117928205,779.9327179705473,111.76222389236311,127905.10843108596,-1,-1,-194.98317949263685,-27.94055597309078,13095.999313423685,1128.7174995272949
2020-03-16,64108.753092015024,623.9461743764379,536.6416060934024,120867.76706423459,-1,1,-155.98654359410946,424.87938220103933,9128.99012332492,-16027.188273003756
2020-03-17,75954.06797239587,499.1569395011503,429.31328487472194,123332.76314379559,-1,-1,-124.78923487528758,-107.32832121868049,7624.3150190830875,4220.3587737668395
2020-03-18,85114.51144253647,399.3255516009202,343.45062789977754,121753.24716037992,-1,-1,-99.83138790023007,-85.8626569749444,5950.136409866057,3209.5475195948047
2020-03-19,71871.19935826879,319.4604412807362,858.8335403352519,120707.26845316325,-1,1,-79.86511032018404,515.3829124354743,4723.636610185094,-17967.7998395672
2020-03-20,61883.89990939703,598.7687216164775,687.0668322682016,116981.71816640795,1,-1,279.3082803357413,-171.7667080670504,-15470.974977349259,5482.956816483909
2020-03-23,50126.46018620086,712.9181414268963,864.9856791228734,115854.00706132872,1,1,114.14941981041882,177.9188468546719,-6188.451874839613,-5569.606687355652
2020-03-24,46905.956835611214,570.334513141517,1221.6370887214189,121094.60632541392,-1,1,-142.58362828537926,356.6514095985455,8505.484593711299,-11726.489208902805
2020-03-25,62146.523008967524,456.26761051321364,977.309670977135,123106.91146411933,-1,-1,-114.06690262830341,-244.3274177442838,6766.90421094503,8473.192902842922
2020-03-26,75060.6890137509,365.01408841057093,781.847736781708,126714.86717196403,-1,-1,-91.25352210264273,-195.46193419542703,5698.399609913583,7215.144929639699
2020-03-27,64512.53784831908,634.4431616492274,625.4781894253664,124807.49561322598,1,-1,269.42907323865643,-156.36954735634163,-16128.13446207977,5579.232689757808
2020-03-30,69204.90025541566,634.4431616492274,500.3825515402931,127033.60694007516,0,-1,0.0,-125.09563788507329,0.0,4691.717281718096
2020-03-31,69205.59230441823,634.4431616492274,500.3825515402931,126641.80400153223,0,0,0.0,0.0,0.0,0.0
2020-04-01,55365.02748827302,872.2241873515972,500.3825515402931,123703.07113549284,1,0,237.78102570236976,0.0,-13841.256872068256,0.0
2020-04-02,55365.58113854791,872.2241873515972,500.3825515402931,125314.03176013372,0,0,0.0,0.0,0.0,0.0
2020-04-03,44292.90783548744,872.2241873515972,803.5102253625721,124522.69522458458,0,1,0.0,303.12767382227906,0.0,-11073.226958871861
2020-04-06,44293.350764565796,872.2241873515972,803.5102253625721,130863.47206268387,0,0,0.0,0.0,0.0,0.0
2020-04-07,44293.793698073445,872.2241873515972,803.5102253625721,130116.0711133931,0,0,0.0,0.0,0.0,0.0
2020-04-08,35435.38930880834,872.2241873515972,1025.7852289749994,132393.1833230357,0,1,0.0,222.2750036124274,0.0,-8858.847327202086
2020-04-09,37385.30173200466,697.7793498812778,1254.6440937286382,133807.01703345124,-1,1,-174.44483747031944,228.85886475363873,11295.883502304388,-9346.325433001164
2020-04-13,37385.67558502198,697.7793498812778,1254.6440937286382,132529.67256436404,0,0,0.0,0.0,0.0,0.0
2020-04-14,57296.36861158023,558.2234799050223,1003.7152749829105,136937.6452907898,-1,-1,-139.55586997625556,-250.92881874572765,9679.413158449934,10230.906011352463
2020-04-15,52209.99353228415,748.1452138000949,802.9722199863284,135488.97586423226,1,-1,189.9217338950726,-200.74305499658212,-13052.498383071037,7965.550340088834
2020-04-16,41768.41250577558,748.1452138000949,1068.9773610201805,135556.70612699928,0,1,0.0,266.00514103385206,0.0,-10442.103126443895
2020-04-17,33832.75245381952,809.2716938265905,1162.8273074327433,135709.23493861247,1,1,61.1264800264957,93.84994641256272,-4176.883018990065,-3759.194717091058
2020-04-20,27404.80353288869,859.834147234423,1241.3461700611733,133078.95585928793,1,1,50.56245340783243,78.51886262843,-3383.3090781344067,-3044.978170320966
2020-04-21,29436.045228542633,973.3200708654542,993.0769360489387,130111.0433219786,1,-1,113.48592363103121,-248.26923401223468,-7359.011307135658,9389.978954754264
2020-04-22,23843.435067085884,1017.443961287968,1062.663128681575,132177.58372001775,1,1,44.123890422513846,69.58619263263628,-2943.6339588994924,-2649.270563009543
2020-04-23,19074.938801149245,1017.443961287968,1189.6148180282569,131374.51299792246,0,1,0.0,126.9516893466819,0.0,-4768.734700287311
2020-04-24,15450.854935935178,1045.3426333413076,1234.955722890342,133683.6017616429,1,1,27.89867205333967,45.3409048620852,-1907.5129550537258,-1716.7616595483532
2020-04-27,20064.673763743886,1118.6556780998458,987.9645783122736,135123.79833294445,1,-1,73.3130447585382,-246.99114457806843,-5016.168440935972,9629.83276019532
2020-04-28,16051.899528385218,1178.2730716738279,987.9645783122736,133850.38776985367,1,0,59.61739357398201,0.0,-4012.974882096305,0.0
2020-04-29,13002.168638378207,1201.3619039626858,1024.7512918346993,136768.47605577772,1,1,23.088832288857997,36.7867135224256,-1605.2060047380503,-1444.6854042642453
2020-04-30,16672.792699813337,1260.0774633772867,819.8010334677595,137480.0446059507,1,-1,58.71555941460094,-204.95025836693986,-4168.198174953334,7838.692214702078
2020-05-01,13505.097136469674,1283.9482191000072,859.2843222531111,135841.96067393688,1,1,23.8707557227206,39.483288785351675,-1667.2959427740338,-1500.5663484966306
2020-05-04,13505.232187441039,1283.9482191000072,859.2843222531111,136781.51878685146,0,0,0.0,0.0,0.0,0.0
2020-05-05,10804.29379181033,1321.516240610771,859.2843222531111,138332.90926006355,1,0,37.56802151076397,0.0,-2701.073447952583,0.0
2020-05-06,8643.521467798599,1321.516240610771,917.2219279824218,138847.79352927188,0,1,0.0,57.93760572931066,0.0,-2160.8803669496497
2020-05-07,12370.031269071536,1363.653408638858,733.7775423859374,139726.255561547,1,-1,42.13716802808694,-183.44438559648438,-3092.507817267884,6818.931183326143
2020-05-08,9896.123975507382,1396.5797765470534,733.7775423859374,143031.92954150023,1,0,32.92636790819519,0.0,-2474.030993876846,0.0
2020-05-11,8015.94057876518,1409.5464207358982,757.2436892546186,144334.65765792585,1,1,12.966644188844787,23.46614686868118,-989.6222936747138,-890.6600643072424
2020-05-12,10938.71292793594,1445.792095194481,605.7949514036949,142650.8984068224,1,-1,36.24567445858262,-151.44873785092372,-2734.678231983985,5657.370421748956
2020-05-13,12300.685712659568,1487.0488318603075,484.6359611229559,140889.63428916998,1,-1,41.25673666582654,-121.15899028073898,-3075.1714281648924,4437.034825759241
2020-05-14,9840.646975613356,1487.0488318603075,552.182795478993,141473.7416389671,0,1,0.0,67.546834356037,0.0,-2460.1617439033394
2020-05-15,11058.014962162475,1524.130392607776,441.74623638319434,140612.04536657824,1,-1,37.08156074746842,-110.4365590957986,-2764.5037405406188,3981.7733206199814
2020-05-18,11495.566928043012,1561.7918805056963,353.39698910655545,143918.89854425023,1,-1,37.66148789792042,-88.34924727663888,-2873.8917320107535,3311.3331177416694
2020-05-19,9311.502325806958,1576.9441853810335,381.26781465405344,143103.68297862672,1,1,15.15230487533715,27.870825547497976,-1149.5681883712293,-1034.6113695341064
2020-05-20,7449.276352664174,1601.0228752920837,381.26781465405344,145859.52848934202,1,0,24.078689911050088,0.0,-1862.3190881660435,0.0
2020-05-21,5959.48067634216,1601.0228752920837,420.8428462640567,144707.6502802337,0,1,0.0,39.57503161000325,0.0,-1489.8701690855403
2020-05-22,4767.632216919139,1616.4499787973893,420.8428462640567,145449.85685780496,1,0,15.427103505305611,0.0,-1191.908054229785,0.0
2020-05-26,4767.6798932413085,1616.4499787973893,420.8428462640567,144975.78956009125,0,0,0.0,0.0,0.0,0.0
2020-05-27,23747.3860340748,1293.1599830379114,573.2772124483936,145740.77804076855,-1,1,-323.2899957594779,152.4343661843369,24916.504972553255,-5936.8465085187
2020-05-28,34951.683443377595,1034.527986430329,795.9167755255398,145956.90201412,-1,1,-258.63199660758227,222.63956307714625,19941.98079628685,-8737.9208608444
2020-05-29,27961.626368169625,1034.527986430329,975.5945804599535,145607.5619128467,0,1,0.0,179.67780493441367,0.0,-6990.406592042407
2020-06-01,35276.76294875312,827.6223891442633,1200.7831000732087,146839.93013761935,-1,1,-206.9055972860658,225.1885196132552,16134.04770150809,-8819.19073718828
2020-06-02,28221.69257310609,827.6223891442633,1381.2814005705018,147048.99040898966,0,1,0.0,180.498300497293,0.0,-7055.423143276523
2020-06-03,22577.57983202546,827.6223891442633,1522.6668651799123,148557.40388235776,0,1,0.0,141.38546460941052,0.0,-5644.394958006365
2020-06-04,18288.02254233726,856.5343102401904,1573.5448914478447,148021.57381448476,1,1,28.91192109592713,50.87802626793245,-2257.7805607823784,-2032.0025047041404
2020-06-05,14813.446392275775,879.3046756536961,1613.7742869700928,151461.20174255167,1,1,22.770365413505704,40.22939552224807,-1828.8205422562687,-1645.9384880306418
2020-06-08,11850.875621391759,915.9762188051436,1613.7742869700928,152901.0990127484,1,0,36.67154315144746,0.0,-2962.7189053479397,0.0
2020-06-09,9599.305245419859,930.1959545508527,1639.891337719535,154094.80173096582,1,1,14.219735745708999,26.117050749442132,-1185.0994130147974,-1066.5894717133176
2020-06-10,7775.515003162574,941.4251530914557,1661.211703147336,155570.05452970773,1,1,11.229198540603095,21.320365427801217,-959.9401238472315,-863.9461114625083
2020-06-11,6298.230134233212,950.9796076965878,1679.6493639421517,147441.98599640868,1,1,9.554454605132072,18.437660794815585,-777.5592758312607,-699.8033482481346
2020-06-12,5038.634493227643,966.3254953031438,1679.6493639421517,148774.10216447787,1,0,15.34588760655604,0.0,-1259.658623306911,0.0
2020-06-15,14495.59196484221,1009.9345810553662,1343.7194911537213,150743.98145076813,1,-1,43.60908575222232,-335.9298727884304,-3623.897991210553,13080.805076480185
