Date,AAPL,KO
2000-08-01,-0.029964881886245746,0.02715093616830908
2000-08-02,-0.04272486142471544,-0.0009925307691850808
2000-08-03,0.0157484464328692,0.0009925307691850778
2000-08-04,-0.013106225909373506,-0.013986203135626134
2000-08-07,0.011803563428793068,-0.012145845749575196
2000-08-08,-0.025084186660130726,-0.0071541084728891265
2000-08-09,0.015915294506649597,-0.018634464852619933
2000-08-10,0.001315071737293944,0.01965961923686521
2000-08-11,0.002625300295763787,0.02028454613652709
2000-08-14,-0.013192843260408094,0.012967878245684804
2000-08-15,-0.008001106686079468,-0.016991927522076757
2000-08-16,0.038087430809288,-0.021396680508870124
2000-08-17,0.058804674844526734,-0.016615236267223134
2000-08-18,-0.0283451244662087,0.010416763600240036
2000-08-21,0.009950887062121662,-0.008324962921146997
2000-08-22,0.023241961177689303,-0.030771157387167968
2000-08-23,0.04953864220573392,0.01364584124944897
2000-08-24,0.032548311867291846,-0.014723981225112174
2000-08-25,0.012453814026837191,-0.03401333543559241
2000-08-28,0.021763169883259065,0.01769989870680058
2000-08-29,0.019190939087112356,-0.012134912904398547
2000-08-30,0.0052657249074343545,-0.03731360223876117
2000-08-31,0.02387298272746143,-0.03011483129353602
2000-09-01,0.04020622396785941,0.030114831293535996
2000-09-05,-0.015889940942830697,0.03731360223876103
2000-09-06,-0.06620748798495117,-0.03616229330886213
2000-09-07,0.059176179866794444,-0.005770284437565016
2000-09-08,-0.051718025491470705,0.010362817187128767
2000-09-11,-0.007458154375323846,-0.02905499710490464
2000-09-12,-0.011834682155866557,0.00938972712136988
2000-09-13,0.004319319353919718,-0.015685892871298356
2000-09-14,-0.0198615719394719,-0.028987417806920983
2000-09-15,-0.028995952038190796,-0.0036835108217912354
2000-09-18,0.09363767177915167,0.04450564116584398
2000-09-19,-0.011920370883479647,-0.00471762705041456
2000-09-20,0.018339715321224876,-0.05091956604217695
2000-09-21,-0.07408856110654947,-0.013776091990526205
2000-09-22,-0.08271007394118156,0.06469565803270316
2000-09-25,0.024838031698120152,0.012918606849497676
2000-09-26,-0.0393136296064863,0.025347501058752827
2000-09-27,-0.0498240648856739,0.012436038033341238
2000-09-28,0.08913769449216023,-0.0033764412495033832
2000-09-29,-0.731247968273122,-0.005652693837290002
2000-10-02,-0.060016450322690415,0.03344795849310614
2000-10-03,-0.08326851119078868,-0.012134773849529844
2000-10-04,0.057156700080976654,0.016511325745936743
2000-10-05,-0.06842675457834688,0.032225955258295726
2000-10-06,0.005649738383826263,-0.01169540698041044
2000-10-09,-0.019914095718453123,-0.010753428876935629
2000-10-10,-0.041062050897781775,0.006465531355340307
2000-10-11,-0.06174884226215672,0.0064239294528407225
2000-10-12,0.01892942518488479,-0.022666580209130687
2000-10-13,0.09814582530968055,-0.0010925156344362451
2000-10-16,-0.025824252365661337,0.0248259739047186
2000-10-17,-0.06609151865850557,-0.011796423055236318
2000-10-18,0.0,0.004305615541243991
2000-10-19,-0.060817655666369,-0.018428463532497046
2000-10-20,0.029268676342394554,-0.04132381335121986
2000-10-23,0.043894135352838946,0.009080593406868951
2000-10-24,-0.07646854452506972,0.014582767583643262
2000-10-25,-0.020069373941691254,0.03178330035196102
2000-10-26,0.0,0.012862164100540315
2000-10-27,0.0033726341538895615,0.0042504402995249
2000-10-30,0.03960969265487841,0.015782231233778816
2000-10-31,0.012861207748575573,0.008315735330796914
2000-11-01,0.046810034652872735,0.008246701213522448
2000-11-02,0.08472501874921756,-0.002054676641201176
2000-11-03,-0.0028077741662297143,-0.02394721782445191
2000-11-06,-0.03719769327025524,0.019823074171521064
2000-11-07,-0.005850296538387967,-0.007257745120966826
2000-11-08,-0.060440534461784406,0.0020789566244662763
2000-11-09,0.0062112022414861755,0.03469792747748598
2000-11-10,-0.057339732126644956,-0.007045952073261064
2000-11-13,0.01625912722261267,-0.013218666554446933
2000-11-14,0.044171454712894805,-0.008221466373222602
2000-11-15,-0.018691145093997732,0.01230756824840796
2000-11-16,-0.045023772244434844,0.01014197416828194
2000-11-17,-0.026669424234692343,-0.008105936051598449
2000-11-20,0.023375106771527553,-0.08267332913102703
2000-11-21,-0.006622218299648145,-0.023478515104414534
2000-11-22,-0.016752888471879467,0.07515792197028198
2000-11-24,0.04298232680876787,-0.00948869228968275
2000-11-27,-0.03289825125698802,0.009488692289682717
2000-11-28,-0.03574662116423265,0.01458385597665988
2000-11-29,-0.026342234403237352,0.030355648564936645
2000-11-30,-0.06240424172066034,0.008015496957877155
2000-12-01,0.03352390428226518,-0.007010133884874711
2000-12-04,-0.02222512794047833,0.009004197060139068
2000-12-05,0.01855265496004338,-0.021138018300471916
2000-12-06,-0.17208069943296972,-0.009197827916768049
2000-12-07,0.0,0.02434206556547323
2000-12-08,0.05107561421099564,-0.02434206556547316
2000-12-11,0.008263995164533225,-0.043005731303786744
2000-12-12,0.0122730236913746,-0.005373653222888074
2000-12-13,-0.02469463582684779,-0.0032379308247587335
2000-12-14,-0.038218829998483576,-0.014153233742989524
2000-12-15,-0.02631917392764681,-0.06337006116796108
2000-12-18,0.01324383355907895,0.02537605005325472
2000-12-19,-0.017698255901244343,0.03359782119945131
2000-12-20,0.026431396291736384,-0.008849531672294726
2000-12-21,-0.0219769739495708,0.05406725064839193
2000-12-22,0.0645380039261305,-0.008456695843750549
2000-12-26,-0.02105254435724847,0.018928027384326408
2000-12-27,0.008474424402574558,0.00933146554381705
2000-12-28,0.0,0.008221446628746552
2000-12-29,0.004210265353036733,-0.0020485183302352008
2001-01-02,0.0,-0.0020536914465881097
2001-01-03,0.09607465035078366,-0.026029297474020774
2001-01-04,0.04112837942420252,-0.02889530554604251
2001-01-05,-0.04112837942420256,0.00216951913943901
2001-01-08,0.011385496884585851,0.01612080139590428
2001-01-09,0.037041594877369244,0.012712248548403735
2001-01-10,-0.03704159487736932,-0.004219640816361167
2001-01-11,0.08323109871241482,-0.030044826572626575
2001-01-12,-0.04618950383504553,-0.013158580626540739
2001-01-16,-0.0036431619308503636,0.006601518954686399
2001-01-17,-0.018418072364914315,0.016312838141890825
2001-01-18,0.10573171496387704,-0.0141228282430607
2001-01-19,0.042559707562142265,-0.023243663751432074
2001-01-22,-0.01290290006478837,-0.002242483933150333
2001-01-23,0.06291268616108252,0.021100355127481173
2001-01-24,0.0,0.020664450091150015
2001-01-25,-0.0278203044536488,0.009640613079559556
2001-01-26,-0.018989730199223877,-0.011796442370547423
2001-01-29,0.1031231715806663,-0.014210361350590695
2001-01-30,0.0028774699894265946,0.013735995380993496
2001-01-31,-0.005763427690863512,0.0015526923954546688
2001-02-01,-0.023394092857061313,-0.009701753593362138
2001-02-02,-0.023951812540483217,0.005209158115359863
2001-02-05,-0.021441351274765843,0.02497137371758303
2001-02-06,0.04539316381524919,0.003709606806977176
2001-02-07,-0.017909502151671385,0.009713310987111735
2001-02-08,0.0,0.010114906084808714
2001-02-09,-0.08155033001559785,-0.007784566186999161
2001-02-12,0.02898849083248864,0.011243816567413996
2001-02-13,-0.028988490832488535,-0.014241256395322734
2001-02-14,0.01941695970167975,-0.007701531220094386
2001-02-15,0.028438506408854307,-0.019173540615202486
2001-02-16,-0.0544128652880839,0.016818105082861388
2001-02-20,-0.03685557335963506,-0.015106392435734785
2001-02-21,0.030255523066633913,-0.06263711382026563
2001-02-22,-0.003316485469811824,-0.035773255974436785
2001-02-23,0.0,-0.01885997950574372
2001-02-26,0.0358908946420427,0.008997680504482476
2001-02-27,-0.006430896253691863,-0.008997680504482429
2001-02-28,-0.05981691715307912,0.01961375613355722
2001-03-01,0.02702653305472983,-0.006241580492559763
2001-03-02,0.026318380287252762,-0.002851166090947856
2001-03-05,0.0567970354176273,-0.04574993628028112
2001-03-06,0.0537463626296411,-0.00800045618367959
2001-03-07,-0.011698367023211542,0.012571299175210717
2001-03-08,-0.02080128938698145,0.019052512068278505
2001-03-09,-0.02740028311308397,0.001944134862727631
2001-03-12,-0.08365040970353295,-0.0275613958600276
2001-03-13,0.04910960268775137,-0.023716496535531623
2001-03-14,0.043757127758388914,-0.022403239911557404
2001-03-15,-0.03738534807100126,-0.00041969973500520107
2001-03-16,-0.003182031277232934,0.02076973691099331
2001-03-19,0.04666738399874432,-0.0051522131392335545
2001-03-20,-0.043485352721511376,-0.020245142104221656
2001-03-21,0.021977448193165595,-0.047052053968929315
2001-03-22,0.0718879859986764,0.010333068729063404
2001-03-23,0.06164266528106518,-0.004823351187515717
2001-03-26,-0.05450013623316784,-0.013274628259065502
2001-03-27,0.0488330079725122,0.03737727940385212
2001-03-28,-0.031086144598943887,-0.014261631642776862
2001-03-29,0.016106447140380294,-0.03161491743225462
2001-03-30,-0.02062764762962356,0.014273265235721951
2001-04-02,-0.02198824272381923,0.015163624848695656
2001-04-03,-0.06456863864372957,-0.026296980631956488
2001-04-04,-0.03724827588732445,0.013124270936236027
2001-04-05,0.06790007725462169,0.0011043920091614607
2001-04-06,-0.013507392582041866,-0.006644895510120777
2001-04-09,-0.002431624724239496,-0.02474831677099157
2001-04-10,0.0704831277298188,-0.00571047770073302
2001-04-11,-0.010947473322553707,0.01093633611278619
2001-04-12,0.02804250635893086,0.009921184474078276
2001-04-16,-0.044695289272838244,0.018671013117743013
2001-04-17,-0.049722129472774684,0.006366399964878205
2001-04-18,0.11078537307831794,0.022715641172989305
2001-04-19,0.1209484769718699,0.015916213878247633
2001-04-20,-0.026794402187594053,-0.010582556885436209
2001-04-23,-0.03205793379521684,0.009528930973728509
2001-04-24,-0.009114466060526835,-0.0012652240689601346
2001-04-25,0.02831078881969805,0.016948056999889365
2001-04-26,-0.0012146605080421817,-0.0273414139363089
2001-04-27,0.05936018651284703,0.0021296500316510545
2001-04-30,-0.027471794604956617,-0.017384646961271254
2001-05-01,0.01711389058278994,0.030699755756459092
2001-05-02,0.02513330177311613,-0.001260110916493884
2001-05-03,-0.06326061532532103,-0.01738865487150541
2001-05-04,0.031159819133085673,0.0017099308129635235
2001-05-07,-0.031159819133085687,-0.0002134666745371709
2001-05-08,-0.015747609320073505,-0.005354217573703065
2001-05-09,-0.024306488985938873,-0.017545905886819962
2001-05-10,-0.041726218316176525,-0.003283101973951277
2001-05-11,-0.006541677651551626,-0.007041405223147577
2001-05-14,0.019072511754085933,0.015772475690163493
2001-05-15,-0.004733254263176883,-0.0023930140989669117
2001-05-16,0.03892062037263139,0.04951549587269081
2001-05-17,-0.023084949610725814,-0.002074551371357765
2001-05-18,-0.000849708511546132,-0.0006239616842733071
2001-05-21,0.001272645698335658,0.003942282568833195
2001-05-22,-0.002548690734730294,-0.0101990703827956
2001-05-23,-0.011557590944474594,0.018653569839244797
2001-05-24,-0.001290479653911464,0.007976706953556819
2001-05-25,-0.01914746733433029,-0.01891915774948281
2001-05-29,-0.058348443741319006,0.0035228545219839263
2001-05-30,-0.08198676314336883,-0.009561899483509495
2001-05-31,0.00855909339776791,-0.010074970875463338
2001-06-01,0.04604189089314014,0.008611905648676012
2001-06-04,-0.011070907827665727,-0.005031844058599036
2001-06-05,0.013462410879941813,0.001050394286083421
2001-06-06,-0.010079827127355162,-0.01843904915758882
2001-06-07,0.04388489353442663,-0.013567287274584837
2001-06-08,-0.0158232581934408,-0.0026057601833389997
2001-06-11,-0.061914628596614014,-0.0015226503842674301
2001-06-12,0.01338458542045477,-0.00043475119822982246
2001-06-13,0.007846788428031297,0.00262045927487481
2001-06-14,-0.02924731821407546,-0.018268762723951264
2001-06-15,0.02777931051986209,-0.017025947667176307
2001-06-18,-0.005394815199242869,-0.011132010148435014
2001-06-19,-0.0069101483537438784,-0.00045753754274996644
2001-06-20,0.07073968474589949,0.00410624226629806
2001-06-21,0.037142281779590725,-0.007769898432059113
2001-06-22,-0.01027906377459568,-0.01712234712514199
2001-06-25,0.07484625386081231,0.01712234712514187
2001-06-26,-0.010055212287531845,0.008224763821778426
2001-06-27,-0.0174128604757902,0.005219529264788944
2001-06-28,0.008531524623925108,0.026137986520898805
2001-06-29,-0.012394706241771396,-0.0077474397973839705
2001-07-02,0.027573106201978802,0.013245501243336974
2001-07-03,-0.0025152207955972416,0.007427997171438174
2001-07-05,-0.027643343053606783,-0.015354570678156114
2001-07-06,-0.05131500188209636,-0.014247308886749036
2001-07-09,0.029958850982824123,0.013805072088049953
2001-07-10,-0.07119773089001713,-0.012236916053168938
2001-07-11,0.06412469532858697,0.01862981577575917
2001-07-12,0.0776509758216406,-0.0004396124341485069
2001-07-13,0.01991539067234554,0.011366224979335073
2001-07-16,-0.0364727777703871,0.020863211963800473
2001-07-17,0.04648192159338014,0.0031876010490705137
2001-07-18,-0.18839522520937582,-0.019496561186542426
2001-07-19,-0.04074029150729691,0.010331020056485202
2001-07-20,0.0010008123781376072,-0.012714102195084053
2001-07-23,-0.022267892015679094,-0.03598993116071421
2001-07-24,-0.02329939247291709,-0.006315079358217103
2001-07-25,-0.03301893682502579,0.017492955209383786
2001-07-26,0.006476713531067383,0.0004446824161209847
2001-07-27,0.019707245163704572,-0.004677665619186342
2001-07-30,-0.0015813401002248584,-0.011903970333949866
2001-07-31,-0.007423524992877202,0.0076532548030061615
2001-08-01,0.014265943350623254,-0.011727937334421856
2001-08-02,0.03910087815482269,-0.0038639614127947415
2001-08-03,-0.01627821029566965,0.017831108164913227
2001-08-06,-0.019156437827575,-0.0020154731077311415
2001-08-07,0.006253537762786537,0.006034881266795358
2001-08-08,-0.018348872666137238,0.013719957423566595
2001-08-09,0.00790628755945514,0.002414650163475984
2001-08-10,-0.0015768921985736286,0.0013139384452035357
2001-08-13,0.003673609383623731,0.0028430982336118474
2001-08-14,-0.019039439784623156,0.00522617699112073
2001-08-15,-0.015602608043347142,0.03290173779515095
2001-08-16,0.011323798449762699,0.0027286333289847976
2001-08-17,-0.03159218369245023,-0.0035696940093382047
2001-08-20,0.002760360173878866,0.02081685203883601
2001-08-21,-0.011097556552859527,-0.00474949990472734
2001-08-22,0.01605449093904902,-0.0012427363595911584
2001-08-23,-0.02221073497857845,0.02456665745095238
2001-08-24,0.041785856653645724,-0.004865936042308239
2001-08-27,0.018672451933526832,-0.014326194145973263
2001-08-28,-0.027870322989528698,-0.013281395086869083
2001-08-29,-0.031466535556768586,-0.0035576595537243354
2001-08-30,0.0,0.02259418441627918
2001-08-31,0.039587454492959306,-0.002462841218316181
2001-09-04,-0.016304076465017244,0.016910532784542222
2001-09-05,0.016304076465017376,0.01900924420310486
2001-09-06,-0.04577453165843753,-0.018807653350020177
2001-09-07,-0.02514734357428054,0.004433129357353284
2001-09-10,0.0051976161437125,0.004414733188095746
2001-09-17,-0.022120152071874826,0.01583570982212831
2001-09-18,-0.04268918492061192,-0.014648329241448951
2001-09-19,0.04445385310425247,0.0006062009990676847
2001-09-20,-0.0820042149913525,-0.023506421593098483
2001-09-21,0.00318379118869612,-0.03258353308147855
2001-09-24,0.04475605116141458,0.025942640421076503
2001-09-25,-0.05690845747147819,-0.0006244392859077591
2001-09-26,-0.025415904494380477,-0.023396531941239813
2001-09-27,0.023482174439609843,0.0012783530025903367
2001-09-28,0.0,-0.0021321276858195216
2001-10-01,0.0019337300547705644,-0.016355084235107925
2001-10-02,-0.03203948413611805,0.001734190257194409
2001-10-03,-0.004661985002610251,-0.008045740569163086
2001-10-04,0.05834299891719632,-0.014072535306675456
2001-10-05,0.016240485657810083,0.007500817109971959
2001-10-08,0.0037128857916513616,0.014184631413603863
2001-10-09,-0.012424908355817714,0.0006496297201466077
2001-10-10,0.04998074776625545,-0.0006496297201467206
2001-10-11,0.05325421861634456,-0.0021693779293028375
2001-10-12,0.015103972854988877,-0.027519614688621227
2001-10-15,-0.0011103471348191066,-0.006719249450890815
2001-10-16,0.001110347134819133,0.0008985819939637607
2001-10-17,-0.058300770180620694,-0.005854659062669395
2001-10-18,0.057747463707424916,0.040714183575058356
2001-10-19,0.01652887076109069,0.05217106539715932
2001-10-22,0.038589436264074406,0.007993969561339496
2001-10-23,-0.04737067701497195,-0.0022486530734855824
2001-10-24,0.043683522450451984,-0.002047959188014259
2001-10-25,0.012586202590011772,0.013644023210361091
2001-10-26,-0.02747208154204589,-0.006086248782895861
2001-10-29,-0.057317661157957285,-0.010844272674087267
2001-10-30,-0.001700849982190155,-0.00929996790688876
2001-10-31,-0.002277709288127568,-0.0058302615138663486
2001-11-01,0.05700064003449466,0.014719370367537486
2001-11-02,-0.0010757935415640616,0.005950063230764375
2001-11-05,0.02656999914224495,0.00855609900510164
2001-11-06,0.02587982831605897,0.011094091822089125
2001-11-07,0.0010212567973621619,-0.009067971132355877
2001-11-08,-0.04596036153080311,-0.006702174211557499
2001-11-09,0.0,0.003051976847498816
2001-11-12,0.0021347817450384824,0.00202941059918568
2001-11-13,0.032533259623426694,0.00666862769366935
2001-11-14,0.012314868220734602,0.007024811443139441
2001-11-15,-0.008194879471371463,0.0
2001-11-16,-0.024987058693071162,-0.0014003408668222998
2001-11-19,0.052874015710783207,-0.009255943770423962
2001-11-20,-0.02378102094194729,-0.009546542210913165
2001-11-21,0.007652523672299654,-0.0049100387195807355
2001-11-23,0.008096864601170246,0.007966683840384544
2001-11-26,0.07428652950205923,-0.017238067170074447
2001-11-27,-0.01746540522825316,-0.006645687566104314
2001-11-28,-0.02263530280418423,-0.022420699237437385
2001-11-29,-0.005371684883894795,0.007033492339737384
2001-11-30,0.04219164802961327,-0.002551742518294226
2001-12-03,-0.0118061399016859,-0.009198736787732986
2001-12-04,0.06215999477726231,0.00042949769680467655
2001-12-05,0.05894335343412412,0.01217049771205384
2001-12-06,-0.042120602263503365,-0.014751495482751443
2001-12-07,-0.010591972507788767,0.003654553495381776
2001-12-10,0.0,-0.021034835652737862
2001-12-11,-0.03429821615318361,0.00043771487965510523
2001-12-12,-0.013405705131465964,0.0072032864869715245
2001-12-13,-0.023065372595292837,0.005422260752449393
2001-12-14,-0.02947810535626398,0.0004325333194877077
2001-12-17,0.01121670143474717,-0.0021641239707275352
2001-12-18,0.018738810618814265,0.0075548989749020905
2001-12-19,0.028617829396291067,0.021067044544509222
2001-12-20,-0.04493462720091213,0.0056688393884265584
2001-12-21,0.015839391107323637,0.021132522828428476
2001-12-24,0.016998742898204473,-0.008440271853014925
2001-12-26,0.0060666296970884395,0.0030959524362323145
2001-12-27,0.026631368015791076,-0.012026138074717092
2001-12-28,0.01618115113008978,-0.016192247367671164
2001-12-31,-0.02391452702193007,-0.00042352557791838145
2002-01-02,0.06196685356851327,0.006763873710512953
2002-01-03,0.011944883748517016,-0.013147472094273586
2002-01-04,0.004656351749786856,-0.009004866225896814
2002-01-07,-0.03391584711708465,-0.026406871395960353
2002-01-08,-0.012745685663945865,-0.012684693883085248
2002-01-09,-0.04338711057999936,-0.002018004362130353
2002-01-10,-0.019590068499251607,0.004925786013447082
2002-01-11,-0.008514221485931093,0.011545271287448774
2002-01-14,0.004740323898152576,-0.017818055649153574
2002-01-15,0.025671250444177746,-0.003376710426830643
2002-01-16,-0.04332230620368987,-0.004519858950834169
2002-01-17,0.07863688471666751,0.020180313993844536
2002-01-18,-0.01388673219482894,0.00861934379765281
2002-01-22,-0.01591262575288289,0.01007285075707106
2002-01-23,0.05353466171634656,-0.02470315480919913
2002-01-24,0.008220322638386948,-0.012585078244731292
2002-01-25,0.0017236382856925495,0.020813796797118568
2002-01-28,0.0008593385384266475,0.0013274488429588392
2002-01-29,-0.008633006561248727,-0.027128349183462595
2002-01-30,0.043265355493101905,-0.003416022640754922
2002-01-31,0.025815596693532075,-0.0022824446762976995
2002-02-01,-0.012620168182989848,0.02103480346008525
2002-02-04,0.03778613573236625,0.0
2002-02-05,0.003935713771591045,0.023665787810593104
2002-02-06,-0.031126640280060746,0.016260129747601996
2002-02-07,-0.015111287518473307,-0.013422749237310246
2002-02-08,-0.011174542342131466,-0.0006537696589212906
2002-02-11,0.03877198602210661,0.006304658513237431
2002-02-12,-0.01086677884515716,-0.0006501677540266119
2002-02-13,0.012067348083784901,0.0058380031563024315
2002-02-14,-0.016528315665607293,0.013066622007367313
2002-02-15,-0.028867628737262153,-0.000851458408850396
2002-02-19,-0.055043703887934545,-0.014157241973640346
2002-02-20,0.02229530258090807,0.012665074551469287
2002-02-21,-0.07307656154413163,-0.01894990614406511
2002-02-22,0.05607030216941658,0.027868801088267094
2002-02-25,0.045982001337864196,0.0014789279026718829
2002-02-26,-0.005897195922579942,-0.008054197015852187
