date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2021-09-03,1294.0327789668686,1322.5102262194307,260227.4920838179,0.7497253808972855,0,0.0,0.0
2021-09-07,1294.0327789668686,1322.5102262194307,262032.5529980236,0.7560936350670499,0,0.0,0.0
2021-09-08,1379.5072021878161,1058.0081809755445,260895.80649575376,0.8013845006118865,1,85.47442322094754,-264.50204524388613
2021-09-09,1379.5072021878161,1058.0081809755445,258979.64850204546,0.8019009059737936,0,0.0,0.0
2021-09-10,1449.682945274144,846.4065447804356,251875.55082317465,0.837780133618122,1,70.1757430863279,-211.6016361951089
2021-09-13,1506.0683963267654,677.1252358243485,253035.1075606023,0.8697502450952823,1,56.38545105262149,-169.28130895608714
2021-09-14,1506.0683963267654,677.1252358243485,250954.40310774144,0.8685759171209008,0,0.0,0.0
2021-09-15,1204.8547170614124,1574.5802198337417,252406.0583917104,0.6951087885698343,-1,-301.2136792653531,897.4549840093932
2021-09-16,963.8837736491299,2298.251742275302,251393.6259357292,0.5574274492379643,-1,-240.9709434122825,723.6715224415606
2021-09-17,963.8837736491299,2298.251742275302,246993.2246925159,0.5569485068270129,0,0.0,0.0
2021-09-20,1119.4907788948517,1838.6013938202418,243290.95157522132,0.64267678778909,1,155.6070052457217,-459.65034845506045
2021-09-21,895.5926231158813,2502.368361667027,243810.8805188795,0.5148038194579564,-1,-223.89815577897036,663.766967846785
2021-09-22,716.474098492705,3041.5431847582913,246103.67755494622,0.4148900906135781,-1,-179.11852462317628,539.1748230912642
2021-09-23,716.474098492705,3041.5431847582913,246550.33000639634,0.41692110850727904,0,0.0,0.0
2021-09-24,573.179278794164,3477.9825833020395,246214.30895673606,0.33419686562936224,-1,-143.294819698541,436.43939854374815
2021-09-27,802.7982346834281,2782.3860666416317,244494.48329647217,0.46639768422703254,1,229.61895588926404,-695.5965166604079
2021-09-28,642.2385877467425,3265.9503147270516,239419.77094663502,0.3719576697860509,-1,-160.55964693668562,483.56424808542005
2021-09-29,642.2385877467425,3265.9503147270516,240911.2259718511,0.37205146403630773,0,0.0,0.0
2021-09-30,642.2385877467425,3265.9503147270516,238676.9353061373,0.37203739976549494,0,0.0,0.0
2021-10-01,513.790870197394,3652.0319570277275,240969.6890514367,0.2971939987218312,-1,-128.4477175493485,386.0816423006758
2021-10-04,411.0326961579152,3953.467993947694,239111.74246206754,0.23370703017835098,-1,-102.75817403947882,301.43603691996685
2021-10-05,328.82615692633215,4197.61649203162,240214.07971435797,0.18874261015980176,-1,-82.20653923158305,244.14849808392506
2021-10-06,328.82615692633215,4197.61649203162,242813.02971276786,0.1879000858709592,0,0.0,0.0
2021-10-07,328.82615692633215,4197.61649203162,243851.62892574296,0.18879949266701707,0,0.0,0.0
2021-10-08,263.0609255410657,4391.611918813258,244607.42845582415,0.150163066854048,-1,-65.76523138526643,193.99542678163803
2021-10-11,263.0609255410657,4391.611918813258,245006.83568087767,0.14982387292605825,0,0.0,0.0
2021-10-12,564.3516569556095,3513.2895350506064,244672.67894367303,0.3189302097313008,1,301.29073141454376,-878.3223837626516
2021-10-13,451.48132556448763,3840.873552003277,244372.57162734904,0.25437444105759505,-1,-112.87033139112191,327.5840169526707
2021-10-14,451.48132556448763,3840.873552003277,246872.80678979156,0.25689100416658195,0,0.0,0.0
2021-10-15,710.1166890417394,3072.6988416026215,246912.49344022086,0.4070233999198929,1,258.63536347725176,-768.1747104006554
2021-10-18,710.1166890417394,3072.6988416026215,246647.7427441249,0.41227075891915305,0,0.0,0.0
2021-10-19,568.0933512333916,3508.5800539212996,248745.58176691615,0.3319668745027811,-1,-142.0233378083479,435.88121231867785
2021-10-20,797.9877783059384,2806.8640431370395,250496.08660387582,0.4646039900856369,1,229.89442707254682,-701.71601078426
2021-10-21,797.9877783059384,2806.8640431370395,249980.29505046704,0.4662489815039709,0,0.0,0.0
2021-10-22,982.0000774614201,2245.491234509632,249609.75741159983,0.5715785293674766,1,184.01229915548177,-561.372808627408
2021-10-25,1128.664424031665,1796.3929876077054,249129.73717710504,0.6579898985986473,1,146.6643465702448,-449.09824690192636
2021-10-26,1245.9784681315086,1437.1143900861643,250256.7547182539,0.7264186693665369,1,117.3140440998435,-359.2785975215411
2021-10-27,1341.9408984288868,1149.6915120689314,251004.33762608736,0.7775803641380387,1,95.96243029737829,-287.4228780172329
2021-10-28,1417.5405297323418,919.7532096551452,256404.94825121167,0.8241806741092429,1,75.59963130345498,-229.9383024137863
2021-10-29,1479.5013080861681,735.8025677241161,252833.74033026243,0.8565178372476114,1,61.960778353826214,-183.95064193102905
2021-11-01,1529.1725876935693,588.6420541792929,251490.6699048331,0.8850107171872399,1,49.67127960740114,-147.16051354482323
2021-11-02,1568.5796644728264,470.91364334343433,253038.47233155518,0.9086852165490515,1,39.40707677925716,-117.7284108358586
2021-11-03,1568.5796644728264,470.91364334343433,255369.74642814667,0.909212373468275,0,0.0,0.0
2021-11-04,1568.5796644728264,470.91364334343433,254685.1041874056,0.9084670134933595,0,0.0,0.0
2021-11-05,1568.5796644728264,470.91364334343433,255612.81579978645,0.9084124806579602,0,0.0,0.0
2021-11-08,1600.1002025303808,376.73091467474745,254113.449529314,0.9269589612693591,1,31.520538057554486,-94.18272866868688
2021-11-09,1625.3262221160878,301.384731739798,254745.4285412085,0.9415465721369839,1,25.226019585706972,-75.3461829349495
2021-11-10,1625.3262221160878,301.384731739798,250209.70230740216,0.9402446424927052,0,0.0,0.0
2021-11-11,1625.3262221160878,301.384731739798,250135.46550736888,0.9402058248005706,0,0.0,0.0
