date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2023-03-15,2023-03-14,765.0335792244045,1097.4523460816886,133779.94545627717,0.550129002786473,1,156.40259713824864,-274.3630865204222
2023-03-16,2023-03-15,612.0268633795237,1375.044725014772,137048.85900067573,0.44675430659742293,-1,-153.00671584488092,277.59237893308347
2023-03-17,2023-03-16,489.6214907036189,1595.7236806678764,136029.6774293587,0.3561579055870094,-1,-122.40537267590474,220.6789556531044
2023-03-20,2023-03-17,670.622320318837,1276.5789445343012,136268.8698883475,0.48086188986574796,1,181.0008296152181,-319.1447361335753
2023-03-21,2023-03-20,810.5994788261028,1021.2631556274409,137886.82207085003,0.591459088219032,1,139.97715850726587,-255.31578890686023
2023-03-22,2023-03-21,924.2372850145621,817.0105245019528,136086.4217064124,0.6703256362136424,1,113.63780618845925,-204.2526311254882
2023-03-23,2023-03-22,1014.9415377388267,653.6084196015622,135998.5450744726,0.7366613974151839,1,90.70425272426462,-163.40210490039055
2023-03-24,2023-03-23,1089.127623833685,522.8867356812498,135995.61243434227,0.7858789619923965,1,74.18608609485838,-130.72168392031244
2023-03-27,2023-03-24,1148.9699102598092,418.3093885449998,136112.762317803,0.8275859598732981,1,59.84228642612431,-104.57734713624995
2023-03-28,2023-03-27,1197.2926778847498,334.64751083599987,135220.36072230252,0.8610000507166041,1,48.32276762494043,-83.66187770899997
2023-03-29,2023-03-28,1235.058800917325,267.7180086687999,138958.86012802453,0.8910165546686973,1,37.766123032575294,-66.92950216719997
2023-03-30,2023-03-29,1264.7485408551263,214.1744069350399,141117.7650618458,0.914160957060834,1,29.68973993780128,-53.54360173375998
2023-03-31,2023-03-30,1288.2719576584645,171.33952554803193,142784.54665860356,0.9319328652851318,1,23.52341680333827,-42.83488138700798
2023-04-03,2023-03-31,1307.3656146751275,137.07162043842555,141708.84332659372,0.9448056609849541,1,19.093657016662913,-34.26790510960639
2023-04-04,2023-04-03,1307.3656146751275,137.07162043842555,143698.3611506775,0.9457355711469472,0,0.0,0.0
2023-04-05,2023-04-04,1307.3656146751275,137.07162043842555,140046.32510630935,0.9437924311718985,0,0.0,0.0
2023-04-06,2023-04-05,1322.8009999072997,109.65729635074044,141306.4083374902,0.9554065410721079,1,15.435385232172274,-27.414324087685113
2023-04-10,2023-04-06,1322.8009999072997,109.65729635074044,141436.875267551,0.9555540270721368,0,0.0,0.0
2023-04-11,2023-04-10,1335.3615893764759,87.72583708059236,138449.54387242117,0.9637397410881337,1,12.560589469176119,-21.93145927014809
2023-04-12,2023-04-11,1345.6427700555876,70.18066966447388,135667.4663571352,0.970344904296652,1,10.2811806791117,-17.54516741611847
2023-04-13,2023-04-12,1353.5583041151829,56.144535731579104,141846.57520588362,0.9771428898130468,1,7.9155340595953145,-14.036133932894778
2023-04-14,2023-04-13,1082.8466432921464,537.4588705694656,141990.33325659967,0.7817617521644105,-1,-270.7116608230366,481.31433483788646
2023-04-17,2023-04-14,1082.8466432921464,537.4588705694656,142440.89147998564,0.7810373879487906,0,0.0,0.0
2023-04-18,2023-04-17,1143.9187313691798,429.96709645557246,142013.588896661,0.8240260007454924,1,61.07208807703347,-107.49177411389313
2023-04-19,2023-04-18,1191.9300070805446,343.97367716445797,144348.60818883905,0.8612365919964217,1,48.01127571136482,-85.99341929111449
2023-04-20,2023-04-19,1230.6900054612752,275.1789417315664,143852.62781141966,0.8881167372889569,1,38.75999838073057,-68.7947354328916
2023-04-21,2023-04-20,1260.8271601728936,220.14315338525313,147751.9520592242,0.9127329285214119,1,30.137154711618347,-55.03578834631328
2023-04-24,2023-04-21,1285.0692260397684,176.11452270820251,146786.20049527375,0.9298367343840501,1,24.24206586687476,-44.02863067705063
2023-04-25,2023-04-24,1305.1197169233483,140.891618166562,142092.4443417764,0.9421058916021413,1,20.05049088357996,-35.2229045416405
2023-04-26,2023-04-25,1320.7182380868965,112.71329453324961,145199.1362843758,0.9548886351250644,1,15.598521163548273,-28.178323633312402
2023-04-27,2023-04-26,1320.7182380868965,112.71329453324961,151604.8067847286,0.9567063180892625,0,0.0,0.0
2023-04-28,2023-04-27,1320.7182380868965,112.71329453324961,145881.70798965133,0.9546757855729977,0,0.0,0.0
2023-05-01,2023-04-28,1320.7182380868965,112.71329453324961,141406.73522800172,0.9531321122007677,0,0.0,0.0
2023-05-02,2023-05-01,1320.7182380868965,112.71329453324961,143463.57193359444,0.9540124056637586,0,0.0,0.0
2023-05-03,2023-05-02,1056.5745904695173,583.0964558579982,143452.88578064914,0.7634141155014886,-1,-264.1436476173793,470.3831613247486
2023-05-04,2023-05-03,1121.9135327919596,466.47716468639857,143860.00741649978,0.8110593729677613,1,65.33894232244224,-116.61929117159964
2023-05-05,2023-05-04,1173.6056955490992,373.18173174911885,145850.35851447712,0.8502082775290654,1,51.69216275713954,-93.29543293727971
2023-05-08,2023-05-05,1173.6056955490992,373.18173174911885,146015.7433859331,0.8506116534339601,0,0.0,0.0
2023-05-09,2023-05-08,1173.6056955490992,373.18173174911885,146762.0291375698,0.8526036551699402,0,0.0,0.0
2023-05-10,2023-05-09,1173.6056955490992,373.18173174911885,150989.3379468699,0.8564817636547852,0,0.0,0.0
