Date,AMZN,KO
2001-01-17,0.017153079450733237,0.01631379542628966
2001-01-18,0.05942345789914883,-0.014123509505126622
2001-01-19,0.022187878563876138,-0.023243951493896544
2001-01-22,-0.07483162361499483,-0.0022417804178416793
2001-01-23,0.0241977912868054,0.021099800134084214
2001-01-24,0.14337589598510303,0.020664120584330675
2001-01-25,-0.14090546562558404,0.009641423570575548
2001-01-26,0.025975523404794403,-0.011796102872125529
2001-01-29,0.03154835697551014,-0.01421111134704753
2001-01-30,-0.06081878890833091,0.013736067840736846
2001-01-31,-0.08971524659957031,0.0015533018263372911
2001-02-01,-0.06333590271475091,-0.009702501897468381
2001-02-02,-0.12260232209233239,0.005209500107961305
2001-02-05,0.004338418112439112,0.024971507986233966
2001-02-06,0.09097173153617572,0.0037089460545887618
2001-02-07,-0.05275053522981889,0.009713840031140644
2001-02-08,-0.04255961441879589,0.010115101004821925
2001-02-09,-0.07210331172703216,-0.007784760954757183
2001-02-12,0.08076140735546752,0.011243817297075253
2001-02-13,-0.053109858199269104,-0.014240864585782687
2001-02-14,0.04879018068327279,-0.00770166061361043
2001-02-15,0.004319677515996184,-0.01917394021747931
2001-02-16,-0.05766569215383898,0.016818439034337124
2001-02-20,-0.09075434584975503,-0.015106658918366574
2001-02-21,-0.04604391852917004,-0.06263647933335852
2001-02-22,0.0,-0.035774496868849225
2001-02-23,-0.010526453142807894,-0.018859389801792036
2001-02-26,0.01052645314280801,0.00899760705702433
2001-02-27,-0.01583152577080407,-0.00899760705702427
2001-02-28,-0.14269176824740273,0.019614277133174207
2001-03-01,0.024243704101091446,-0.006242546325638373
2001-03-02,-0.04282004286792439,-0.002850271563450652
2001-03-05,0.23309391993665698,-0.045750547750862125
2001-03-06,-0.06124366300999772,-0.00799927654693018
2001-03-07,0.031090606532772114,0.01257035444086447
2001-03-08,-0.04700602103977112,0.019052284466978493
2001-03-09,0.04700602103977112,0.0019438306223633318
2001-03-12,-0.14231624164299647,-0.027561177882947402
2001-03-13,0.034685579662306155,-0.023716104845548026
2001-03-14,-0.034685579662306086,-0.022403239911557404
2001-03-15,0.023256840240719442,-0.00041896110568042104
2001-03-16,0.01142873942158647,0.020768515983769997
2001-03-19,-0.04652008272237262,-0.00515197323591213
2001-03-20,-0.024097529426346284,-0.0202448997096444
2001-03-21,-0.024692589330022063,-0.04705196754612108
2001-03-22,0.018576338766832897,0.010332896771854398
2001-03-23,0.0,-0.004823695392987846
2001-03-26,0.07126434867005689,-0.013274198519192681
2001-03-27,0.06202169136743779,0.037377615008389126
2001-03-28,-0.07490129793177015,-0.014261456609711343
2001-03-29,-0.07696108087255733,-0.031615340229960216
2001-03-30,0.022739488833955344,0.014273696965953311
2001-04-02,-0.11705013948536887,0.015163275862262038
2001-04-03,-0.05302996542654872,-0.026297063651130943
2001-04-04,-0.027012802288296608,0.013124269794524041
2001-04-05,0.08223812998130095,0.0011041329314982033
2001-04-06,-0.08581590529555802,-0.006644375243458755
2001-04-09,0.28947259571000444,-0.02474768449774531
2001-04-10,0.07161312042261903,-0.005711547176440763
2001-04-11,0.10352706255358045,0.010936602935815243
2001-04-12,0.09653791935583451,0.009920919500335353
2001-04-16,-0.04460670528041675,0.01867170368733157
2001-04-17,0.0493669791580988,0.006365540421162418
2001-04-18,0.1152168448852804,0.0227162324880826
2001-04-19,-0.03381820358672902,0.015915549962344403
2001-04-20,-0.01322022914496043,-0.010582227569130619
2001-04-23,0.02626796179493646,0.009529178221255666
2001-04-24,-0.03262525641257465,-0.0012651412357693125
2001-04-25,0.025811952082865682,0.01694764578574725
2001-04-26,-0.041884285602169544,-0.02734133280288465
2001-04-27,-0.010423568495497724,0.0021296500316510545
2001-04-30,0.03285319663243995,-0.017384308305023636
2001-05-01,0.0679784536438902,0.030699581309001123
2001-05-02,0.012941330807750675,-0.001260275125283424
2001-05-03,-0.021264838035297145,-0.017388320271907804
2001-05-04,0.04722538229995278,0.001710013748279077
2001-05-07,-0.03712723932502965,-0.00021380068462579146
2001-05-08,-0.04472044228646582,-0.00535404917884701
2001-05-09,-0.0750592537136661,-0.017545986887263457
2001-05-10,-0.02632621397633942,-0.003283530115199965
2001-05-11,0.004095597414320768,-0.007040802615096074
2001-05-14,-0.09646896752054757,0.015772215299430542
2001-05-15,0.01563115436290256,-0.0023934398901274546
2001-05-16,0.04265194086404993,0.04951607991758303
2001-05-17,0.044974757924278144,-0.0020755258833372947
2001-05-18,-0.004067830602280548,-0.0006237995363465951
2001-05-21,0.1068539701671885,0.003942365790308794
2001-05-22,-0.007968176635801908,-0.010199157176266986
2001-05-23,-0.040822031200037155,0.018654062225793036
2001-05-24,0.07112735222747578,0.007976787254018692
2001-05-25,0.020095262302039025,-0.018920050773524006
2001-05-29,0.007578008555814254,0.00352318125656532
2001-05-30,-0.09496181984218015,-0.009561251518328399
2001-05-31,0.06370007456842867,-0.010075382562296028
2001-06-01,0.015458109384356282,0.008612644636248114
2001-06-04,-0.0023627108846840925,-0.005032253035059725
2001-06-05,-0.028187731773669185,0.001049983677889359
2001-06-06,-0.027753909581488156,-0.018438303949797095
2001-06-07,0.00871740148129182,-0.013567791459295896
2001-06-08,-0.027020168249858784,-0.0026054205706667515
2001-06-11,-0.05498774562176045,-0.0015222244086829562
2001-06-12,-0.014915500728145136,-0.0004361990052937304
2001-06-13,-0.03616530922345187,0.0026211411639083045
2001-06-14,-0.060580320335074954,-0.01826790061916398
2001-06-15,-0.06208358313128117,-0.017026111800042133
2001-06-18,-0.05428963533614455,-0.011132449210747967
2001-06-19,-0.04054020535379241,-0.00045735943114764505
2001-06-20,0.09802733961887378,0.004105975159974538
2001-06-21,0.04295853631600379,-0.007769809069816372
2001-06-22,-0.05338784166654871,-0.017121891054458195
2001-06-25,0.032529649751782075,0.01712189105445819
2001-06-26,0.03377145836624557,0.008224851720075022
2001-06-27,0.057912841423463646,0.005219616510837794
2001-06-28,0.022536126471369135,0.026138065590951904
2001-06-29,-0.014731959184518468,-0.007747956498479457
2001-07-02,0.026500845665467402,0.013245247251602305
2001-07-03,-0.027915254873360062,0.00742918740675766
2001-07-05,0.07758989883203905,-0.01535516159125432
2001-07-06,0.0,-0.014247568431325882
2001-07-09,0.03475254576748276,0.013805417849891052
2001-07-10,-0.012730904714862056,-0.012236564064840187
2001-07-11,-0.01744790637857256,0.018629804509179445
2001-07-12,0.07229034463813964,-0.0004404684686592054
2001-07-13,0.029281987857620477,0.011366397206763126
2001-07-16,-0.058822657294968515,0.020863296625837368
2001-07-17,0.02101439488115074,0.003188014299652777
2001-07-18,-0.024142326975583352,-0.019497142991814747
2001-07-19,0.03266860153178045,0.010331438844590724
2001-07-20,0.029281987857620477,-0.012714436906920387
2001-07-23,-0.05757415934099371,-0.03598993425646058
2001-07-24,-0.28456782779819334,-0.006314727397231952
2001-07-25,-0.046677924165754926,0.01749355682939882
2001-07-26,0.06881910704224115,0.00044364328483394264
2001-07-27,-0.006509393208031946,-0.004677318558593112
2001-07-30,0.02419470532481667,-0.011903616213054621
2001-07-31,-0.004792375054772427,0.007652639407427503
2001-08-01,0.0008003575847341319,-0.011727761627009932
2001-08-02,-0.025112715679564284,-0.003864227203649888
2001-08-03,-0.0032867313700344286,0.01783163415960002
2001-08-06,-0.020790749056754862,-0.002015385085516423
2001-08-07,-0.02553337886423942,0.006033923909971795
2001-08-08,-0.04315951804808135,0.013719707686577421
2001-08-09,-0.06028708900586614,0.0024151644488878427
2001-08-10,-0.04998590632088033,0.0013145358280002143
2001-08-13,0.016941073028944917,0.002842672014106313
2001-08-14,0.039714671795242934,0.005226262041316385
2001-08-15,-0.043675022060007195,0.0329019834004634
2001-08-16,-0.02715099883080076,0.002728306078305802
2001-08-17,0.018182325651738232,-0.003569284614694132
2001-08-20,0.04022116391959197,0.02081692553590977
2001-08-21,-0.05028160117231129,-0.004749820519745135
2001-08-22,0.03086353329549505,-0.0012425747961461238
2001-08-23,-0.05750447627585266,0.024565863848798903
2001-08-24,0.06044135651312476,-0.004865305478240385
2001-08-27,-0.00982325227018128,-0.014326594498207586
2001-08-28,-0.015920766628039935,-0.01328107389132787
2001-08-29,-0.08146459439253963,-0.0035576595537243354
2001-08-30,-0.055943008957322,0.022593865063951366
2001-08-31,0.02836262267163074,-0.0024625218659883492
2001-09-04,-0.03993681461427035,0.01691006062711491
2001-09-05,-0.1158931384983309,0.019009561938276597
2001-09-06,0.06331229518844211,-0.01880726289672082
2001-09-07,0.04322403114538352,0.004433441629231933
2001-09-10,0.014002521443310136,0.004414028917219714
2001-09-17,-0.14167566219789915,0.015835865790082167
2001-09-18,-0.027065306635279753,-0.014648640807214132
2001-09-19,0.0027397741587866743,0.0006065904090555056
2001-09-20,0.022989544168766942,-0.023506419741583524
2001-09-21,0.0,-0.03258336577141025
2001-09-24,-0.002677423061051151,0.025942955002383233
2001-09-25,-0.0508700749112509,-0.0006250008730203049
2001-09-26,-0.11023053055204922,-0.023396860650132176
2001-09-27,-0.023905498144139285,0.0012789279281278643
2001-09-28,-0.03780236754512384,-0.002132127160294154
2001-10-01,0.006677834598616019,-0.016354996562839046
2001-10-02,0.011579897027477859,0.0017346069713569054
2001-10-03,0.10601822482117418,-0.008046491697765123
2001-10-04,0.04058527610723504,-0.014072023355036437
2001-10-05,0.022472901007091796,0.007499966407555977
2001-10-08,-0.011173322921961588,0.014185220649037095
2001-10-09,-0.02993812713908268,0.0006496295574771902
2001-10-10,0.04941022824572147,-0.0006496295574772286
2001-10-11,0.07813372126017339,-0.002169293709117075
2001-10-12,0.027639894034392785,-0.02752012141535801
2001-10-15,0.09564811065388718,-0.006718904247381504
2001-10-16,0.07378612624715444,0.0008981492731928948
2001-10-17,-0.06929172762940308,-0.0058543125024861
2001-10-18,-0.05176545646752668,0.040713845906410064
2001-10-19,-0.055839752152130925,0.05217123674268027
2001-10-22,0.09064601713387334,0.00799381285135493
2001-10-23,0.08520435999339487,-0.002248101670299114
2001-10-24,-0.2231435357108995,-0.0020482745791158045
2001-10-25,0.016872575961014775,0.013644257026567767
2001-10-26,-0.027399010412873702,-0.006086796257334508
2001-10-29,-0.06984357370276278,-0.01084340412935627
2001-10-30,-0.0936094449973237,-0.009301082864696022
2001-10-31,0.08363078843148025,-0.005830264788766908
2001-11-01,-0.004307287300315633,0.014719854411646012
2001-11-02,-0.035142692616568105,0.0059502213645071115
2001-11-05,0.04088160094137664,0.008556254653526163
2001-11-06,0.008547035541350353,0.011094089235122513
2001-11-07,0.05249822643011868,-0.009067501009230922
2001-11-08,-0.06391055649793369,-0.006703111806914691
2001-11-09,0.021292479752881868,0.0030521341395546224
2001-11-12,-0.009880149685066824,0.002029723271305229
2001-11-13,0.0334759149314943,0.006668703744903443
2001-11-14,0.26373510554385743,0.0070247322042432505
2001-11-15,-0.04747388752844097,0.0
2001-11-16,-0.011111215122715117,-0.0014013438024695608
2001-11-19,0.026462457561634265,-0.009255483597923607
2001-11-20,-0.06635374864392399,-0.009546387922327624
2001-11-21,0.022989496172240335,-0.004909170211789159
2001-11-23,0.0313224681452282,0.007965894211189109
2001-11-26,0.2961810679830656,-0.01723798877149093
2001-11-27,-0.06164885964097665,-0.006645526978972007
2001-11-28,0.00953629853532342,-0.02242135250955254
2001-11-29,-0.038703184628936634,0.007034474256324943
2001-11-30,0.015131539356784577,-0.002551823015222489
2001-12-03,-0.07614859977053536,-0.00919906302002292
2001-12-04,0.1286337556904706,0.00042982752914787464
2001-12-05,-0.0143522600764471,0.012170329785439575
2001-12-06,0.02850154246958525,-0.014751491850643065
2001-12-07,-0.03276230326185191,0.0036546349690138574
2001-12-10,-0.005137033599740156,-0.02103550168524431
2001-12-11,0.04940311111715692,0.00043805139830582
2001-12-12,-0.02733088782922045,0.0072031195084305884
2001-12-13,-0.08953344587086985,0.0054225107687747385
2001-12-14,0.010050369788193346,0.0004327822891648622
2001-12-17,-0.017423690170332184,-0.0021646223416029726
2001-12-18,0.004614678589821288,0.0075549827826738684
2001-12-19,-0.013908417132114808,0.021067450438607766
2001-12-20,-0.05370417436607368,0.005668676805327289
2001-12-21,-0.014888598400041399,0.02113141770954034
2001-12-24,-0.017146178723397437,-0.008439883037345658
2001-12-26,0.12150620693513095,0.003096587102721946
2001-12-27,-0.04609117406932421,-0.012026217193345085
2001-12-28,0.02790887272121241,-0.016192165984644676
2001-12-31,-0.0073665305741400944,-0.0004239326310170353
2002-01-02,0.012855952209864643,0.006763875905871467
2002-01-03,0.08228620670850996,-0.013146902802878476
2002-01-04,0.02898750825157504,-0.009004864002354366
2002-01-07,0.007320035747486803,-0.026406864758746526
2002-01-08,-0.040518172907131784,-0.01268529246531765
2002-01-09,-0.027375487494237148,-0.0020173158579573328
2002-01-10,-0.04342731600187331,0.004924927054654202
2002-01-11,-0.0009061418952369218,0.011545531419324458
2002-01-14,-0.0870938040814816,-0.01781857781574754
2002-01-15,0.017647522657625595,-0.0033758474749323343
2002-01-16,-0.1196069114509038,-0.004520119408380973
2002-01-17,0.06467541312755712,0.020180402680828814
2002-01-18,0.042217379909351635,0.008619935899152295
2002-01-22,0.21523833232395523,0.01007209296401581
2002-01-23,-0.01037106352169162,-0.024703418264260403
2002-01-24,0.11644563381905196,-0.012584390260852084
2002-01-25,0.030230760741367078,0.020812857956164586
2002-01-28,0.0708378557341971,0.0013278744144637458
2002-01-29,-0.08619053324159527,-0.027128271277300747
2002-01-30,-0.022760630074720963,-0.0034151480884667554
2002-01-31,0.020648682161077198,-0.002283057489763324
2002-02-01,-0.03295427347242007,0.021034373867828887
2002-02-04,-0.09145745288139565,0.0
2002-02-05,-0.08577877101530425,0.0236659656758872
2002-02-06,-0.021090350424685426,0.016260298918922285
2002-02-07,-0.0017778613216942606,-0.013423085037918852
2002-02-08,0.10784854221471925,-0.0006536862065355583
2002-02-11,0.06043672238939028,0.006304910217349769
2002-02-12,-0.030536785698554336,-0.0006503343158868964
2002-02-13,0.029784588058472974,0.005838583994821839
2002-02-14,0.04343709346887903,0.01306637262521874
2002-02-15,-0.034448295187922265,-0.0008515401036081708
2002-02-19,-0.03028237634437689,-0.014157407833935725
2002-02-20,-0.0038505979238143188,0.012665731730329284
2002-02-21,0.022884272190652092,-0.01895023055667565
2002-02-22,-0.014432407046423677,0.0278689588196929
2002-02-25,0.04926367952205747,0.0014786843047064355
