Date,price,ema_fast,ema_slow,macd,signal,hist,macd_above_signal,macd_above_zero,cross_signal,cross_zero
2000-01-03,13.52197551727295,13.52197551727295,13.52197551727295,0.0,0.0,0.0,0,0,,
2000-01-04,13.536970138549805,13.524282382084772,13.523086229960125,0.0011961521246472984,0.00023923042492945967,0.0009569216997178387,1,1,1.0,1.0
2000-01-05,13.656892776489258,13.544683981223923,13.53299782599932,0.011686155224602146,0.002528615384863997,0.00915753983973815,1,1,0.0,0.0
2000-01-06,13.671889305114746,13.56425403105328,13.543286083711575,0.02096794734170615,0.006216481776232428,0.014751465565473722,1,1,0.0,0.0
2000-01-07,14.571343421936035,13.71919086041986,13.619438479135608,0.0997523812842509,0.024923661677836124,0.07482871960641478,1,1,0.0,0.0
2000-01-10,14.106624603271484,13.7787960516278,13.65552634018271,0.12326971144509002,0.044592871631286904,0.07867683981380312,1,1,0.0,0.0
2000-01-11,14.586345672607422,13.903034454855435,13.724475920362318,0.1785585344931171,0.07138600420365294,0.10717253028946415,1,1,0.0,0.0
2000-01-12,14.751241683959961,14.03352787471767,13.800532643591774,0.23299523112589604,0.10370784958810157,0.12928738153779445,1,1,0.0,0.0
2000-01-13,14.526382446289062,14.109351654959422,13.854299295643425,0.25505235931599657,0.13397675153368058,0.12107560778231599,1,1,0.0,0.0
2000-01-14,14.646307945251465,14.191960315004351,13.9129666030218,0.27899371198255096,0.16298014362345467,0.11601356835909629,1,1,0.0,0.0
2000-01-18,15.590741157531738,14.407157367700872,14.037246199652166,0.3699111680487057,0.20436634850850488,0.16554481954020084,1,1,0.0,0.0
2000-01-19,15.650703430175781,14.598472146543166,14.156761550061324,0.4417105964818422,0.25183519810317234,0.18987539837866985,1,1,0.0,0.0
2000-01-20,15.800621032714844,14.783418129031118,14.27852891914677,0.5048892098843467,0.3024460004594072,0.20244320942493949,1,1,0.0,0.0
2000-01-21,16.040477752685547,14.976811917285644,14.40904364755705,0.5677682697285942,0.35551045431324463,0.21225781541534955,1,1,0.0,0.0
2000-01-24,15.560761451721191,15.066650307198806,14.494356077495135,0.5722942297036706,0.39886720939132986,0.17342702031234075,1,1,0.0,0.0
2000-01-25,15.800621032714844,15.17956888035512,14.591116444548447,0.5884524358066727,0.43678425467439846,0.15166818113227426,1,1,0.0,0.0
2000-01-26,15.126020431518555,15.171330657457187,14.63073896210179,0.5405916953553973,0.4575457428105983,0.08304595254479902,1,1,0.0,0.0
2000-01-27,14.27153205871582,15.03290010380467,14.604131043332458,0.4287690604722112,0.4517904063429209,-0.023021345870709697,0,1,-1.0,0.0
2000-01-28,13.656892776489258,14.821206668833067,14.533965245788517,0.28724142304455036,0.4188806096832468,-0.13163918663869645,0,1,0.0,0.0
2000-01-31,13.776817321777344,14.660531384670648,14.477880214380281,0.1826511702903666,0.3716347218046708,-0.18898355151430418,0,1,0.0,0.0
2000-02-01,13.941725730895996,14.549945899474547,14.438165067455518,0.11178083201902922,0.3196639438475425,-0.20788311182851327,0,1,0.0,0.0
2000-02-02,13.52197551727295,14.391796609905072,14.370299174849402,0.02149743505566981,0.260030642089168,-0.23853320703349817,0,1,0.0,0.0
2000-02-03,13.252128601074219,14.216463070084941,14.28747172494013,-0.07100865485518781,0.19382278270029685,-0.26483143755548466,0,0,0.0,-1.0
2000-02-04,13.491995811462402,14.105006568758398,14.228547583201038,-0.12354101444264032,0.13035002327170941,-0.25389103771434973,0,0,0.0,0.0
2000-02-07,13.641904830932617,14.033760147554432,14.18509256451449,-0.15133241696005761,0.074013535225356,-0.22534595218541362,0,0,0.0,0.0
2000-02-08,13.71685791015625,13.985005957185482,14.150408516043509,-0.1654025588580268,0.026130316408679445,-0.19153287526670623,0,0,0.0,0.0
2000-02-09,13.671889305114746,13.936834164559215,14.114962648567305,-0.17812848400808967,-0.01472144367467438,-0.1634070403334153,0,0,0.0,0.0
2000-02-10,13.596931457519531,13.884541440399264,14.076589967748951,-0.19204852734968725,-0.05018686040967696,-0.1418616669400103,0,0,0.0,0.0
2000-02-11,13.32708740234375,13.798779280698415,14.021071259200419,-0.22229197850200322,-0.0846078840281422,-0.137684094473861,0,0,0.0,0.0
2000-02-14,12.982295989990234,13.67316646674331,13.944124942962628,-0.2709584762193167,-0.12187800246637712,-0.14908047375293956,0,0,0.0,0.0
2000-02-15,13.357069969177246,13.624536236348531,13.900639389348896,-0.27610315300036525,-0.15272303257317477,-0.12338012042719049,0,0,0.0,0.0
2000-02-16,12.847379684448242,13.504973689902332,13.822620151948847,-0.3176464620465147,-0.18570771846784276,-0.13193874357867194,0,0,0.0,0.0
2000-02-17,12.547554969787598,13.357678502192373,13.728170879196162,-0.3704923770037887,-0.22266465017503195,-0.14782772682875672,0,0,0.0,0.0
2000-02-18,12.322683334350586,13.19844847637056,13.624060690689081,-0.42561221431852125,-0.26325416300372984,-0.16235805131479142,0,0,0.0,0.0
2000-02-22,12.412629127502441,13.07755319192931,13.534325019341923,-0.4567718274126129,-0.30195769588550647,-0.15481413152710644,0,0,0.0,0.0
