date,signal_source_date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g,trade_cash,trade_shares
2023-02-21,2023-02-17,24818.165193641533,1093.0830712207992,94.58000183105469,128201.9640711996,0,0,1,1,0.5,-24818.165193641533,262.403940718604
2023-02-22,2023-02-21,12409.206687646736,1222.629021414388,95.79000091552734,129524.84176828127,0,1,1,1,0.5,-12409.206687646736,129.54595019358885
2023-02-23,2023-02-22,70985.48700911856,611.314510707194,95.81999969482422,129561.64323852351,0,0,-1,-1,0.5,58576.15622940495,-611.314510707194
2023-02-24,2023-02-23,35493.09843199432,990.9198415306628,93.5,128144.1036151113,0,0,1,1,0.5,-35493.09843199432,379.6053308234687
2023-02-27,2023-02-24,81947.77659235269,495.4599207653314,93.76000213623047,128402.09982172673,-1,1,-1,-1,0.5,46454.32322937405,-495.4599207653314
2023-02-28,2023-02-27,81948.59607011861,495.4599207653314,94.2300033569336,128635.78606706184,-1,0,1,0,0.5,0.0,0.0
2023-03-01,2023-02-28,104782.68555094251,247.7299603826657,92.16999816894531,127615.9555458057,-1,0,0,-1,0.5,22833.269994863193,-247.7299603826657
2023-03-02,2023-03-01,116195.4136626202,123.86498019133285,92.12999725341797,127607.09394744236,-1,1,-1,-1,0.5,11411.680284822167,-123.86498019133285
2023-03-03,2023-03-02,116196.57561675683,123.86498019133285,94.9000015258789,127951.36242591728,-1,0,1,0,0.5,0.0,0.0
2023-03-06,2023-03-03,116197.73758251301,123.86498019133285,93.75,127810.07947545048,-1,1,0,0,0.5,0.0,0.0
2023-03-07,2023-03-06,116198.89955988884,123.86498019133285,93.55000305175781,127786.46883479395,-1,0,1,0,0.5,0.0,0.0
2023-03-08,2023-03-07,116200.06154888445,123.86498019133285,93.91999816894531,127833.46026165088,-1,0,1,0,0.5,0.0,0.0
2023-03-09,2023-03-08,121914.49576082517,61.932490095666424,92.25,127627.7679721504,-1,0,0,-1,0.5,5713.2722113252275,-61.932490095666424
2023-03-10,2023-03-09,60957.857452891396,733.7924614116819,90.7300033569336,127534.84994006585,-1,1,1,1,0.5,-60957.857452891396,671.8599713160155
2023-03-13,2023-03-10,30479.233515732965,1063.5472316713356,92.43000030517578,128782.90446368337,-1,1,1,1,0.5,-30479.233515732965,329.75477025965375
2023-03-14,2023-03-13,80934.21751799643,531.7736158356678,94.87999725341797,131388.89672792473,-1,0,0,-1,0.5,50454.679209928305,-531.7736158356678
2023-03-15,2023-03-14,40467.513430085804,952.4338519462599,96.19999694824219,132091.64708071854,-1,1,1,1,0.5,-40467.513430085804,420.66023611059217
2023-03-16,2023-03-15,88108.65981556164,476.21692597312995,100.04000091552734,135749.40152590317,0,0,-1,-1,0.5,47640.741710341536,-476.21692597312995
2023-03-17,2023-03-16,111670.37258803105,238.10846298656497,98.94999694824219,135231.2042739023,0,-1,-1,-1,0.5,23560.831685871242,-238.10846298656497
2023-03-20,2023-03-17,55835.74464587847,809.5519710108268,97.70999908447266,134937.06699217937,0,0,1,1,0.5,-55835.74464587847,571.4435080242619
2023-03-21,2023-03-20,27918.151501662465,1087.0408024619423,100.61000061035156,137285.32730083555,1,1,1,1,0.5,-27918.151501662465,277.4888314511154
