date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,sigma_curr,sigma_risky_t,target_sigma,p_target,p_floor_applied
2022-08-10,2022-08-09,1117.173936910333,16.332556384711168,160339.52241441878,0.9941999912734909,1,0.09392988675564685,0.010897129943095149,0.025810496344691538,0.026086701191002128,0.02594859876784683,0.9941999912734909,0
2022-08-11,2022-08-10,1120.4777232275978,8.116760320127565,158043.02984804078,0.9970954521838885,1,0.09251034170368504,0.01091490449005428,0.026024805353319445,0.026163905678732,0.026094355516025722,0.9970954521838885,0
2022-08-12,2022-08-11,1122.0673444855422,4.112329567449412,161307.10941224542,0.9985472513398702,1,0.09221368100140499,0.010924586935194637,0.026095397583158715,0.026163612126702044,0.02612950485493038,0.9985472513398702,0
2022-08-15,2022-08-12,1122.90766044874,2.027125533191503,160894.87589809837,0.9992730327873014,1,0.09147272592993284,0.010920306393403521,0.02615371067593044,0.026188825009184673,0.026171267842557557,0.9992730327873014,0
2022-08-16,2022-08-15,1123.314038945237,1.0157584257623267,162692.49612694152,0.9996367936992191,1,0.09216585119759942,0.010935163764559936,0.0261715666385659,0.026188829772854742,0.02618019820571032,0.999636793699219,0
2022-08-17,2022-08-16,1123.5246576636491,0.5000983149519004,159681.8864257434,0.9998182278845882,1,0.09132119505579947,0.010940954400217251,0.02616075058502051,0.02616952455883744,0.026165137571928974,0.9998182278845882,0
2022-08-18,2022-08-17,1123.525337044159,0.49844132239246475,159906.7400332673,0.9998181368518287,1,0.09086612229244563,0.010942599177528597,0.02618441355703525,0.02618875202928697,0.026186582793161113,0.9998181368518289,0
2022-08-19,2022-08-18,1123.525337044159,0.4984413223923225,155333.96138860498,0.9998129266198504,0,0.09149852794863864,0.010934787556940348,0.02615590075188379,0.026160346299204818,0.02615590075188379,0.9998129266198504,0
2022-08-22,2022-08-19,1123.525337044159,0.49844132239238564,149704.67310583647,0.9998087812976787,0,0.09092020773256329,0.010935239159254897,0.02620739853329618,0.026211952364745345,0.02620739853329618,0.9998087812976787,0
2022-08-23,2022-08-22,745.0776153278316,880.0318646522221,150154.10759852862,0.6630339250406636,-1,0.0889705739741901,0.010980680975195995,0.026282134488898153,0.026286680349020094,0.018631407732047075,0.6630339250406636,0
2022-08-24,2022-08-23,939.8398664532467,427.41761507463735,150359.07477299654,0.8363351343406378,1,0.08890794718134518,0.010979596233085871,0.018629990528858845,0.02628757298214236,0.022458781755500604,0.8363351343406378,0
2022-08-25,2022-08-24,639.331739848773,1140.506927038071,153748.24694466154,0.5708517801675838,-1,0.08748959976935407,0.010958058912164623,0.022522972275182657,0.026281183069283558,0.01674051559367364,0.5708517801675838,0
2022-08-26,2022-08-25,896.2357051854991,545.5334074321556,147981.79033148207,0.7918732310949357,1,0.08734586161717878,0.01095823323938276,0.016628197193157578,0.026294334030993766,0.02146126561207567,0.7918732310949357,0
2022-08-29,2022-08-26,612.836395241748,1200.9960424010214,146935.95613537892,0.5413244907232944,-1,0.08209813015442294,0.011005553203587126,0.0215978913881083,0.026439582598132148,0.016301722295847712,0.5413244907232944,0
2022-08-30,2022-08-29,441.9750311761596,1596.6047108048435,145663.19782880743,0.39059587269155716,-1,0.08129938708838784,0.011000543349481461,0.016312279365851442,0.026437575783876944,0.013656411357666452,0.39059587269155716,0
2022-08-31,2022-08-30,333.1398588587838,1846.5318980411776,144168.48454586617,0.2929359972273537,-1,0.08168018969590574,0.011012019458201799,0.013628448242015104,0.026425100535098306,0.012320233850108452,0.2929359972273537,0
2022-09-01,2022-08-31,333.1398588587838,1846.5318980411776,144997.32101445092,0.2936739545237506,0,0.08105883150657968,0.011012749400583537,0.012337153177427835,0.02643799635783887,0.012337153177427835,0.2936739545237506,0
2022-09-02,2022-09-01,259.65414470669265,2017.8226853984013,143489.96884442703,0.23073738751820327,-1,0.08067324891310018,0.011014646682715758,0.012369307469568946,0.026429767649123553,0.011691977076142352,0.23073738751820327,0
2022-09-06,2022-09-02,209.92819590857903,2132.4020647654916,143180.59603541155,0.18489966969835298,-1,0.0816573019657576,0.011040262305386546,0.011690015583129997,0.02641933104629586,0.011365138944258273,0.18489966969835298,0
2022-09-07,2022-09-06,175.1217480380993,2213.2535389573777,146043.6383300771,0.15526019104320338,-1,0.08158888539038142,0.011040344004044238,0.011373151256932553,0.026414353478053234,0.011206747630488395,0.15526019104320338,0
2022-09-08,2022-09-07,150.09492881904202,2271.718967874151,145727.0002493442,0.1337111497888245,-1,0.08036144357492751,0.0110846244375665,0.011259444074927953,0.026461415668943375,0.011172034256247226,0.1337111497888245,0
2022-09-09,2022-09-08,150.09492881904202,2271.718967874151,146651.25028412874,0.13639946312243123,0,0.08037261209559207,0.011084048187223677,0.011180303643659444,0.026462101765529513,0.011180303643659444,0.13639946312243123,0
2022-09-12,2022-09-09,150.09492881904202,2271.718967874151,147494.37421102484,0.13885582205327293,0,0.07978811818969313,0.01108572539695104,0.011192955447956968,0.02650844529268772,0.011192955447956968,0.13885582205327293,0
2022-09-13,2022-09-12,132.19381273640553,2313.6862825297817,141923.5491784702,0.11812570491600857,-1,0.07983936524214713,0.011084344653029167,0.011175025472041664,0.026511792455363878,0.011129685062535415,0.11812570491600857,0
2022-09-14,2022-09-13,116.93120884167513,2349.765066048425,142814.56656596594,0.10525191942868115,-1,0.07240861576606741,0.011282798078261595,0.01134805609805914,0.026700749463296303,0.011315427088160367,0.10525191942868115,0
2022-09-15,2022-09-14,106.27998671768958,2374.839237549048,140812.88365843607,0.09531114088628692,-1,0.07210923128653023,0.011278757386497319,0.011311096720962545,0.02671145308093754,0.011294927053729932,0.09531114088628692,0
2022-09-16,2022-09-15,748.7792003034411,895.5106650999701,140542.0208037207,0.6581426193424865,1,0.07173001308695814,0.011307836690053136,0.011321972630092231,0.026721541389031087,0.019021757009561657,0.6581426193424865,0
2022-09-19,2022-09-16,948.4725076132419,434.99944796310547,141751.26977569598,0.8341130662150096,1,0.07136754536263484,0.011304420754647555,0.019044855133426332,0.02674807742515172,0.022896466279289027,0.8341130662150096,0
2022-09-20,2022-09-19,640.2968704838478,1132.6462828646913,139373.26120768493,0.5613549937032841,-1,0.07124676557506017,0.011312377533386644,0.022845226838174526,0.026754828453105183,0.017078802185780586,0.5613549937032841,0
2022-09-21,2022-09-20,455.9690049601406,1540.8697171587135,136525.86710149076,0.39589982039994653,-1,0.07022881840496689,0.011304163991550008,0.016985079641845948,0.02677060744428687,0.014144621816697978,0.39589982039994653,0
2022-09-22,2022-09-21,836.0397588818231,705.9085547457497,135770.63983873525,0.7223639970306233,1,0.06726990669091798,0.011256450993552552,0.014121848504229642,0.0268223544737167,0.02047210148897317,0.7223639970306233,0
2022-09-23,2022-09-22,836.0397588818231,705.9085547457493,132399.6006350629,0.7184659341021153,0,0.06703409067300181,0.011257338057096913,0.02038573373388332,0.026817868735248895,0.02038573373388332,0.7184659341021153,0
2022-09-26,2022-09-23,999.1765556561497,345.669432265234,133080.62623833798,0.8645524533553997,1,0.0660658128601957,0.011280526397940416,0.020531406995425976,0.026857432873295714,0.023694419934360847,0.8645524533553997,0
2022-09-27,2022-09-26,999.1765556561497,345.6694322652335,131877.1320975434,0.8668356035158532,0,0.06708693627717086,0.011278161997507667,0.02375271229611434,0.026866948186468943,0.02375271229611434,0.8668356035158532,0
2022-09-28,2022-09-27,999.1765556561497,345.6694322652338,135661.05610516935,0.8691722654439853,0,0.06973854798702726,0.011368604286958389,0.02380704269819022,0.02686441964904876,0.02380704269819022,0.8691722654439853,0
2022-09-29,2022-09-28,669.136379833268,1088.9469008236347,132325.99151882925,0.5805122452906066,-1,0.06799142853677441,0.011367995278947947,0.023812204611560587,0.02692833979744404,0.01759009994525427,0.5805122452906066,0
