x,predicted_label,score_D,score_U,score_H
-0.18538015692582527,D,5.226867802365612e-05,2.4397240969689986e-05,2.490184014774397e-07
-0.1852349333959975,D,5.280272295228952e-05,2.4664294179884615e-05,2.5266062314564956e-07
-0.18508970986616974,D,5.3342224353508345e-05,2.493427055991814e-05,2.563561170957555e-07
-0.18494448633634197,D,5.3887237976936836e-05,2.5207202106742032e-05,2.6010566250491666e-07
-0.1847992628065142,D,5.443782014179062e-05,2.5483121167543084e-05,2.6391004994678167e-07
-0.18465403927668644,D,5.4994027742696055e-05,2.576206044357668e-05,2.677700815581778e-07
-0.18450881574685865,D,5.555591825556891e-05,2.6044052994042704e-05,2.716865712082368e-07
-0.18436359221703089,D,5.6123549743552877e-05,2.6329132240003017e-05,2.756603446699959e-07
-0.1842183686872031,D,5.669698086301948e-05,2.661733196834273e-05,2.796922397945087e-07
-0.18407314515737533,D,5.727627086962851e-05,2.690868633577416e-05,2.837831066874971e-07
-0.18392792162754756,D,5.786147962445068e-05,2.720322987288489e-05,2.879338078886021e-07
-0.1837826980977198,D,5.84526676001528e-05,2.7500997488230253e-05,2.921452185532357e-07
-0.18363747456789203,D,5.904989588724624e-05,2.780202447247014e-05,2.964182266371086e-07
-0.18349225103806427,D,5.965322620039904e-05,2.810634650255162e-05,3.007537330834501e-07
-0.18334702750823648,D,6.0262720884812734e-05,2.841399964593721e-05,3.0515265201296753e-07
-0.1832018039784087,D,6.087844292266374e-05,2.8725020364878878e-05,3.096159109165844e-07
-0.18305658044858092,D,6.150045593961177e-05,2.903944552073998e-05,3.1414445085099815e-07
-0.18291135691875315,D,6.212882421137302e-05,2.9357312378363055e-05,3.187392266370921e-07
-0.1827661333889254,D,6.276361267036214e-05,2.967865861048669e-05,3.2340120706126566e-07
-0.18262090985909762,D,6.340488691240134e-05,3.0003522302210153e-05,3.281313750796873e-07
-0.18247568632926986,D,6.405271320349748e-05,3.0331941955506655e-05,3.3293072802555154e-07
-0.1823304627994421,D,6.47071584866894e-05,3.066395649378672e-05,3.378002778193606e-07
-0.1821852392696143,D,6.536829038896477e-05,3.0999605266510705e-05,3.427410511822828e-07
-0.18204001573978654,D,6.603617722824707e-05,3.133892805385242e-05,3.477540898526323e-07
-0.18189479220995874,D,6.671088802045534e-05,3.168196507141358e-05,3.528404508055148e-07
-0.18174956868013098,D,6.739249248663416e-05,3.202875697498952e-05,3.5800120647568045e-07
-0.18160434515030321,D,6.808106106015841e-05,3.2379344865387965e-05,3.632374449836531e-07
-0.18145912162047545,D,6.877666489400988e-05,3.2733770293299394e-05,3.6855027036514307e-07
-0.18131389809064768,D,6.947937586812988e-05,3.3092075264221756e-05,3.739408028038338e-07
-0.18116867456081992,D,7.018926659684516e-05,3.3454302243438124e-05,3.7941017886756597e-07
-0.18102345103099213,D,7.090641043637141e-05,3.3820494161049955e-05,3.8495955174797746e-07
-0.18087822750116436,D,7.163088149239187e-05,3.4190694417064056e-05,3.9059009150364734e-07
-0.18073300397133657,D,7.236275462771509e-05,3.456494688653663e-05,3.963029853067997e-07
-0.1805877804415088,D,7.310210547000887e-05,3.494329592477265e-05,4.0209943769360627e-07
-0.18044255691168104,D,7.384901041961521e-05,3.532578637258255e-05,4.079806708181646e-07
-0.18029733338185328,D,7.460354665744364e-05,3.57124635615963e-05,4.139479247101833e-07
-0.1801521098520255,D,7.536579215294579e-05,3.610337331963595e-05,4.200024575364288e-07
-0.18000688632219775,D,7.613582567217127e-05,3.649856197614629e-05,4.2614554586600995e-07
-0.17986166279236998,D,7.691372678590637e-05,3.6898076367685936e-05,4.323784849395339e-07
-0.1797164392625422,D,7.76995758778948e-05,3.7301963843477505e-05,4.387025889422024e-07
-0.17957121573271442,D,7.849345415314305e-05,3.7710272271019285e-05,4.4511919128090057e-07
-0.17942599220288663,D,7.929544364631128e-05,3.8123050041758044e-05,4.516296448653406e-07
-0.17928076867305887,D,8.010562723018829e-05,3.854034607682357e-05,4.582353223933091e-07
-0.1791355451432311,D,8.092408862425484e-05,3.8962209832827055e-05,4.6493761664010864e-07
-0.17899032161340334,D,8.175091240333308e-05,3.9388691307721466e-05,4.717379407522022e-07
-0.17884509808357557,D,8.258618400632505e-05,3.9819841046727453e-05,4.786377285451757e-07
-0.1786998745537478,D,8.342998974503992e-05,4.025571014832287e-05,4.8563843480605e-07
-0.17855465102392,D,8.428241681311267e-05,4.0696350270299186e-05,4.927415356000148e-07
-0.17840942749409225,D,8.51435532950113e-05,4.114181363588259e-05,4.999485285816504e-07
-0.17826420396426446,D,8.601348817513934e-05,4.1592153039923715e-05,5.07260933310702e-07
-0.1781189804344367,D,8.689231134702843e-05,4.2047421855154025e-05,5.14680291572463e-07
-0.17797375690460893,D,8.778011362262694e-05,4.250767403851094e-05,5.222081677028703e-07
-0.17782853337478116,D,8.867698674168205e-05,4.297296413753261e-05,5.298461489183191e-07
-0.1776833098449534,D,8.958302338121836e-05,4.3443347296821866e-05,5.375958456503286e-07
-0.17753808631512563,D,9.049831716511316e-05,4.391887926458158e-05,5.454588918850916e-07
-0.17739286278529784,D,9.142296267376956e-05,4.4399616399221696e-05,5.534369455079925e-07
-0.17724763925547007,D,9.235705545388783e-05,4.48856156760373e-05,5.615316886531641e-07
-0.17710241572564228,D,9.330069202833807e-05,4.537693469396203e-05,5.6974482805816e-07
-0.17695719219581452,D,9.4253969906132e-05,4.587363168239271e-05,5.780780954238007e-07
-0.17681196866598675,D,9.521698759249764e-05,4.637576550809103e-05,5.865332477793147e-07
-0.176666745136159,D,9.618984459905649e-05,4.6883395682159555e-05,5.951120678527795e-07
-0.17652152160633122,D,9.717264145410485e-05,4.739658236709393e-05,6.038163644470103e-07
-0.17637629807650346,D,9.816547971300015e-05,4.791538638391324e-05,6.126479728209367e-07
-0.17623107454667566,D,9.916846196865336e-05,4.843986921936742e-05,6.216087550765559e-07
-0.1760858510168479,D,0.00010018169186212797,4.897009303322371e-05,6.307006005515487e-07
-0.1759406274870201,D,0.00010120527409334893,4.950612066563411e-05,6.399254262176399e-07
-0.17579540395719234,D,0.00010223931443191847,5.0048015644581075e-05,6.492851770847719e-07
-0.17565018042736458,D,0.00010328391972804486,5.0595842193407474e-05,6.587818266112123e-07
-0.1755049568975368,D,0.00010433919792358154,5.1149665238426385e-05,6.684173771196478e-07
-0.17535973336770905,D,0.0001054052580631786,5.17095504166163e-05,6.781938602193532e-07
-0.17521450983788128,D,0.00010648221030554909,5.227556408339897e-05,6.881133372345535e-07
-0.1750692863080535,D,0.00010757016593485038,5.2847773320503313e-05,6.981778996390434e-07
-0.17492406277822573,D,0.00010866923737218044,5.3426245943915054e-05,7.083896694971631e-07
-0.17477883924839793,D,0.00010977953818719409,5.401105051191343e-05,7.187507999112279e-07
-0.17463361571857017,D,0.00011090118310983468,5.4602256333195836e-05,7.292634754754887e-07
-0.1744883921887424,D,0.00011203428804218866,5.5199933475091385e-05,7.399299127367554e-07
-0.17434316865891464,D,0.00011317897007045896,5.580415277186426e-05,7.507523606617456e-07
-0.17419794512908687,D,0.0001143353474770625,5.641498583310851e-05,7.617331011112537e-07
-0.1740527215992591,D,0.00011550353975284909,5.703250505223351e-05,7.728744493212816e-07
-0.17390749806943132,D,0.0001166836676094474,5.7656783615044006e-05,7.841787543911911e-07
-0.17376227453960355,D,0.00011787585299173509,5.828789550841187e-05,7.956483997790003e-07
-0.17361705100977576,D,0.00011908021909043841,5.892591552904549e-05,8.072858038039257e-07
-0.173471827479948,D,0.00012029689035485793,5.957091929235223e-05,8.19093420156262e-07
-0.17332660395012023,D,0.00012152599250572687,6.0222983241400164e-05,8.310737384147453e-07
-0.17318138042029246,D,0.00012276765254819882,6.0882184655977125e-05,8.43229284571467e-07
-0.1730361568904647,D,0.00012402199878496878,6.154860166174797e-05,8.555626215644525e-07
-0.17289093336063693,D,0.00012528916082952835,6.222231323951396e-05,8.680763498180562e-07
-0.17274570983080917,D,0.00012656926961955684,6.290339923457132e-05,8.807731077912437e-07
-0.17260048630098138,D,0.0001278624574304475,6.359194036617461e-05,8.936555725338984e-07
-0.1724552627711536,D,0.0001291688578889728,6.428801823710087e-05,9.06726460251264e-07
-0.17231003924132582,D,0.00013048860598709094,6.499171534332123e-05,9.199885268766453e-07
-0.17216481571149805,D,0.00013182183809588968,6.570311508377643e-05,9.334445686524704e-07
-0.1720195921816703,D,0.00013316869197967673,6.642230177026022e-05,9.470974227198806e-07
-0.17187436865184252,D,0.00013452930681021085,6.714936063741051e-05,9.609499677169266e-07
-0.17172914512201476,D,0.00013590382318107977,6.78843778528104e-05,9.750051243854995e-07
-0.171583921592187,D,0.00013729238312222488,6.862744052719878e-05,9.892658561871663e-07
-0.1714386980623592,D,0.00013869513011461365,6.937863672479428e-05,1.0037351699279983e-06
-0.17129347453253144,D,0.00014011220910506287,7.013805547372973e-05,1.0184161163925408e-06
-0.17114825100270364,D,0.00014154376652121263,7.090578677660421e-05,1.0333117909870582e-06
-0.17100302747287588,D,0.0001429899502866523,7.168192162114684e-05,1.0484253343921726e-06
-0.17085780394304811,D,0.00014445090983620384,7.246655199100033e-05,1.0637599332250754e-06
-0.17071258041322035,D,0.00014592679613135813,7.325977087662124e-05,1.0793188207114116e-06
-0.17056735688339258,D,0.00014741776167587052,7.406167228629892e-05,1.0951052773669701e-06
-0.17042213335356482,D,0.00014892396053151552,7.487235125729666e-05,1.1111226316893771e-06
-0.17027690982373703,D,0.0001504455483340023,7.56919038671132e-05,1.1273742608598918e-06
-0.17013168629390926,D,0.0001519826823090517,7.652042724486799e-05,1.1438635914554644e-06
-0.16998646276408147,D,0.00015353552128864018,7.735801958281256e-05,1.1605941001712198e-06
-0.1698412392342537,D,0.0001551042257274056,7.820478014796439e-05,1.1775693145534827e-06
-0.16969601570442594,D,0.00015668895771922572,7.906080929387243e-05,1.194792813743563e-06
-0.16955079217459817,D,0.00015828988101396048,7.99262084725075e-05,1.2122682292324011e-06
-0.1694055686447704,D,0.00015990716103436912,8.080108024628564e-05,1.2299992456262254e-06
-0.16926034511494265,D,0.00016154096489319882,8.168552830022109e-05,1.2479896014234534e-06
-0.16911512158511485,D,0.00016319146141044797,8.257965745421352e-05,1.2662430898029264e-06
-0.1689698980552871,D,0.0001648588211308046,8.348357367546922e-05,1.2847635594236848e-06
-0.1688246745254593,D,0.00016654321634126628,8.439738409105842e-05,1.3035549152364411e-06
-0.16867945099563153,D,0.0001682448210889346,8.532119700060919e-05,1.3226211193069013e-06
-0.16853422746580377,D,0.00016996381119899713,8.625512188914249e-05,1.341966191651167e-06
-0.168389003935976,D,0.0001717003642928896,8.719926944004446e-05,1.3615942110833378e-06
-0.16824378040614824,D,0.00017345465980664307,8.815375154818383e-05,1.3815093160754829e-06
-0.16809855687632047,D,0.00017522687900942095,8.911868133317022e-05,1.4017157056302353e-06
-0.16795333334649268,D,0.00017701720502224385,9.009417315276012e-05,1.4222176401661315e-06
-0.1678081098166649,D,0.00017882582283690486,9.108034261640647e-05,1.443019442415871e-06
-0.16766288628683712,D,0.00018065291933508083,9.207730659896e-05,1.464125498337801e-06
-0.16751766275700936,D,0.00018249868330763493,9.308518325451773e-05,1.4855402580405976e-06
-0.1673724392271816,D,0.00018436330547412023,9.410409203042433e-05,1.5072682367216078e-06
-0.16722721569735383,D,0.00018624697850247928,9.5134153681427e-05,1.529314015618823e-06
-0.16708199216752606,D,0.00018814989702894657,9.617549028398357e-05,1.5516822429768342e-06
-0.1669367686376983,D,0.00019007225767815467,9.722822525072954e-05,1.5743776350268605e-06
-0.1667915451078705,D,0.00019201425908344354,9.829248334510142e-05,1.5974049769811672e-06
-0.16664632157804274,D,0.0001939761019073784,9.936839069612053e-05,1.6207691240419692e-06
-0.16650109804821495,D,0.00019595798886247936,0.00010045607481334076,1.6444750024251884e-06
-0.16635587451838718,D,0.000197960124732158,0.00010155566460195549,1.6685276103990374e-06
-0.16621065098855942,D,0.00019998271639187223,0.00010266729037807507,1.6929320193379466e-06
-0.16606542745873165,D,0.00020202597283049492,0.00010379108388416686,1.717693374791796e-06
-0.1659202039289039,D,0.00020409010517190068,0.00010492717830466703,1.7428168975708621e-06
-0.16577498039907612,D,0.00020617532669677373,0.0001060757082817628,1.7683078848465579e-06
-0.16562975686924833,D,0.00020828185286463955,0.00010723680993134617,1.794171711268346e-06
-0.16548453333942056,D,0.00021040990133611696,0.00010841062085914348,1.820413830096918e-06
-0.1653393098095928,D,0.00021255969199540433,0.00010959728017702085,1.8470397743540478e-06
-0.165194086279765,D,0.00021473144697299016,0.00011079692851946923,1.8740551579891418e-06
-0.16504886274993724,D,0.00021692539066859597,0.00011200970806026688,1.901465677062917e-06
-0.16490363922010948,D,0.00021914174977435698,0.00011323576252932791,1.929277110948413e-06
-0.1647584156902817,D,0.0002213807532982358,0.00011447523722973343,1.9574953235495393e-06
-0.16461319216045395,D,0.00022364263258767655,0.00011572827905494776,1.986126264537416e-06
-0.16446796863062618,D,0.00022592762135350075,0.00011699503650622594,2.0151759706048574e-06
-0.1643227451007984,D,0.0002282359556940471,0.00011827565971020927,2.0446505667391753e-06
-0.16417752157097062,D,0.0002305678741195572,0.00011957030043671376,2.0745562675135657e-06
-0.16403229804114283,D,0.00023292361757681137,0.00012087911211671598,2.1048993783974956e-06
-0.16388707451131507,D,0.0002353034294740136,0.0001222022498605304,2.1356862970860754e-06
-0.1637418509814873,D,0.00023770755570593475,0.00012353987047619193,2.1669235148490615e-06
-0.16359662745165954,D,0.0002401362446793082,0.00012489213248803412,2.1986176178994574e-06
-0.16345140392183177,D,0.00024258974733848754,0.00012625919615547377,2.230775288782223e-06
-0.163306180392004,D,0.0002450683171913647,0.00012764122349200112,2.263403307783202e-06
-0.16316095686217622,D,0.000247572210335554,0.0001290383782843755,2.296508554358751e-06
-0.16301573333234845,D,0.0002501016854848412,0.0001304508261120336,2.3300980085861865e-06
-0.16287050980252066,D,0.00025265700399590754,0.00013187873436670906,2.3641787526355853e-06
-0.1627252862726929,D,0.00025523842989531853,0.00013332227227226572,2.398757972262904e-06
-0.16258006274286513,D,0.0002578462299067991,0.00013478161090475088,2.4338429583251536e-06
-0.16243483921303736,D,0.000260480673478776,0.00013625692321266408,2.469441108317577e-06
-0.1622896156832096,D,0.00026314203281220907,0.0001377483840374512,2.505559927933423e-06
-0.16214439215338183,D,0.000265830582888704,0.00013925617013421976,2.542207032646423e-06
-0.16199916862355404,D,0.00026854660149891246,0.00014078046019268435,2.5793901493165154e-06
-0.16185394509372628,D,0.0002712903692712205,0.0001423214348583366,2.6171171178189572e-06
-0.16170872156389848,D,0.00027406216970073463,0.00014387927675385206,2.6553958926974227e-06
-0.16156349803407072,D,0.00027686228917855643,0.0001454541705007276,2.6942345448410397e-06
-0.16141827450424295,D,0.00027969101702136364,0.0001470463027411563,2.733641263186197e-06
-0.1612730509744152,D,0.0002825486455012894,0.00014865586216014368,2.773624356443083e-06
-0.16112782744458742,D,0.00028543546987610483,0.00015028303950786223,2.8141922548475705e-06
-0.16098260391475966,D,0.00028835178841971347,0.00015192802762225476,2.8553535119386343e-06
-0.16083738038493187,D,0.0002912979024529556,0.00015359102145188157,2.8971168063618626e-06
-0.1606921568551041,D,0.0002942741163747252,0.00015527221807901874,2.9394909436992395e-06
-0.1605469333252763,D,0.00029728073769340894,0.000156971816743012,2.9824848583258664e-06
-0.16040170979544854,D,0.00030031807705864017,0.0001586900188638799,3.02610761529358e-06
-0.16025648626562078,D,0.0003033864482933835,0.00016042702806618174,3.0703684122423802e-06
-0.16011126273579301,D,0.00030648616842634147,0.00016218305020314342,3.1152765813396493e-06
-0.15996603920596525,D,0.0003096175577246952,0.00016395829338104615,3.160841591247784e-06
-0.15982081567613748,D,0.00031278093972717923,0.00016575296798388572,3.2070730491206583e-06
-0.1596755921463097,D,0.0003159766412774916,0.00016756728669829765,3.2539807026291733e-06
-0.15953036861648193,D,0.00031920499255804564,0.00016940146453875754,3.301574442016506e-06
-0.15938514508665416,D,0.0003224663271240706,0.00017125571887305677,3.349864302183448e-06
-0.15923992155682637,D,0.0003257609819380548,0.00017313026944805593,3.3988604648042247e-06
-0.1590946980269986,D,0.0003290892974045412,0.00017502533841572135,3.4485732604731334e-06
-0.15894947449717084,D,0.00033245161740528265,0.00017694115035944507,3.499013170882809e-06
-0.15880425096734307,D,0.0003358482893347508,0.00017887793232065522,3.550190831034158e-06
-0.15865902743751528,D,0.0003392796641360103,0.0001808359138257141,3.602117031478757e-06
-0.15851380390768752,D,0.0003427460963369556,0.00018281532691311205,3.6548027205938534e-06
-0.15836858037785975,D,0.0003462479440869266,0.00018481640616096234,3.7082590068908943e-06
-0.158223356848032,D,0.00034978556919368543,0.00018683938871478972,3.7624971613576154e-06
-0.15807813331820422,D,0.00035335933716078077,0.0001888845143156303,3.817528619834523e-06
-0.15793290978837643,D,0.00035696961722528873,0.0001909520253284334,3.873364985426017e-06
-0.15778768625854867,D,0.00036061678239593896,0.00019304216677077705,3.930018030946818e-06
-0.1576424627287209,D,0.0003643012094916338,0.00019515518634189726,3.987499701404296e-06
-0.15749723919889314,D,0.00036802327918035563,0.0001972913344520338,4.045822116516906e-06
-0.15735201566906534,D,0.00037178337601847497,0.0001994508642520997,4.104997573269634e-06
-0.15720679213923758,D,0.00037558188849045525,0.0002016340316636698,4.165038548506636e-06
-0.1570615686094098,D,0.0003794192090489698,0.0002038410954093056,4.225957701562046e-06
-0.15691634507958205,D,0.0003832957341554241,0.00020607231704320342,4.2877678769290086e-06
-0.15677112154975426,D,0.0003872118643208887,0.0002083279609821853,4.350482106967921e-06
-0.1566258980199265,D,0.0003911680041474542,0.00021060829453702144,4.414113614654181e-06
-0.15648067449009873,D,0.0003951645623700096,0.0002129135879441026,4.478675816366242e-06
-0.15633545096027096,D,0.00039920195189844225,0.00021524411439745542,4.544182324714305e-06
-0.15619022743044317,D,0.0004032805898602725,0.0002176001500811068,4.610646951410493e-06
-0.1560450039006154,D,0.0004074008976437186,0.00021998197420180363,4.678083710180927e-06
-0.15589978037078764,D,0.0004115633009412086,0.00022238986902209384,4.746506819720508e-06
-0.15575455684095987,D,0.00041576822979332874,0.00022482411989376233,4.815930706690766e-06
-0.15560933331113208,D,0.0004200161186332279,0.00022728501529164033,4.886370008761672e-06
-0.15546410978130432,D,0.0004243074063314631,0.00022977284684777612,4.957839577697864e-06
-0.15531888625147655,D,0.0004286425362413187,0.00023228790938599014,5.030354482490116e-06
-0.1551736627216488,D,0.00043302195624457545,0.00023483050095679785,5.103930012532474e-06
-0.155028439191821,D,0.0004374461187977527,0.00023740092287272098,5.178581680845966e-06
-0.15488321566199323,D,0.00044191548097881773,0.0002399994797439832,5.254325227349389e-06
-0.15473799213216546,D,0.0004464305045343797,0.0002426264795145953,5.331176622178011e-06
-0.1545927686023377,D,0.0004509916559273565,0.0002452822334988387,5.409152069050782e-06
-0.1544475450725099,D,0.0004555994063851342,0.0002479670564181424,5.488268008686732e-06
-0.15430232154268214,D,0.00046025423194821064,0.0002506812664383668,5.5685411222714165e-06
-0.15415709801285438,D,0.00046495661351934875,0.00025342518520749875,5.649988334974046e-06
-0.1540118744830266,D,0.000469707036913215,0.0002561991378937501,5.732626819516073e-06
-0.15386665095319882,D,0.00047450599290653635,0.0002590034532240829,5.816473999791901e-06
-0.15372142742337105,D,0.0004793539772887615,0.00026183846352314594,5.9015475545426005e-06
-0.1535762038935433,D,0.0004842514909132472,0.0002647045047526488,5.9878654210833935e-06
-0.15343098036371552,D,0.0004891990397489586,0.0002676019165511554,6.0754457990856275e-06
-0.15328575683388773,D,0.0004941971349327023,0.00027053104227432,6.16430715441401e-06
-0.15314053330405997,D,0.0004992462928218869,0.00027349222903556093,6.254468223020016e-06
-0.1529953097742322,D,0.000504347035047831,0.00027648582774717905,6.3459480148922785e-06
-0.15285008624440444,D,0.0005094998885696057,0.0002795121931619279,6.43876581806473e-06
-0.15270486271457664,D,0.0005147053857284343,0.00028257168391503513,6.5329412026833e-06
-0.15255963918474888,D,0.0005199640643026356,0.0002856646625666848,6.628494025132152e-06
-0.15241441565492111,D,0.0005252764675631436,0.0002887914956449697,6.725444432220322e-06
-0.15226919212509335,D,0.00053064314432958,0.00029195255368930323,6.823812865429528e-06
-0.15212396859526556,D,0.000536064649026907,0.00029514821129431707,6.9236200652240744e-06
-0.1519787450654378,D,0.0005415415417426503,0.000298378847154228,7.024887075423842e-06
-0.15183352153561003,D,0.0005470743882847168,0.00030164484410770024,7.12763524764128e-06
-0.15168829800578226,D,0.0005526637602397918,0.00030494658918319383,7.231886245783239e-06
-0.15154307447595447,D,0.0005583102350323379,0.0003082844736448065,7.337662050618623e-06
-0.1513978509461267,D,0.0005640143959841893,0.0003116588930386213,7.444984964412871e-06
-0.15125262741629894,D,0.0005697768323747679,0.0003150702472395591,7.553877615630278e-06
-0.15110740388647118,D,0.0005755981395018949,0.0003185189404987457,7.664362963705076e-06
-0.15096218035664338,D,0.000581478918743238,0.00032200538149139283,7.776464303882191e-06
-0.15081695682681562,D,0.0005874197776183743,0.00032552998336520434,7.890205272128892e-06
-0.15067173329698785,D,0.0005934213298514977,0.0003290931637893182,8.005609850118337e-06
-0.1505265097671601,D,0.0005994841954347552,0.0003326953450037721,8.12270237028586e-06
-0.15038128623733232,D,0.0006056090006922359,0.00033633695386952125,8.241507520959374e-06
-0.15023606270750453,D,0.0006117963783446103,0.00034001842191899506,8.362050351564649e-06
-0.15009083917767677,D,0.0006180469675744248,0.00034374018540720954,8.484356277906807e-06
-0.149945615647849,D,0.0006243614140920734,0.0003475026853634438,8.608451087529105e-06
-0.14980039211802124,D,0.0006307403702024332,0.0003513063676434716,8.734360945150077e-06
-0.14965516858819344,D,0.0006371844948721786,0.0003551516829823748,8.862112398180089e-06
-0.14950994505836568,D,0.0006436944537977842,0.0003590390870479222,8.991732382318675e-06
-0.1493647215285379,D,0.0006502709194742284,0.00036296904049454813,9.12324822723379e-06
-0.14921949799871015,D,0.0006569145712643864,0.00036694200901790517,9.256687662324074e-06
-0.14907427446888236,D,0.0006636260954691376,0.00037095846341002396,9.392078822565314e-06
-0.1489290509390546,D,0.0006704061853981827,0.0003750188796150726,9.529450254442501e-06
-0.14878382740922683,D,0.0006772555414415923,0.0003791237387857255,9.668830921968699e-06
-0.14863860387939906,D,0.0006841748711420736,0.0003832735273401519,9.810250212791893e-06
-0.14849338034957127,D,0.0006911648892679876,0.0003874687370196222,9.953737944391087e-06
-0.1483481568197435,D,0.00069822631788709,0.00039170986494674613,1.0099324370363077e-05
-0.14820293328991574,D,0.0007053598864410491,0.000395997413684355,1.0247040186801266e-05
-0.14805770976008797,D,0.0007125663318207066,0.0004003318912950146,1.03969165387677e-05
-0.14791248623026018,D,0.0007198463984421116,0.0004047138114012022,1.0548985026859683e-05
-0.14776726270043242,D,0.0007272008383233241,0.00040914369324612874,1.0703277713872526e-05
-0.14762203917060465,D,0.0007346304111620149,0.00041362206175523774,1.0859827131559793e-05
-0.1474768156407769,D,0.0007421358844138422,0.0004181494475983722,1.1018666287492368e-05
-0.1473315921109491,D,0.0007497180333716364,0.00042272638725261697,1.1179828672017777e-05
-0.14718636858112133,D,0.0007573776412453823,0.00042735342306583453,1.1343348265321336e-05
-0.14704114505129356,D,0.0007651154992430368,0.00043203110332089224,1.1509259544590704e-05
-0.1468959215214658,D,0.0007729324066521438,0.00043675998230059525,1.167759749128503e-05
-0.146750697991638,D,0.0007808291709223034,0.0004415406203533239,1.1848397598510618e-05
-0.14660547446181024,D,0.0007888066077484656,0.0004463735839593898,1.2021695878504146e-05
-0.14646025093198248,D,0.0007968655411550891,0.0004512594457981281,1.2197528870225775e-05
-0.1463150274021547,D,0.0008050068035811436,0.0004561987848157044,1.2375933647062939e-05
-0.14616980387232692,D,0.0008132312359659883,0.0004611921862936827,1.2556947824647095e-05
-0.14602458034249916,D,0.000821539687836115,0.0004662402419183241,1.2740609568784441e-05
-0.1458793568126714,D,0.0008299330173927925,0.00047134354985066044,1.2926957603503083e-05
-0.14573413328284363,D,0.0008384120916005858,0.00047650271479732567,1.3116031219217525e-05
-0.14558890975301583,D,0.0008469777862767958,0.00048171834808215805,1.330787028101284e-05
-0.14544368622318807,D,0.0008556309861817855,0.0004869910677185931,1.3502515237049662e-05
-0.1452984626933603,D,0.0008643725851102576,0.0004923214984828428,1.3700007127092564e-05
-0.14515323916353254,D,0.0008732034859834392,0.0004977102719878798,1.3900387591162786e-05
-0.14500801563370475,D,0.0008821246009422171,0.0005031580267582234,1.4103698878317795e-05
-0.14486279210387698,D,0.0008911368514412129,0.000508665408305545,1.4309983855558919e-05
-0.14471756857404922,D,0.0009002411683438323,0.0005142330692051117,1.4519286016869671e-05
-0.14457234504422145,D,0.0009094384920182678,0.0005198616691730444,1.473164949238595e-05
-0.14442712151439366,D,0.0009187297724344879,0.0005255518751444418,1.4947119057700638e-05
-0.1442818979845659,D,0.0009281159692622065,0.0005313043613523395,1.5165740143303749e-05
-0.14413667445473813,D,0.0009375980519698706,0.0005371198094075481,1.5387558844161546e-05
-0.14399145092491036,D,0.0009471769999246278,0.0005429989083793582,1.561262192943481e-05
-0.14384622739508257,D,0.0009568538024933366,0.0005489423548771204,1.5840976852340036e-05
-0.1437010038652548,D,0.0009666294591445888,0.0005549508531327291,1.607267176015401e-05
-0.14355578033542704,D,0.0009765049795517891,0.0005610251150840005,1.6307755504365796e-05
-0.14341055680559928,D,0.0009864813836972684,0.0005671658604589628,1.6546277650976162e-05
-0.1432653332757715,D,0.0009965597019774661,0.0005733738168610734,1.678828849094835e-05
-0.14312010974594372,D,0.0010067409753091855,0.0005796497198553563,1.703383905081131e-05
-0.14297488621611595,D,0.00101702625523692,0.0005859943130554928,1.7282981103418096e-05
-0.1428296626862882,D,0.0010274166040412916,0.0005924083482118562,1.7535767178861854e-05
-0.14268443915646042,D,0.0010379130948485833,0.0005988925853005159,1.779225057555111e-05
-0.14253921562663263,D,0.001048516811741382,0.0006054477926132054,1.805248537144738e-05
-0.14239399209680487,D,0.0010592288498703524,0.000612074746848277,1.831652643546668e-05
-0.1422487685669771,D,0.0010700503155671624,0.0006187742332026608,1.8584429439048368e-05
-0.14210354503714934,D,0.0010809823264585402,0.0006255470454648094,1.8856250867892737e-05
-0.14195832150732154,D,0.0010920260115815043,0.0006323939861086778,1.9132048033870622e-05
-0.14181309797749378,D,0.001103182511499756,0.000639315866388712,1.941187908710669e-05
-0.14166787444766601,D,0.0011144529784212777,0.0006463135064358925,1.9695803028240123e-05
-0.14152265091783825,D,0.0011258385763171052,0.0006533877353548214,1.998387972086408e-05
-0.14137742738801046,D,0.0011373404810413343,0.0006605393913218619,2.027616990414751e-05
-0.1412322038581827,D,0.0011489598804523134,0.0006677693216843631,2.0572735205641005e-05
-0.14108698032835493,D,0.0011606979745351167,0.000675078383060961,2.0873638154270656e-05
-0.14094175679852716,D,0.0011725559755252275,0.000682467441442984,2.117894219352139e-05
-0.14079653326869937,D,0.0011845351080335003,0.0006899373722969532,2.148871169481356e-05
-0.1406513097388716,D,0.0011966366091723808,0.0006974890606682113,2.1803011971074567e-05
-0.14050608620904384,D,0.0012088617286834303,0.0007051234012856917,2.2121909290509726e-05
-0.14036086267921608,D,0.0012212117290661335,0.0007128412986678124,2.2445470890573993e-05
-0.14021563914938828,D,0.0012336878857080221,0.0007206436672295488,2.277376499214845e-05
-0.14007041561956052,D,0.0012462914870161183,0.0007285314313906544,2.3106860813923332e-05
-0.13992519208973275,D,0.0012590238345497294,0.0007365055256850849,2.3444828586992765e-05
-0.139779968559905,D,0.0012718862431545903,0.0007445668948716083,2.378773956966156e-05
-0.1396347450300772,D,0.001284880041098354,0.0007527164940456181,2.4135666062469673e-05
-0.13948952150024943,D,0.0012980065702074795,0.0007609552887521771,2.4488681423435256e-05
