date,signal_source_date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2025-06-23,2025-06-20,21682.470522968775,661.7480953593414,666.8688391523019,205155.6724918138,1,-1,26.001907224068617,-166.71720978807548,-5420.617630742194,11379.643930371289
2025-06-24,2025-06-23,17562.976751615948,671.9387645853984,695.2670118016907,208308.16720153252,1,1,10.190669226057079,28.398172649388812,-2168.268734767401,-1951.4418612906609
2025-06-25,2025-06-24,21631.65840508542,697.4489983753859,556.2136094413526,207389.5579017785,1,-1,25.510233789987527,-139.05340236033814,-5407.914601271355,9476.420624973309
2025-06-26,2025-06-25,41534.319476815755,557.9591987003088,708.9292311011162,210880.58100605046,-1,1,-139.4897996750772,152.71562165976363,30286.024624350222,-10383.579869203939
2025-06-27,2025-06-26,33227.78785600842,557.9591987003088,829.6090043190173,214925.90354000792,0,1,0.0,120.67977321790117,0.0,-8306.946964002105
2025-06-30,2025-06-27,35773.99169590248,598.7244931478988,663.6872034552139,213085.63582615205,1,-1,40.76529444759005,-165.92180086380347,-8943.49792397562,11489.36948599112
2025-07-01,2025-06-30,28977.223043013742,614.9516311077786,709.5869742924026,214324.2463395706,1,1,16.227137959879773,45.89977083718869,-3577.434943581944,-3219.6914492237493
2025-07-02,2025-07-01,23182.01025219534,641.3044076233397,709.5869742924026,213464.6410305066,1,0,26.35277651556116,0.0,-5795.502563048835,0.0
2025-07-03,2025-07-02,18545.79365783829,662.0574998683577,709.5869742924026,216008.60071017483,1,0,20.753092245018035,0.0,-4636.448414459573,0.0
2025-07-07,2025-07-03,15022.243083777645,670.3565910280067,733.6032947613245,215812.377820953,1,1,8.299091159648993,24.016320468921922,-1854.5979115774871,-1669.1381204197385
2025-07-08,2025-07-07,12168.138578028871,677.2048738801265,753.2699641124328,212504.50102327613,1,1,6.84828285211975,19.66666935110836,-1502.2393306208485,-1352.0153975587637
2025-07-09,2025-07-08,9856.290810125867,682.6727720676532,769.3743748251336,214097.8203414655,1,1,5.467898187526771,16.104410712700727,-1216.8260259414653,-1095.1434233473187
2025-07-10,2025-07-09,20363.96939398122,682.6727720676532,615.4994998601069,214125.1360474933,0,-1,0.0,-153.87487496502672,0.0,10507.580020947253
2025-07-11,2025-07-10,23025.82936029657,708.2547524728444,492.3995998880855,216069.77145450903,1,-1,25.58198040519123,-123.09989997202138,-5756.457340074143,8418.113666695555
2025-07-14,2025-07-11,23777.59694415903,734.5935320897353,393.9196799104684,216351.7592413671,1,-1,26.338779616890854,-98.4799199776171,-5944.399236039758,6695.936561608614
2025-07-15,2025-07-14,23300.881293546336,760.3289867674903,315.1357439283747,216794.4196762654,1,-1,25.735454677754955,-78.78393598209368,-5825.220323386584,5348.2668968044445
2025-07-16,2025-07-15,18640.89144188742,781.2090567056377,315.1357439283747,214364.25031332352,1,0,20.880069938147415,0.0,-4660.222860471855,0.0
2025-07-17,2025-07-16,14912.86228064147,797.8617969631335,315.1357439283747,215310.6065634116,1,0,16.6527402574958,0.0,-3728.215570160368,0.0
2025-07-18,2025-07-17,19221.851722458774,797.8617969631335,252.10859514269978,216877.7050183197,0,-1,0.0,-63.027148785674946,0.0,4308.840313194498
