,pJ_h_inf
2000-10-30,0.1778733432110848
2000-10-31,0.17508214814654524
2000-11-01,0.17490261100777235
2000-11-02,0.17426028583987535
2000-11-03,0.17343171815397146
2000-11-06,0.17394475920211347
2000-11-07,0.17402788810207773
2000-11-08,0.1729569091403789
2000-11-09,0.17459599060559938
2000-11-10,0.1742844530830784
2000-11-13,0.1729093643415951
2000-11-14,0.17287630242319402
2000-11-15,0.17270683230906386
2000-11-16,0.17262909870657508
2000-11-17,0.17263122396094915
2000-11-20,0.17469459742476492
2000-11-21,0.17375267296252309
2000-11-22,0.17586094048791723
2000-11-24,0.17335078980660343
2000-11-27,0.1734482718523257
2000-11-28,0.1726920186842868
2000-11-29,0.17095419245595958
2000-11-30,0.1703164935532782
2000-12-01,0.17037186827364295
2000-12-04,0.1689833278240994
2000-12-05,0.1685558335343184
2000-12-06,0.1675736637895569
2000-12-07,0.1680117583609936
2000-12-08,0.168464925149846
2000-12-11,0.17090327790658713
2000-12-12,0.1709020018268736
2000-12-13,0.16979187733765416
2000-12-14,0.1693707763311176
2000-12-15,0.17273462163726638
2000-12-18,0.1724387208970379
2000-12-19,0.17377735881324044
2000-12-20,0.17243462212405775
2000-12-21,0.1758630068052862
2000-12-22,0.17591669429780238
2000-12-26,0.17404223040794828
2000-12-27,0.1740812933951602
2000-12-28,0.17379077575729265
2000-12-29,0.17215849104988531
2001-01-02,0.17042697796316622
2001-01-03,0.16645056928969482
2001-01-04,0.16349803331780172
2001-01-05,0.1631805331274751
2001-01-08,0.1629488804950743
2001-01-09,0.16123962705084294
2001-01-10,0.16125992668933212
2001-01-11,0.16222605225341843
2001-01-12,0.1623863613433949
2001-01-16,0.16223505142158956
2001-01-17,0.1621443732964383
2001-01-18,0.16222353697266126
2001-01-19,0.16278998196547365
2001-01-22,0.16214592484324458
2001-01-23,0.16199644000029212
2001-01-24,0.15814071210900588
2001-01-25,0.1567475793777402
2001-01-26,0.15690745972573464
2001-01-29,0.15713720093822728
2001-01-30,0.15727423866111953
2001-01-31,0.15655075779892877
2001-02-01,0.1559739094537813
2001-02-02,0.1548027433809052
2001-02-05,0.1550212520921564
2001-02-06,0.15384424263897092
2001-02-07,0.1538777911375614
2001-02-08,0.15396559727075262
2001-02-09,0.15329646518181855
2001-02-12,0.15210463906459198
2001-02-13,0.15167810992161557
2001-02-14,0.1516065778872306
2001-02-15,0.15191221118345785
2001-02-16,0.15220483450726852
2001-02-20,0.15100065787281922
2001-02-21,0.15195095693449
2001-02-22,0.15279723856346614
2001-02-23,0.15296540506081893
2001-02-26,0.15290624197408748
2001-02-27,0.1529058160739814
2001-02-28,0.1524981610866622
2001-03-01,0.15250608078773334
2001-03-02,0.15233888394131923
2001-03-05,0.15269380228314125
2001-03-06,0.15225589704525855
2001-03-07,0.1519924470673913
2001-03-08,0.15237903545579692
2001-03-09,0.15205260728257985
2001-03-12,0.14910046071731164
2001-03-13,0.14965263006155516
2001-03-14,0.14957143927679517
2001-03-15,0.14948496562785815
2001-03-16,0.149522038461532
2001-03-19,0.14930712382941413
2001-03-20,0.14934011339503922
2001-03-21,0.15009740430871107
2001-03-22,0.14997679183240212
2001-03-23,0.14999428296053613
2001-03-26,0.1499376952993867
2001-03-27,0.14912909640698946
2001-03-28,0.14839523510103747
2001-03-29,0.14750949231044524
2001-03-30,0.1473536913910406
2001-04-02,0.14714380389424683
2001-04-03,0.146794281215608
2001-04-04,0.1469751334354785
2001-04-05,0.1461939861652761
2001-04-06,0.145466164936452
2001-04-09,0.1413461127263522
2001-04-10,0.14102801011907
2001-04-11,0.13961948698178397
2001-04-12,0.13841359086299118
2001-04-16,0.13878116209491256
2001-04-17,0.13841432001022153
2001-04-18,0.13642295531005055
2001-04-19,0.13668017081760275
2001-04-20,0.1366919564094071
2001-04-23,0.1365369995309556
2001-04-24,0.13647168684043298
2001-04-25,0.136325480212397
2001-04-26,0.13617252866810975
2001-04-27,0.1361793147388277
2001-04-30,0.13646525896801587
2001-05-01,0.13560841355001893
2001-05-02,0.13559044961634256
2001-05-03,0.1355960438079266
2001-05-04,0.13534788863437427
2001-05-07,0.13527379886399388
2001-05-08,0.1350893119176915
2001-05-09,0.13438406575343606
2001-05-10,0.1343316832895347
2001-05-11,0.1343695400962699
2001-05-14,0.13448196068181748
2001-05-15,0.13446626340358284
2001-05-16,0.13451872309286206
2001-05-17,0.13436771992562738
2001-05-18,0.1343677446358809
2001-05-21,0.1332685020186027
2001-05-22,0.1333009090182976
2001-05-23,0.1336507198190819
2001-05-24,0.13301381414520716
2001-05-25,0.13331364254309772
2001-05-29,0.13329094222257126
2001-05-30,0.1324194316695887
2001-05-31,0.13238985936391018
2001-06-01,0.13232708039287092
2001-06-04,0.1323408030152627
2001-06-05,0.13231630207960376
2001-06-06,0.1322661782937294
2001-06-07,0.13240252947161457
2001-06-08,0.13235109341315748
2001-06-11,0.1321536718100599
2001-06-12,0.1321469977616092
2001-06-13,0.13212142967212895
2001-06-14,0.13166305546566984
2001-06-15,0.13119371415680922
2001-06-18,0.13087534680734064
2001-06-19,0.13079226032396274
2001-06-20,0.12986624603101893
2001-06-21,0.12986479834326922
2001-06-22,0.12951942585924156
2001-06-25,0.12930323024656165
2001-06-26,0.12910013878869717
2001-06-27,0.1287014375351986
2001-06-28,0.12869082181333896
2001-06-29,0.12868031788088116
2001-07-02,0.12853118839565988
2001-07-03,0.12859577629896307
2001-07-05,0.12871577825488448
2001-07-06,0.12882523415691494
2001-07-09,0.12859436034844066
2001-07-10,0.1286151762148576
2001-07-11,0.12886820048727474
2001-07-12,0.12846831100984052
2001-07-13,0.12830118241760474
2001-07-16,0.12875949392055333
2001-07-17,0.1286864151492167
2001-07-18,0.12867977031127847
2001-07-19,0.1284856325883159
2001-07-20,0.12863797386601628
2001-07-23,0.1282884041548147
2001-07-24,0.12266665122893394
2001-07-25,0.12298657938200468
2001-07-26,0.12262450732209289
2001-07-27,0.12262960820898018
2001-07-30,0.12275876131879676
2001-07-31,0.12278767970506446
2001-08-01,0.12286445776108867
2001-08-02,0.12281939035607738
2001-08-03,0.12295521500936414
2001-08-06,0.12293210509725581
2001-08-07,0.1229756823599634
2001-08-08,0.12317829710718202
2001-08-09,0.12305614010689829
2001-08-10,0.12296576027271934
2001-08-13,0.12291244838578634
2001-08-14,0.12270731639686587
2001-08-15,0.12357623330369939
2001-08-16,0.12357644459081657
2001-08-17,0.12357512443658245
2001-08-20,0.1232843608686207
2001-08-21,0.12309551546013144
2001-08-22,0.12302879167279412
2001-08-23,0.12361180816843807
2001-08-24,0.12347024897044968
2001-08-27,0.12352982335384952
2001-08-28,0.12354399736257646
2001-08-29,0.1231081094533143
2001-08-30,0.12360531329021046
2001-08-31,0.12356501431943064
2001-09-04,0.12383687564932853
2001-09-05,0.1240380819185095
2001-09-06,0.12436298110894652
2001-09-07,0.12414693772482496
2001-09-10,0.12410044084312924
2001-09-17,0.12389659222264317
2001-09-18,0.12384728352859488
2001-09-19,0.12384064153610448
2001-09-20,0.12425608323863566
2001-09-21,0.12475321264318767
2001-09-24,0.12501044356285407
2001-09-25,0.12488495496201349
2001-09-26,0.12361096609497212
2001-09-27,0.12360391422513795
2001-09-28,0.12352684225690425
2001-10-01,0.1236960869797875
2001-10-02,0.12366616489417415
2001-10-03,0.1232648837393845
2001-10-04,0.12344061014578966
2001-10-05,0.12334147768329982
2001-10-08,0.12345501059613556
2001-10-09,0.12343047852693191
2001-10-10,0.12326041872693665
2001-10-11,0.1229120937398258
2001-10-12,0.12346334936319867
2001-10-15,0.12311791325990337
2001-10-16,0.12272835312956218
2001-10-17,0.12238687130046048
2001-10-18,0.12360991004484863
2001-10-19,0.12547940208884384
2001-10-22,0.12471215392020582
2001-10-23,0.12431497883426218
2001-10-24,0.12156521229855198
2001-10-25,0.12150969476757864
2001-10-26,0.12145371563351547
2001-10-29,0.12104588783073264
2001-10-30,0.12039786329668488
2001-10-31,0.12015281255825512
2001-11-01,0.12023344104931893
2001-11-02,0.12026332999273494
2001-11-05,0.12004279172416576
2001-11-06,0.12002870223228468
2001-11-07,0.12005338793806108
2001-11-08,0.11976356954083024
2001-11-09,0.11970090143019675
2001-11-12,0.11970515249742757
2001-11-13,0.11955504997567531
2001-11-14,0.11527401754876969
2001-11-15,0.1151876543513992
2001-11-16,0.1151838483565926
2001-11-19,0.11525932023201518
2001-11-20,0.11492036559642382
2001-11-21,0.1149331833737607
2001-11-23,0.11479784156716276
2001-11-26,0.1122844653398421
2001-11-27,0.11203374965547189
2001-11-28,0.1122977236235757
2001-11-29,0.11234270994440226
2001-11-30,0.1123410103112295
2001-12-03,0.11193531538887017
2001-12-04,0.1111091205360835
2001-12-05,0.11119975992026425
2001-12-06,0.11137368995067713
2001-12-07,0.11137828903343652
2001-12-10,0.11152483738969324
2001-12-11,0.11138358238098969
2001-12-12,0.1114344818190643
2001-12-13,0.11127505387640721
2001-12-14,0.11126270326522271
2001-12-17,0.11124878622115698
2001-12-18,0.1112454888439707
2001-12-19,0.11146694833636826
2001-12-20,0.11146205339287513
2001-12-21,0.1116881467835374
2001-12-24,0.11167256678552523
2001-12-26,0.11084730888589944
2001-12-27,0.11066745711269206
2001-12-28,0.1108690176644308
2001-12-31,0.11086846068846672
2002-01-02,0.11083612456131856
2002-01-03,0.11090881380294614
2002-01-04,0.11097566059630681
2002-01-07,0.11129763082848412
2002-01-08,0.11115458262774325
2002-01-09,0.11112009777671043
2002-01-10,0.1111263169334615
2002-01-11,0.11116374346202687
2002-01-14,0.11052922984622408
2002-01-15,0.11053142711846509
2002-01-16,0.10982018078538665
2002-01-17,0.10933028675884361
2002-01-18,0.10913891692860433
2002-01-22,0.10648097522014822
2002-01-23,0.10663412104066416
2002-01-24,0.10653737301351371
2002-01-25,0.10642928864242276
2002-01-28,0.1061695919617363
2002-01-29,0.10547542894349184
2002-01-30,0.10544650257710772
2002-01-31,0.10543775271331875
2002-02-01,0.10574727652801659
2002-02-04,0.10544943313484242
2002-02-05,0.10596151785554504
2002-02-06,0.10612642315653267
2002-02-07,0.1061924352833554
2002-02-08,0.10570753837471802
2002-02-11,0.10543463658360949
2002-02-12,0.10540350728974003
2002-02-13,0.10531160397031093
2002-02-14,0.10509935040720698
2002-02-15,0.10505676524539358
2002-02-19,0.10498398050858179
2002-02-20,0.10504093605876468
2002-02-21,0.10527509280732397
2002-02-22,0.10562475655691946
2002-02-25,0.10548910967447173
2002-02-26,0.10552362903190285
2002-02-27,0.10557767740883986
2002-02-28,0.10557156842961357
2002-03-01,0.10482884393171553
2002-03-04,0.10496053279815394
2002-03-05,0.10490564204674219
2002-03-06,0.10488838271417694
2002-03-07,0.10472421906030031
2002-03-08,0.10447973493479822
2002-03-11,0.10450495041679836
2002-03-12,0.10459431656423038
2002-03-13,0.10456839727177407
2002-03-14,0.10429691775194448
2002-03-15,0.10447772002468794
2002-03-18,0.10426859715108949
2002-03-19,0.10435784214805818
2002-03-20,0.10437193970648356
2002-03-21,0.10413225331435925
2002-03-22,0.10406803209564394
2002-03-25,0.10414743122086836
2002-03-26,0.10418778105493084
2002-03-27,0.1040855178237238
2002-03-28,0.10408484886311938
2002-04-01,0.10402205098943046
2002-04-02,0.10397318931233368
2002-04-03,0.10383799261679155
2002-04-04,0.1038562276507048
2002-04-05,0.10385910203122256
2002-04-08,0.10372594702645102
2002-04-09,0.1037641804635964
2002-04-10,0.10387496126321642
2002-04-11,0.10359113437933716
2002-04-12,0.10345568752628635
2002-04-15,0.10372909547312308
2002-04-16,0.10388539069075846
2002-04-17,0.10373906519952446
2002-04-18,0.10365706846782882
2002-04-19,0.10365829333999424
2002-04-22,0.10369360039736955
2002-04-23,0.103692568692579
2002-04-24,0.10206503239189109
2002-04-25,0.10206426016076571
2002-04-26,0.102115117752211
2002-04-29,0.1020975521411257
2002-04-30,0.10198214287688326
2002-05-01,0.10252475182736255
2002-05-02,0.10252323787538511
2002-05-03,0.1025230629364864
2002-05-06,0.10253874481230102
2002-05-07,0.1025382125387987
2002-05-08,0.10239050036680872
2002-05-09,0.10236585966693867
2002-05-10,0.10226958169964312
2002-05-13,0.1022082406857694
2002-05-14,0.10205303014867806
2002-05-15,0.10190692808543474
2002-05-16,0.10193730583919532
2002-05-17,0.10191644626982367
2002-05-20,0.10203209335452804
2002-05-21,0.10194003692959307
2002-05-22,0.10198795973301658
2002-05-23,0.10185971339520021
2002-05-24,0.1018926619122902
2002-05-28,0.10198459784953029
2002-05-29,0.1019959789842408
2002-05-30,0.10201004375850918
2002-05-31,0.1021841359551876
2002-06-03,0.1023312815262277
2002-06-04,0.10233150220772509
2002-06-05,0.10251311445516305
2002-06-06,0.1027556053777547
2002-06-07,0.10274698156691374
2002-06-10,0.10247031481004004
2002-06-11,0.10248615031393486
2002-06-12,0.10253929386613572
2002-06-13,0.10251779768965905
2002-06-14,0.10255065398018784
2002-06-17,0.10206347081537089
2002-06-18,0.10203998026807987
2002-06-19,0.1019989596592361
2002-06-20,0.10211279453416304
2002-06-21,0.10211843774270515
2002-06-24,0.10220049915500694
2002-06-25,0.10084904698569441
2002-06-26,0.10078919142385989
2002-06-27,0.10080981324846351
2002-06-28,0.10079736708965183
2002-07-01,0.09999329626103579
2002-07-02,0.10001943379465068
2002-07-03,0.09987296656839681
2002-07-05,0.0997625901069535
2002-07-08,0.09987661755923313
2002-07-09,0.10006172281588267
2002-07-10,0.09997572480295602
2002-07-11,0.10052559729095056
2002-07-12,0.10095571958971758
2002-07-15,0.1008386851361041
2002-07-16,0.10134501760210542
2002-07-17,0.10134973298402276
2002-07-18,0.10144097905401377
2002-07-19,0.10234586441671668
2002-07-22,0.10235476017384151
2002-07-23,0.10200478663605013
2002-07-24,0.10313714973795256
2002-07-25,0.10320476146564818
2002-07-26,0.10317769726947237
2002-07-29,0.10212375547090753
2002-07-30,0.10252789331310677
2002-07-31,0.1031153204969791
2002-08-01,0.10310427786757222
2002-08-02,0.10311302825570993
2002-08-05,0.10265747732653545
2002-08-06,0.10270970585842785
2002-08-07,0.10292602873588388
2002-08-08,0.1030656891947682
2002-08-09,0.10300419357030653
2002-08-12,0.10302922844036143
2002-08-13,0.10292263120628499
2002-08-14,0.10324460585987645
2002-08-15,0.10332740491255177
2002-08-16,0.10329210831767936
2002-08-19,0.10336277485789276
2002-08-20,0.10333632397374869
2002-08-21,0.10363351017128222
2002-08-22,0.10366716791429818
2002-08-23,0.10368936975839936
2002-08-26,0.10371467018738953
2002-08-27,0.10365625215711016
2002-08-28,0.10386612081381547
2002-08-29,0.10408554901591503
2002-08-30,0.10415839767566051
2002-09-03,0.1041653919771297
2002-09-04,0.1041376191393468
2002-09-05,0.10402028580494987
2002-09-06,0.10364439631354479
2002-09-09,0.1032651969419836
2002-09-10,0.10312792133212982
2002-09-11,0.10313858307890506
2002-09-12,0.10325648916526647
2002-09-13,0.10326001878975768
2002-09-16,0.10333913597122993
2002-09-17,0.10401258966229802
2002-09-18,0.10396183549578426
2002-09-19,0.10402902986157982
2002-09-20,0.10375087483907286
2002-09-23,0.10382009139066001
2002-09-24,0.10383100985747605
2002-09-25,0.1041207531410481
2002-09-26,0.10387213894693886
2002-09-27,0.1038736823499247
2002-09-30,0.10359026289017177
2002-10-01,0.10326582282809545
2002-10-02,0.10327233166514826
2002-10-03,0.10337816919877738
2002-10-04,0.10339854567072757
2002-10-07,0.10349640779928258
2002-10-08,0.1037274060198733
2002-10-09,0.10374776774331672
2002-10-10,0.1036585706904697
2002-10-11,0.10362911488579836
2002-10-14,0.10347160659753085
2002-10-15,0.10346371904601406
2002-10-16,0.107607803788235
2002-10-17,0.10751946908755838
2002-10-18,0.10749160771348154
2002-10-21,0.10771003327877697
2002-10-22,0.107714226938579
2002-10-23,0.10769129985194778
2002-10-24,0.10787503366264162
2002-10-25,0.10786419145573961
2002-10-28,0.10776220849585226
2002-10-29,0.10778844375700097
2002-10-30,0.10771112637638686
2002-10-31,0.1077522208060676
2002-11-01,0.10769912492312674
2002-11-04,0.10746247410659336
2002-11-05,0.10752857915634145
2002-11-06,0.10779769380688112
2002-11-07,0.107811095886322
2002-11-08,0.10784286919417341
2002-11-11,0.1078295298492518
2002-11-12,0.10782947168975396
2002-11-13,0.10775293696124691
2002-11-14,0.10771407902485643
2002-11-15,0.10750376960554499
2002-11-18,0.10750199529810608
2002-11-19,0.10757952538036404
2002-11-20,0.10751950581457187
2002-11-21,0.10755414094647776
2002-11-22,0.10759634348999436
2002-11-25,0.10762334278184058
2002-11-26,0.107565204493145
2002-11-27,0.10757735345225727
2002-11-29,0.1075004896802641
2002-12-02,0.10756852026048451
2002-12-03,0.10755147739305147
2002-12-04,0.1076810360274005
2002-12-05,0.10757958997919018
2002-12-06,0.10759296777505253
2002-12-09,0.10748259665127301
2002-12-10,0.1076747293535064
2002-12-11,0.10765647973507728
2002-12-12,0.10780224605500557
2002-12-13,0.10780162263351037
2002-12-16,0.10780383502946976
2002-12-17,0.10789286259230933
2002-12-18,0.10787532734890655
2002-12-19,0.10785037476304771
2002-12-20,0.10784677363728165
2002-12-23,0.10782364208169115
2002-12-24,0.10780717022438703
2002-12-26,0.10759162483692751
2002-12-27,0.1072012295450369
2002-12-30,0.10717704925003381
2002-12-31,0.10721863577080953
2003-01-02,0.1071036864268767
2003-01-03,0.10704817156719293
2003-01-06,0.10703784997909659
2003-01-07,0.1071523294239057
2003-01-08,0.1071084494420274
2003-01-09,0.10706407983734795
2003-01-10,0.10714637534909396
2003-01-13,0.107036983401098
2003-01-14,0.10700280217504281
2003-01-15,0.10699704638647477
2003-01-16,0.10715535417919524
2003-01-17,0.10713743984876858
2003-01-21,0.1071233657770198
2003-01-22,0.10713133768836
2003-01-23,0.10727199518731032
2003-01-24,0.10753665502237675
2003-01-27,0.10761940024245377
2003-01-28,0.10767233000088912
2003-01-29,0.10778007053518572
2003-01-30,0.10801500632981459
2003-01-31,0.10828459506373583
2003-02-03,0.10832072197804285
2003-02-04,0.1083310248083525
2003-02-05,0.10835383119456753
2003-02-06,0.10835509513143568
2003-02-07,0.1082865872124866
2003-02-10,0.1083408316727486
2003-02-11,0.10833122554373194
2003-02-12,0.10833510280159375
2003-02-13,0.10834022690403598
2003-02-14,0.10845310445602314
2003-02-18,0.1081892208094399
2003-02-19,0.10819755271784785
2003-02-20,0.10829618970043207
2003-02-21,0.1082643593751693
2003-02-24,0.10838863585239104
2003-02-25,0.10842323388132453
2003-02-26,0.10845730646102246
2003-02-27,0.10850957714449487
2003-02-28,0.10849930117838887
2003-03-03,0.10863138296433368
2003-03-04,0.10886450214879949
2003-03-05,0.10903579779091112
2003-03-06,0.10902771507879155
2003-03-07,0.10901088001337561
2003-03-10,0.10907876011985992
2003-03-11,0.10916513852086511
2003-03-12,0.10910668401023835
2003-03-13,0.10899176284809635
2003-03-14,0.1089852132181215
2003-03-17,0.10850579973748602
2003-03-18,0.1085026347595669
2003-03-19,0.1086614423659795
2003-03-20,0.10868677827222895
2003-03-21,0.10867938578894078
2003-03-24,0.10834750134822607
2003-03-25,0.10830747587297158
2003-03-26,0.10833308128808594
2003-03-27,0.108334912248743
2003-03-28,0.10830890349904042
2003-03-31,0.10819687447106284
2003-04-01,0.10817898788030927
2003-04-02,0.10811251471205721
2003-04-03,0.1081340743621933
2003-04-04,0.10827446040569765
2003-04-07,0.10828722991797149
2003-04-08,0.10829777969804097
2003-04-09,0.10814139476302352
2003-04-10,0.10816015654458896
2003-04-11,0.10815933997108158
2003-04-14,0.10845051670779386
2003-04-15,0.108448803051528
2003-04-16,0.10911408541775919
2003-04-17,0.1090525371001982
2003-04-21,0.10908146546391621
2003-04-22,0.10906314437966574
2003-04-23,0.10907942032108246
2003-04-24,0.10907130654080419
2003-04-25,0.10882253454178445
2003-04-28,0.10893760536870735
2003-04-29,0.10900110113278376
2003-04-30,0.10901558242807605
2003-05-01,0.10901596776914411
2003-05-02,0.10894779274415942
2003-05-05,0.10902396120560116
2003-05-06,0.108936048551645
2003-05-07,0.10981017885603263
2003-05-08,0.10981536672977368
2003-05-09,0.1098779365963268
2003-05-12,0.10982308088644886
2003-05-13,0.10982942737003264
2003-05-14,0.10982682363593552
2003-05-15,0.1098447529876994
2003-05-16,0.10995751627073733
2003-05-19,0.1099342697652022
2003-05-20,0.10996251686682945
2003-05-21,0.10999900199729909
2003-05-22,0.10987819552952527
2003-05-23,0.10987844710221441
2003-05-27,0.10959716123182231
2003-05-28,0.10963522356111081
2003-05-29,0.10959786691057455
2003-05-30,0.10966560033257478
2003-06-02,0.10968397788930383
2003-06-03,0.10970332002278357
2003-06-04,0.10971877722188594
2003-06-05,0.10971807198548247
2003-06-06,0.10962515640475155
2003-06-09,0.10962175665372177
2003-06-10,0.10964263642009699
2003-06-11,0.10961442537784716
2003-06-12,0.10960135256789474
2003-06-13,0.10955728990700862
2003-06-16,0.10934071381533207
2003-06-17,0.10946808354045626
2003-06-18,0.10947411620719025
2003-06-19,0.10952977113367329
2003-06-20,0.10956427135572655
2003-06-23,0.10954087354344659
2003-06-24,0.10957243579894889
2003-06-25,0.1096095083371082
2003-06-26,0.10951839379176594
2003-06-27,0.1095115266927723
2003-06-30,0.1095133429898372
2003-07-01,0.10947835748621444
2003-07-02,0.10947906895426363
2003-07-03,0.10948360904909854
2003-07-07,0.10987807724830001
2003-07-08,0.11005167136017106
2003-07-09,0.11006862974827297
2003-07-10,0.1100058312472144
2003-07-11,0.109991917316885
2003-07-14,0.10985781195246178
2003-07-15,0.10982215451773936
2003-07-16,0.10986648434468832
2003-07-17,0.11069507749498422
2003-07-18,0.11068133120550386
2003-07-21,0.11067228617990199
2003-07-22,0.11067498356721932
2003-07-23,0.10992493219645594
2003-07-24,0.11005546049304656
2003-07-25,0.11006940741873113
2003-07-28,0.11011317959631527
2003-07-29,0.11013287765116625
2003-07-30,0.11020896113012196
2003-07-31,0.11026317760481195
2003-08-01,0.1101743738950056
2003-08-04,0.11018176943837779
2003-08-05,0.11013140451742733
2003-08-06,0.110149026331371
2003-08-07,0.11020494056807448
2003-08-08,0.11020318858012877
2003-08-11,0.1102035484272716
2003-08-12,0.11017855182157908
2003-08-13,0.11018466906892492
2003-08-14,0.11021786700074399
2003-08-15,0.11021660991370638
2003-08-18,0.11010077221368612
2003-08-19,0.11017711592365965
2003-08-20,0.11021031425093347
2003-08-21,0.11022033019607357
2003-08-22,0.11021455438338272
2003-08-25,0.11023518922679122
2003-08-26,0.11023672628883277
2003-08-27,0.11024586474116511
2003-08-28,0.11024916809451751
2003-08-29,0.1102743825345449
2003-09-02,0.11023478164262568
2003-09-03,0.11020824556722957
2003-09-04,0.11017261349142615
2003-09-05,0.11015132037968495
2003-09-08,0.11013204244805723
2003-09-09,0.11013399703942091
2003-09-10,0.11021242723998419
2003-09-11,0.11017577433613748
2003-09-12,0.11023411363011155
2003-09-15,0.11025914267736434
2003-09-16,0.11035065632041254
2003-09-17,0.11035266505867214
2003-09-18,0.11023243878390379
2003-09-19,0.11024266765786962
2003-09-22,0.11024391483313084
2003-09-23,0.11005663666896641
2003-09-24,0.11003657239214906
2003-09-25,0.11003057784867783
2003-09-26,0.1099990882388046
2003-09-29,0.10996713325271296
2003-09-30,0.10992511024709278
2003-10-01,0.10996911903909394
2003-10-02,0.10993387985712114
2003-10-03,0.10989756984215693
2003-10-06,0.10984843909326772
2003-10-07,0.10983041722243507
2003-10-08,0.10987954439458007
2003-10-09,0.10990549487324802
2003-10-10,0.10990812796334978
2003-10-13,0.10991382082582103
2003-10-14,0.10984956338409632
2003-10-15,0.10994213648187147
2003-10-16,0.10993630899403714
2003-10-17,0.10993739523327903
2003-10-20,0.10998398863134039
2003-10-21,0.10999166923188915
2003-10-22,0.1094975413397894
2003-10-23,0.10949563895680814
2003-10-24,0.10949917725811828
2003-10-27,0.10951001642192601
2003-10-28,0.10943835638791663
2003-10-29,0.10946881461303905
2003-10-30,0.10947673194858878
2003-10-31,0.10952952754988803
2003-11-03,0.10941850327387181
2003-11-04,0.10942165429014508
2003-11-05,0.10942319117966101
2003-11-06,0.10939869988454985
2003-11-07,0.10938885304539901
2003-11-10,0.10932506314045153
2003-11-11,0.10932780353352534
2003-11-12,0.10921866895368258
2003-11-13,0.10922518022244239
2003-11-14,0.1091174215662876
2003-11-17,0.1090628860739535
2003-11-18,0.1089878486838513
2003-11-19,0.1089484287124082
2003-11-20,0.10893568066921022
2003-11-21,0.10893433875883424
2003-11-24,0.1088294584849785
2003-11-25,0.10879758809065028
2003-11-26,0.108791938550062
2003-11-28,0.10880203753634428
2003-12-01,0.10879578408627893
2003-12-02,0.10879007336284144
2003-12-03,0.10883146543398874
2003-12-04,0.10884424663337999
2003-12-05,0.10884681806702193
2003-12-08,0.10897350575229893
2003-12-09,0.1089374054667696
2003-12-10,0.1089643612610096
2003-12-11,0.10890106672660824
2003-12-12,0.10898983967123842
2003-12-15,0.10902778043744045
2003-12-16,0.10917776848722541
2003-12-17,0.10906139559682894
2003-12-18,0.10907337004516834
2003-12-19,0.10906429233577859
2003-12-22,0.1090544117989691
2003-12-23,0.10896452089833286
2003-12-24,0.10898423910762224
2003-12-26,0.10898330679428801
2003-12-29,0.10898723535492287
2003-12-30,0.10901658889373009
2003-12-31,0.1090256394480764
2004-01-02,0.10901181910757766
2004-01-05,0.1089810013640038
2004-01-06,0.10898116878583713
2004-01-07,0.10894572387481855
2004-01-08,0.10895511168722842
2004-01-09,0.10902925491795384
2004-01-12,0.10897184041311718
2004-01-13,0.10898875746486725
2004-01-14,0.10897330449854589
2004-01-15,0.10897439309868233
2004-01-16,0.1089805868389179
2004-01-20,0.10896801477249478
2004-01-21,0.10896405637674389
2004-01-22,0.10901369355946462
2004-01-23,0.10907201691622002
2004-01-26,0.10907517608064814
2004-01-27,0.10904172118526204
2004-01-28,0.10872117937454759
2004-01-29,0.10868312499630728
2004-01-30,0.10871746484470116
2004-02-02,0.10874922764240472
2004-02-03,0.10866470443104345
2004-02-04,0.10866555560836458
2004-02-05,0.10865683382282444
2004-02-06,0.10867329987495707
2004-02-09,0.10893494935266639
2004-02-10,0.10893378524074813
2004-02-11,0.10896638587531197
2004-02-12,0.1089718404838618
2004-02-13,0.1089561530600472
2004-02-17,0.10894577656336754
2004-02-18,0.10894694347385273
2004-02-19,0.10894753209611796
2004-02-20,0.10894628082955193
2004-02-23,0.10888794065338196
2004-02-24,0.10877627645861607
2004-02-25,0.10877963349526029
2004-02-26,0.10875885286088276
2004-02-27,0.10876306297878874
2004-03-01,0.10877504754667534
2004-03-02,0.10873662456557077
2004-03-03,0.108731445266678
2004-03-04,0.1087574457096654
2004-03-05,0.108971114239537
2004-03-08,0.10895747974745057
2004-03-09,0.10898518886655494
2004-03-10,0.10893478032777738
2004-03-11,0.1091341947581653
2004-03-12,0.1090783254121607
2004-03-15,0.10899311265201493
2004-03-16,0.10893715665162264
2004-03-17,0.10893000793314711
2004-03-18,0.10892757443279391
2004-03-19,0.10892920543470722
2004-03-22,0.10877437917701525
2004-03-23,0.10876074409500977
2004-03-24,0.1087945505426517
2004-03-25,0.10861329765369614
2004-03-26,0.1086127899621892
2004-03-29,0.10855712556985656
2004-03-30,0.10851482092547689
2004-03-31,0.10851501508036106
2004-04-01,0.10844154930818646
2004-04-02,0.10837488527087222
2004-04-05,0.10840659721791936
2004-04-06,0.10842605090815048
2004-04-07,0.10843768327496704
2004-04-08,0.10832785312518108
2004-04-12,0.10833903071197273
2004-04-13,0.10831805656994505
2004-04-14,0.10831944550232382
2004-04-15,0.10831844388087318
2004-04-16,0.10844489898207836
2004-04-19,0.10834590122587916
2004-04-20,0.10821090199455514
2004-04-21,0.10821652891917224
2004-04-22,0.10831884376545836
2004-04-23,0.10814333610111924
2004-04-26,0.10817707760784387
2004-04-27,0.10816688762758851
