Date,price,ema_fast,ema_slow,macd,signal,hist,macd_above_signal,macd_above_zero,cross_signal,cross_zero
2000-01-03,4.46875,4.46875,4.46875,0.0,0.0,0.0,0,0,,
2000-01-04,4.096875190734863,4.411538490882287,4.441203717832212,-0.029665226949925128,-0.005933045389985026,-0.023732181559940103,0,0,0.0,0.0
2000-01-05,3.487499952316284,4.269378715718287,4.370558994460662,-0.10118027874237523,-0.02498249206046307,-0.07619778668191216,0,0,0.0,0.0
2000-01-06,3.278125047683716,4.116878151405276,4.289637961366074,-0.1727598099607981,-0.05453795564053007,-0.11822185432026802,0,0,0.0,0.0
2000-01-07,3.4781250953674316,4.018608450476377,4.229525897218026,-0.21091744674164925,-0.08581385386075391,-0.12510359288089534,0,0,0.0,0.0
2000-01-10,3.4593749046325684,3.93257252034656,4.172477675545029,-0.23990515519846856,-0.11663211412829684,-0.12327304107017172,0,0,0.0,0.0
2000-01-11,3.3375000953674316,3.841022916503617,4.110627484420762,-0.26960456791714504,-0.14722660488606648,-0.12237796303107856,0,0,0.0,0.0
2000-01-12,3.1781249046325684,3.7390386069849946,4.041553219251266,-0.30251461226627185,-0.17828420636210757,-0.12423040590416429,0,0,0.0,0.0
2000-01-13,3.296875,3.6710134366796106,3.9863918696770986,-0.315378432997488,-0.20570305168918368,-0.10967538130830434,0,0,0.0,0.0
2000-01-14,3.2125000953674316,3.600472922631583,3.929066553061568,-0.3285936304299848,-0.23028116743734392,-0.09831246299264088,0,0,0.0,0.0
2000-01-18,3.206249952316284,3.5398232348907674,3.875524582635991,-0.33570134774522353,-0.2513652034989199,-0.08433614424630365,0,0,0.0,0.0
2000-01-19,3.340625047683716,3.5091773599358365,3.8359023948617486,-0.3267250349259121,-0.2664371697843183,-0.06028786514159379,0,0,0.0,0.0
2000-01-20,3.237499952316284,3.4673808356866744,3.791576288006529,-0.32419545231985447,-0.2779888262914256,-0.0462066260284289,0,0,0.0,0.0
