date,signal_source_date,money,N_risky,N_safe,wealth,signal_risky,signal_safe,trade_risky,trade_safe,trade_cash_risky,trade_cash_safe
2024-11-25,2024-11-22,57635.114210994456,693.3001936055524,36.67750295797046,199561.25344705238,0,-1,0.0,-36.67750295797046,0.0,2260.817350003706
2024-11-26,2024-11-25,57635.69056213657,693.3001936055524,36.67750295797046,204011.856550276,0,0,0.0,0.0,0.0,0.0
2024-11-27,2024-11-26,29383.77674087027,836.1201408998893,18.33875147898523,202538.42568525692,1,-1,142.81994729433688,-18.33875147898523,-29383.77674087027,1131.2865626983473
2024-11-29,2024-11-27,14692.035289318841,836.1201408998893,256.00261229759565,204338.7611872444,0,1,0.0,237.66386081861043,0.0,-14692.035289318841
2024-12-02,2024-11-29,102781.62246097936,418.06007044994465,256.00261229759565,206590.57565614182,-1,0,-418.06007044994465,0.0,88089.44025130762,0.0
2024-12-03,2024-12-02,147398.0215059493,209.03003522497232,256.00261229759565,207700.79988218602,-1,0,-209.03003522497232,0.0,44615.37122874532,0.0
2024-12-04,2024-12-03,73699.74774308217,209.03003522497232,1484.0341931595053,208365.36719185548,0,1,0.0,1228.0315808619098,0.0,-73699.74774308217
2024-12-05,2024-12-04,118740.53811146456,209.03003522497232,742.0170965797527,209882.16638914618,0,-1,0.0,-742.0170965797527,0.0,45040.05337090495
2024-12-06,2024-12-05,118741.72551684568,209.03003522497232,742.0170965797527,210958.6968441947,0,0,0.0,0.0,0.0,0.0
2024-12-09,2024-12-06,66792.88852543173,340.33052933953724,1110.6875635685446,210813.50227858417,1,1,131.3004941145649,368.670466988792,-29685.728233525213,-22264.29617514391
2024-12-10,2024-12-09,37571.375505553304,414.532402836519,1317.0448871436636,210788.98101134732,1,1,74.20187349698175,206.3573235751189,-16698.389113579247,-12523.791835184435
2024-12-11,2024-12-10,18785.87560965418,496.1178977458245,1317.0448871436636,212610.16392207507,1,0,81.58549490930552,0.0,-18785.87560965418,0.0
2024-12-12,2024-12-11,10567.160700980781,516.6293876443445,1374.2385504625147,213495.04002917197,1,1,20.511489898520022,57.193663318851065,-4696.515867102569,-3522.386900326927
2024-12-13,2024-12-12,26203.81283735985,631.8312344038185,687.1192752312573,211760.50895901528,1,-1,115.20184675947397,-687.1192752312573,-26203.81283735985,41840.3593021319
2024-12-16,2024-12-13,14739.792117462126,659.9556448484216,768.5421700816577,214839.03991589317,1,1,28.124410444603058,81.42289485040031,-6551.018718872056,-4913.264039154042
2024-12-17,2024-12-16,8291.215977403106,675.8976088378131,813.7289538069325,214294.67728003202,1,1,15.941963989391528,45.186783725274886,-3684.9848788458253,-2763.738659134369
2024-12-18,2024-12-17,4145.64944478144,694.6970345790685,813.7289538069325,206678.2191310571,1,0,18.79942574125534,0.0,-4145.64944478144,0.0
2024-12-19,2024-12-18,2072.8454506379444,694.6970345790685,848.1352714470046,208288.55930169666,0,1,0.0,34.40631764007205,0.0,-2072.8454506379444
2024-12-20,2024-12-19,80198.49405184036,347.34851728953424,848.1352714470046,209502.7558603508,-1,0,-347.34851728953424,0.0,78125.62787274791,0.0
2024-12-23,2024-12-20,40099.64801839044,525.521664243162,848.1352714470046,209413.09423418346,1,0,178.17314695362782,0.0,-40099.64801839044,0.0
2024-12-24,2024-12-23,22556.27757086473,569.2894534601407,972.1615512807678,211886.70446722,1,1,43.76778921697867,124.02627983376313,-10025.012253717658,-7518.759190288243
2024-12-26,2024-12-24,11278.251566820221,569.2894534601407,1159.0056304441055,210495.1308972339,0,1,0.0,186.8440791633377,0.0,-11278.251566820221
2024-12-27,2024-12-26,5639.182174667945,569.2894534601407,1252.608119270344,208482.41490202217,0,1,0.0,93.60248882623854,0.0,-5639.182174667945
2024-12-30,2024-12-27,3172.0716936504514,575.6600346719841,1270.2775954744595,206580.18452988216,1,1,6.370581211843434,17.669476204115472,-1409.809641622423,-1057.3572312168171
2024-12-31,2024-12-30,1784.308170581656,579.2747201900027,1280.1800582490903,205762.55504004558,1,1,3.614685518018488,9.902462774630646,-793.0258535918471,-594.7693901938853
2025-01-02,2024-12-31,1003.6833826856412,581.3003377585394,1285.788080474183,205724.6710762273,1,1,2.025617568536749,5.608022225092803,-446.0815034158405,-334.56112756188037
